Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216901231 - Lyon	200001014	SI pompes funèbres intercommunales de l'agglomération lyonnaise (PFIAL)	SIVU	1	0	2005-12-28	2006-01-01	AUTR	accor entre membres d'origine et 2 délégués pour les futurs adhérents 	2	686503	2	CBUDG	0	0	0		0		Mme	Laura	GANDOLFI		177 Avenue Berthelot		69007 Lyon	04 72 76 08 18	04 72 76 08 15	jpcharpenet@pfial.com		SPFIAL	177 Avenue Berthelot		69007 Lyon	04 72 76 08 18	04 72 76 08 15	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216902700 - Chaponnay	200033892	SIVU Marennes Chaponnay	SIVU	0	0	1984-08-14	1984-08-14	MEMNB		2	6534	1	CFISC	0	0	0		0		M.	Raymond	DURAND	Mairie de Chaponnay			69970 CHAPONNAY	04 78 96 00 10	04 78 96 08 51			Mairie de Chaponnay			69970 CHAPONNAY	04 78 96 00 10	04 78 96 08 51	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	200047785 - Vaugneray	200080786	SI de distribution d'eau du Sud-Ouest Lyonnais	SIVU	0	0	2018-04-11	2018-04-16	MEMNB		13	60485	1	CBUDG	0	0	0		0		M.	Daniel	JULLIEN		5 Place de l'Église		69670 VAUGNERAY	04 78 45 96 75	04 78 45 96 39			5 place de l'Eglise			69670 VAUGNERAY	04 78 45 96 75	04 78 45 96 39	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216902940 - Sérézin-du-Rhône	200087609	SI des eaux de Communay et région	SIVU	0	0	2018-12-20	2019-01-01	MEMNB		5	21098	1	CFISC	0	0	0		0		M.	Michel	BOULUD		16 Rue Maurice Petit		69360 SEREZIN DU RHONE	04 78 02 07 42	04 78 02 95 42			16, rue Maurice Petit			69360 SEREZIN DU RHONE	04 78 02 07 42	04 78 02 95 42	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	200084416 - Belleville-en-Beaujolais	246900047	SI de traitement des eaux usées Saône-Beaujolais	SIVU	0	0	1974-09-13	1974-09-13	AUTR	répartition statutaire	2	14725	1	CBUDG	0	0	0		0		M.	Frédéric	PRONCHERY	Mairie de BelleVille			69220 BELLEVILLE	04 74 06 11 11	04 74 06 11 12	mairie.de.belleville@wanadoo.fr   		Mairie de Belleville			69220 BELLEVILLE	04 74 06 11 11	04 74 06 11 12	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216900720 - Dardilly	246900369	SI Champagne-au-Mont-d'Or - Dardilly	SIVU	0	0	1988-09-09	1988-09-09	MEMNB		2	15452	1	CBUDG	0	0	0		0		Mme	Sylviane	GUILMART	Mairie de Dardilly			69570 DARDILLY	04 78 66 14 50	04 78 47 58 76			Mairie de Dardilly			69570 DARDILLY	04 78 66 14 50	04 78 47 58 76	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	216901066 - Lachassagne	246900666	SI de la vallée de la Galoche (SIGAL)	SIVU	0	0	1978-09-25	1978-09-25	AUTR	accord des membres	5	17060	2	CBUDG	0	0	0		0		M.	René	BLANCHET	Mairie de Lachassagne			69480 Lachassagne	04 74 67 00 88	04 74 67 21 34	sigal.assainissement@wanadoo.fr		84, rue de la mairie			69480 POMMIERS	04 74 65 63 90	04 74 67 21 34	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	216900050 - Ambérieux	256900010	Syndicat de rivière de la basse Azergues (SRBA)	SIVU	0	0	1965-09-28	1965-09-28	MEMNB		9	24532	3	CBUDG	0	0	0	 	0	 	M.	Alain	PERSIN		34 Impasse Duchemin		69480 AMBERIEUX	04 74 67 06 19	04 74 67 29 53			Mairie d'Ambérieux d'Azergues			69480 AMBERIEUX	04 74 67 06 19	04 74 67 29 53	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	216900092 - Anse	256900028	SI des eaux d'Anse et région	SIVU	0	1	1938-09-06	1938-09-06	MEMNB		4	12367	1	CBUDG	0	0	0		0		M.	Daniel	POMMERET	Mairie d'Anse			69480 ANSE	04 74 67 03 84	04 74 67 15 72			Mairie d'Anse			69480 ANSE	04 74 67 03 84	04 74 67 15 72	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	200047785 - Vaugneray	256900127	SI d'assainissement de la Haute Vallée de l'Yzeron	SIVU	0	0	1972-07-07	1972-07-07	POPUL		6	25356	2	CBUDG	0	0	0	 	0	 	M.	Safi	BOUKACEM		20 Chemin du Stade		69670 VAUGNERAY	04 37 22 69 20	    	siahvy@mairie-grezieulavarenne.fr		Mairie de Grezieu la Varenne			69290 GREZIEU LA VARENNE	04 37 22 69 20	    	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216900449 - Charbonnières-les-Bains	256900143	SI de Charbonnières-les-Bains, La Tour-de-Salvagny et Marcy-l'Étoile	SIVU	0	0	1937-12-31	1937-12-31	MEMNB		3	13545	1	CBUDG	0	0	0		0		M.	Michel	ROSSI	Mairie de Charbonnières			69260 CHARBONNIERES LES BAINS	04 78 19 80 00	04 78 87 02 34			Mairie de Charbonnières			69260 CHARBONNIERES LES BAINS	04 78 19 80 00	04 78 87 02 34	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	216900522 - Chazay-d'Azergues	256900150	SI des eaux du val d'Azergues	SIVU	0	0	1931-11-23	1931-11-23	MEMNB		22	52070	1	CFISC	0	0	0		0		M.	Jean	ETIENNE	Mairie de Chazay 	Route de Lozanne	BP 12 	69380 CHAZAY D'AZERGUES	04 78 43 60 19	04 78 43 78 98	chazay@mairiechazay.com		Mairie de Chazay BP12 route de Lozanne			69380 CHAZAY D'AZERGUES	04 78 43 60 19	04 78 43 78 98	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	216900845 - Fleurie	256900192	SI des eaux du Haut Beaujolais	SIVU	0	0	1956-07-31	1956-07-31	MEMNB		8	6631	1	CBUDG	0	0	0		0		M.	Frédéric	MIGUET	Mairie de Fleurie			69820 FLEURIE	04 74 04 10 44	04 74 69 85 71	info@fleurie.org		Mairie de Fleurie			69820 FLEURIE	04 74 04 10 44	04 74 69 85 71	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216900894 - Francheville	256900200	SI Aquavert espace intercommunal	SIVU	0	0	1968-12-31	1968-12-31	MEMNB		5	584472	2	CFISC	0	0	0		0		Mme	Christine	GARRIGOU		1 Chemin des Cytises		69340 FRANCHEVILLE	04 72 38 34 64	04 72 38 34 69			1 chemin des cytises			69340 FRANCHEVILLE	04 72 38 34 64	04 72 38 34 69	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216902528 - Trèves	256900267	SI pour favoriser les sports et la culture des Haies, Longes et Trèves	SIVU	0	0	1967-04-26	1967-04-26	MEMNB		3	2490	2	CBUFI	0	0	0	 	0	 	Mme	Joëlle	PAOLLUCCI	Le Fautre	2528 Route des deux Vallées		69420 TREVES	04 72 49 26 60	    			Mairie de LONGES			69420 LONGES	04 72 49 26 60	    	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216901165 - Limonest	256900333	SI pour la construction et la gestion d'une gendarmerie à Limonest	SIVU	0	0	1977-07-12	1977-07-12	MEMNB		9	33664	1	CBUDG	0	0	0		0		M.	Max	VINCENT	Hôtel de Ville	225 Avenue du Général de Gaulle 		69760 LIMONEST	04 72 52 25 80	04 78 64 96 65			225, Avenue du Général de Gaulle hôtel de ville			69760 LIMONEST	04 72 52 25 80	04 78 64 96 65	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216901413 - Mornant	256900366	SI de distribution d'eau de la région de Millery-Mornant	SIVU	0	0	1948-09-14	1948-09-14	MEMNB		9	27529	1	CBUDG	0	0	0		0		M.	Fabien	BREUZIN		42 Avenue de Verdun		69440 MORNANT	04 78 44 08 37	04 78 44 95 12	millerymornant@wanadoo.fr		5, avenue du souvenir			69440 MORNANT	04 78 44 08 37	04 78 44 95 12	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	216901710 - Sain-Bel	256900416	SI des eaux de la Brevenne	SIVU	0	0	1944-02-11	1944-02-11	MEMNB		4	9346	1	CBUDG	0	0	0		0		M.	Gilbert	GEORGES	Mairie de Sain-Bel			69210 SAIN BEL	04 74 01 24 80	04 74 01 34 87	mairie@stpierrelapalud.fr		Mairie de Sain Bel			69210 SAIN BEL	04 74 01 24 80	04 74 01 34 87	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216902593 - Vénissieux	256900457	SI du centre nautique de Lyon Saint-Fons Vénissieux	SIVU	0	0	1968-04-23	1968-04-23	MEMNB		3	614540	1	CBUFI	0	0	0	 	0	 	M.	Nacer	KHAMLA	Centre Nautique 	16 Avenue du Docteur Levy		69200 VENISSIEUX	04 37 90 54 54	    			centre nautique 16 avenue du Dr Levy			69200 VENISSIEUX	04 37 90 54 54	    	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216902387 - Saint-Symphorien-sur-Coise	256900507	SI des eaux des Monts du Lyonnais et de la Basse vallée du Gier	SIVU	0	1	1953-05-22	1953-05-22	MEMNB		74	91165	1	CBUFI	0	0	0		0		M.	Bernard	CHAVEROT		180 Rue de Saint-Étienne 	BP 25	69590 SAINT SYMPHORIEN SUR COISE	04 78 48 42 41	04 78 44 55 17	syndicat-eau-mly@wanadoo.fr		180 rue de St Etienne BP 25			69590 SAINT SYMPHORIEN SUR COISE	04 78 48 42 41	04 78 44 55 17	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	200065274 - Val d'Oingt	256900556	SI des eaux du canton du bois d'Oingt	SIVU	0	0	1942-04-02	1942-04-02	MEMNB		10	14787	1	CBUDG	0	0	0	 	0	 	M.	Jean-Paul	TRIBOULET	Mairie de Val-d'Oingt	1 Espace Claude Rouet		69620 Val d'Oingt	04 74 71 21 24	04 74 71 15 50			Mairie d'Oingt			69620 OINGT	04 74 71 21 24	04 74 71 15 50	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216900696 - Craponne	256900630	SI pour les personnes âgées de l'Ouest Lyonnais : Espace Seniors	SIVU	0	0	1967-04-22	1967-04-22	AUTR		13	60038	1	CBUFI	0	0	0	 	0	 	Mme	Béatrice	DUMORTIER		124 Place Andrée Marie Perrin		69290 CRAPONNE	04 37 22 07 24	04 37 22 06 95	lesipag@wanadoo.fr		124 place Andrée Marie Perrin			69290 CRAPONNE	04 37 22 07 24	04 37 22 06 95	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	200065274 - Val d'Oingt	256900895	SI de la résidence pour personnes âgées Jean Borel	SIVU	0	0	1980-08-21	1980-08-21	POPUL		14	16912	2	CBUDG	0	0	0		0		M.	Fréric	LOIZEMAN	Mairie de Bois-d'Oingt			69620 BOIS D'OINGT (LE)	04 74 71 60 51	04 74 71 84 20			mairie de Bois d'Oingt			69620 BOIS D'OINGT (LE)	04 74 71 60 51	04 74 71 84 20	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216902890 - Saint-Pierre-de-Chandieu	256900945	SI d'eau potable de l'Est Lyonnais (SIEPEL)	SIVU	0	0	1979-10-11	1979-10-11	MEMNB		7	40136	1	AUCUN	0	0	0	redevance d'eau	0	 	M.	Raphaël	IBANEZ	Mairie de Saint-Pierre-de Chandieu 		BP 4	69780 GENAS	04 72 47 12 64	04 78 90 70 35	siepel@cegetel.net		Mairie de Genas BP 206			69741 GENAS	04 72 47 12 64	04 78 90 70 35	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216901439 - Neuville-sur-Saône	256900978	SI pour la construction et la gestion d'un casernement de gendarmerie à Neuville-sur-Saône	SIVU	0	0	1972-12-06	1972-12-06	MEMNB		11	34398	1	CBUDG	0	0	0		0		M.	Eric	BELLOT	Mairie de Neuville-sur-Saône			69250 NEUVILLE SUR SAONE	04 72 08 70 00	04 78 91 75 43			mairie de Neuville sur Saône			69250 NEUVILLE SUR SAONE	04 72 08 70 00	04 78 91 75 43	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	200084416 - Belleville-en-Beaujolais	256901059	SI d'urbanisme de la région de Belleville	SIVU	0	0	1984-01-20	1984-01-20	MEMNB		3	15850	1	CBUDG	0	0	0		0		M.	Michel	MAZILLE	Mairie de Belleville			69220 BELLEVILLE	04 74 06 11 11	04 74 06 11 12			Mairie de Belleville			69220 BELLEVILLE	04 74 06 11 11	04 74 06 11 12	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216900886 - Fontaines-sur-Saône	256901067	SI pour l'étude, la création et la gestion d'un casernement de gendarmerie à Fontaines-sur-Saône	SIVU	1	0	1982-05-12	1982-05-12	MEMNB		5	19443	1	CBUFI	0	0	0		0		M.	Thierry	POUZOL	Mairie de Fontaines-sur-Saône			69270 FONTAINES SUR SAONE	04 72 42 95 95	04 78 22 71 95			Mairie de Fontaines sur Saône			69270 FONTAINES SUR SAONE	04 72 42 95 95	04 78 22 71 95	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216902015 - Sainte-Foy-l'Argentière	256901182	SIVOS du collège de Sainte-Foy-l'Argentière	SIVU	0	0	1986-05-09	1986-05-09	MEMNB		18	20019	1	CBUFI	0	0	0		0		Mme	Karine	BERGER	Mairie			69610 SAINTE FOY L'ARGENTIERE	04 74 70 03 95	04 74 26 19 12			Mairie			69610 SAINTE FOY L'ARGENTIERE	04 74 70 03 95	04 74 26 19 12	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216902882 - Saint-Laurent-de-Mure	256901414	SI d'assainissement grand projet	SIVU	0	0	1990-11-02	1990-11-02	MEMNB		3	26462	1	CBUDG	0	0	0		0		M.	Hervé	CHAMPEAU	Mairie de Saint-Laurent-de-Mure			69720 SAINT LAURENT DE MURE	04 72 48 38 80	04 72 48 92 13			Mairie de St Laurent de Mure			69720 SAINT LAURENT DE MURE	04 72 48 38 80	04 72 48 92 13	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	200047785 - Vaugneray	256901489	SI d'assainissement de la Haute Vallée du Garon (SIAHVG)	SIVU	0	0	1991-04-22	1991-04-22	MEMNB		4	12745	2	CBUDG	0	0	0	 	0	 	M.	Bernard	CHATAIN		20 Chemin du Stade		69670 VAUGNERAY	04 78 45 15 17	04 78 16 93 85	siahvg.tech@free.fr		Parc d¿Activités Maison Blanche	¿ 1 ch du seibel ¿		69670 VAUGNERAY	    	04 78 16 93 85	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	216900183 - Beaujeu	256901901	SI Beaujolais d'enseignement musical et orchestral (SYBÉMOL)	SIVU	0	0	1993-09-24	1993-09-24	MEMNB		7	6939	1	CBUDG	0	0	0		0		Mme	Nadine	BAUDET	Mairie de Beaujeu			69430 BEAUJEU	04 74 04 87 75	04 74 69 23 09	mairiebeaujeu@wanadoo.fr		Mairie de Beaujeu			69430 BEAUJEU	04 74 04 87 75	04 74 69 23 09	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	216901090 - Lantignié	256901927	SI d'assainissement de la Moyenne Vallée d'Ardière (SIAMVA)	SIVU	0	0	1994-01-05	1994-01-05	MEMNB		4	3899	1	CBUDG	0	0	0		0		M.	Daniel	MICHAUD	Mairie de Lantignie			69430 LANTIGNIE	04 74 04 81 36	04 74 04 80 81	sieva.beaujeu@free.fr		Mairie de Lantignie			69430 LANTIGNIE	04 74 04 81 36	04 74 04 80 81	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	216900092 - Anse	256901935	SI d'assainissement du confluent Saône-Azergues	SIVU	0	0	1993-12-23	1993-12-23	AUTR	accord des membres	3	10007	1	CBUDG	0	0	0	 	0	 	M.	Pierre	REBUT	Maison de l'Eau	47 Chemin d'Aigue		69480 ANSE	04 74 67 03 84	04 74 67 15 72	mairie@mairie-anse.com		Mairie d'Anse			69480 ANSE	04 74 67 03 84	04 74 67 15 72	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	216901454 - Odenas	256901992	SI sportif Odenas Charentay (SISOC)	SIVU	0	0	1995-08-03	1995-08-03	MEMNB		2	2276	1	CBUDG	0	0	0		0		M.	Sébastien	ALBERT	Mairie de Odenas			69460 ODENAS	04 74 03 41 64	04 74 03 30 42	mairie.odenas@wanadoo.fr		Mairie de ODENAS			69460 ODENAS	04 74 03 41 64	04 74 03 30 42	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216902775 - Genas	256902016	SI Le Verger	SIVU	0	0	1995-11-17	1995-11-17	MEMNB		8	77485	2	CBUFI	0	0	0		0		M.	Daniel	VALERO	Résidence des Personnes âgées  	6 Rue Jacques Brel		69740 GENAS	04 78 90 75 74	    	s.i.v@wanadoo.fr		résidence des personnes âgées  6 rue Jacques Brel			69740 GENAS	04 78 90 75 74	    	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	216902098 - Saint-Igny-de-Vers	256902040	SI de l'eau des Grosnes et du Sornin	SIVU	0	0	1996-03-18	1996-03-18	MEMNB		6	3613	1	CBUDG	0	0	0	 	0	 	M.	Alain	MORIN	Mairie de Saint-Igny-de-Vers			69790 SAINT IGNY DE VERS	04 74 04 50 46	04 74 04 50 30	commune@st-igny-de-vers.mairies69.net		Mairie de St Igny de Vers			69790 SAINT IGNY DE VERS	04 74 04 50 46	04 74 04 50 30	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216902593 - Vénissieux	256910183	SI des technologies de l'information pour les villes (SITIV)	SIVU	1	1	1972-09-22	1972-09-22	AUTR	accord des membres	7	211394	1	CBUDG	0	0	0	 	0	 	M.	Pierre-Alain	MILLET		50 Boulevard Ambroise Croizat		69200 VENISSIEUX	04 72 89 05 10	04 78 67 66 25	sitiv@sitiv.fr		Passage de l'Avenir			69200 VENISSIEUX	04 72 89 02 10	04 78 67 66 25	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216901785 - Souzy	256910191	SI des Rossandes	SIVU	0	0	1997-04-15	1997-04-15	MEMNB		3	3127	1	CBUDG	0	0	0		0		M.	Maurice	JOMARD	Mairie de Souzy			69610 SOUZY	04 74 70 05 17	04 74 26 23 71			Mairie de Souzy			69610 SOUZY	04 74 70 05 17	04 74 26 23 71	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	216902395 - Saint-Vérand	256910258	SI d'assainissement  du Val d'Azergues (SIAVA)	SIVU	0	0	1998-07-15	1998-07-15	MEMNB		10	10437	2	CBUDG	0	0	0		0		M.	Gérard	CHARDON	Mairie de Saint-Vérand			69620 SAINT VERAND	04 74 71 73 01	04 74 71 86 73			Mairie de St VERAND			69620 SAINT VERAND	04 74 71 73 01	04 74 71 86 73	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	200056133 - Cours	256910274	SI pour le développement social du canton de Thizy	SIVU	0	0	1986-04-01	1986-04-01	MEMNB		2	10423	1	CBUDG	0	0	0	 	0	 	Mme	Angélique	BOUJOT	Mairie de Cours-la-Ville			69470 COURS LA VILLE	04 74 89 71 80	04 74 89 89 03			Mairie de Cours la Ville			69470 COURS LA VILLE	04 74 89 71 80	04 74 89 89 03	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216901413 - Mornant	256910308	SI de l'aqueduc romain du Gier	SIVU	0	1	2000-12-27	2000-12-27	MEMNB		17	643792	2	CBUDG	0	0	0		0		Mme	Véronique	ZIMMERMAN	Mairie de Mornant			69440 Mornant	    	    	agendamaire@mairie-brignais.fr		Mairie de BRIGNAIS			69530 BRIGNAIS	04 78 05 15 11	    	
