Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
52 - Pays de la Loire	72 - Sarthe	1 - La Flèche	217201532 - Jupilles	257200295	SIVOS de Bercé	SIVU	0	0	1978-05-17	1978-05-17	MEMNB		3	1448	1	CBUDG	0	0	0	 	0	 	Mme	Catherine	FRATRAS		Rue du 8 Mai 1945		72500 JUPILLES	02 43 79 19 56	    	sivos-jupilles@orange.fr					 	02 43 79 19 56	    	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	217201094 - Crissé	257200360	SIVOS de Crissé et Pezé-le-Robert	SIVU	0	0	1977-12-14	1977-12-14	MEMNB		2	911	1	CBUDG	0	0	0	 	0	 	Mme	Sylvie	BOULLIER	Mairie			72140 CRISSE	02 43 20 13 44	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	217203348 - Sillé-le-Guillaume	257200378	SIAEP de la région de Sillé-le-Guillaume	SIVU	0	0	1951-05-21	1951-05-21	MEMNB		17	13817	1	CBUDG	0	0	0	 	0	 	M.	Guy	BARRIER		15-17 Place Saint-Étienne		72140 SILLE  LE GUILLAUME	    	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	200082790 - Val-d'Étangson	257200410	SI des sports de Tresson, Évaillé et Sainte-Osmane	SIVU	0	0	1977-04-18	1977-04-18	MEMNB		2	1038	1	CBUDG	0	0	0		0		Mme	Candy	RENARD		5 Rue de la Mairie 		72120 STE OSMANE	02 43 34 14 08	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	3 - Le Mans	217200476 - Brette-les-Pins	257200451	SIAEP de la région de Brette-les-Pins et Saint-Mars-d'Outillé	SIVU	0	0	1947-04-14	1947-04-14	MEMNB		2	4752	1	CBUDG	0	0	0	 	0	 	M.	Alain	DOBREMEL	Mairie	100 Place des Acacias		72250 BRETTE-LES-PINS	02 43 75 83 11	    	siaep.brettelespins@wanadoo.fr					 	    	    	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	217202084 - Montmirail	257200485	SI d'assainissement collectif de Melleray - Montmirail	SIVU	0	0	1946-06-14	1946-06-14	MEMNB		2	826	1	CBUDG	0	0	0	 	0	 	M.	Jean	DUMUR	Mairie			72320 MONTMIRAIL	02 43 93 65 26	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	3 - Le Mans	217200997 - Courceboeufs	257200493	SIAEP de la région des Fontenelles	SIVU	0	0	1967-11-02	1967-11-02	POPUL		8	14220	1	CBUDG	0	0	0	 	0	 	M.	Cyrille	GUELFF	Mairie	11 Rue Sergent Pitou		72290 COURCEBOEUFS	02 43 27 32 05	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	217202415 - Montfort-le-Gesnois	257200501	SIAEP de Montfort-le-Gesnois	SIVU	0	0	1947-05-23	1947-05-23	POPUL		3	7226	1	CBUDG	0	0	0	 	0	 	M.	Michel	PRE	Mairie			72450 Montfort-le-Gesnois	    	    			mairie	SAINT CORNEILLE		72460 	02 43 27 51 53	    	
52 - Pays de la Loire	72 - Sarthe	1 - La Flèche	217202431 - Pontvallain	257200535	SIAEP de la région de Pontvallain	SIVU	0	0	1960-05-17	1960-05-17	POPUL		8	8976	1	CBUDG	0	0	0		0		M.	François	BOUSSARD	Mairie			72510 PONTVALLAIN	02 43 46 30 47	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	217202209 - Nogent-le-Bernard	257200592	SIVOS de Nogent-le-Bernard et Saint-Georges-du-Rosay	SIVU	0	0	1979-05-14	1979-05-14	MEMNB		2	1377	1	CBUDG	0	0	0		0		Mme	Annick	DUTERTRE	Mairie			72580 NOGENT LE BERNARD	    	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	217202092 - Montreuil-le-Chétif	257200683	SIAEP de la région de Montreuil-le-Chétif	SIVU	0	0	1963-02-13	1963-02-13	POPUL		6	2533	1	CBUDG	0	0	0		0		Mme	Marie-France	GUYON	Mairie			72130 MONTREUIL LE CHETIF	02 43 97 29 05	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	1 - La Flèche	217201755 - Luché-Pringé	257200691	SIAEP de la région de Luché-Pringé	SIVU	0	0	1958-10-30	1958-10-30	AUTR	répartition en fonction du nombre d'abonnés	5	4384	1	CBUDG	0	0	0		0		M.	Christian	LEROY	Mairie			72800 LUCHE PRINGE	02 43 45 44 50	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	217200468 - Le Breil-sur-Mérize	257200774	SIAEP du Jalais	SIVU	0	0	1960-03-10	1960-03-10	MEMNB		12	21055	1	CBUDG	0	0	0		0		M.	Jean-Paul	HUBERT	Mairie			72370 LE BREIL SUR MERIZE	02 43 89 83 13	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	200083004 - Bernay-Neuvy-en-Champagne	257200840	SIVOS de la Champagne	SIVU	0	0	1975-06-12	1975-06-12	MEMNB		2	1184	2	CBUDG	0	0	0	 	0	 	M.	Romain	LANGLAIS	Mairie			72240 BERNAY EN CHAMPAGNE	02 43 20 70 18	    	sivos-champagne@orange.fr					 	    	    	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	217202167 - Neuvillalais	257200857	SIVOS de la Longuève	SIVU	0	0	1975-07-30	1975-07-30	MEMNB		3	1644	2	CBUDG	0	0	0	 	0	 	Mme	Lucie	POUSSET	Mairie			72240 NEUVILLALAIS	02 43 20 52 72	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	217201193 - Domfront-en-Champagne	257200865	SIVOS de Domfront-en-Champagne, Cures, La Chapelle-Saint-Fray	SIVU	0	0	1978-04-12	1978-04-12	MEMNB		3	2002	1	CBUDG	0	0	0	 	0	 	M.	Anthony	AUBERT	Mairie			72240 Domfront en champagne	02 43 97 44 19	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	1 - La Flèche	217200195 - Avessé	257200907	SIVOS de St Denis d'Orques et Viré-en-Champagne	SIVU	0	0	1977-02-04	1977-02-04	MEMNB		2	972	1	CBUDG	0	0	0	 	0	 	M.	Gaétan	MONNIER	Mairie			72350 AVESSE	02 43 95 63 06	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	217203611 - Tresson	257200980	SIVOS de l'Etangsort	SIVU	0	0	1978-05-25	1978-05-25	MEMNB		3	1235	1	CBUDG	0	0	0	 	0	 	M.	Patrick	GREMILLON	Mairie 	16 Rue des Lilas		72440 TRESSON	02 43 35 18 14	02 43 35 49 29	mairieevaille@wanadoo.fr					 	    	02 43 35 49 29	
52 - Pays de la Loire	72 - Sarthe	1 - La Flèche	200072262 - Loir en Vallée	257201004	SIVOS du Tusson	SIVU	0	0	1978-12-01	1978-12-01	MEMNB		3	2674	1	CBUDG	0	0	0	 	0	 	M.	Jean-Michel	BUSSON		2 Place Didierjean		72310 LA CHAPELLE GAUGAIN	02 43 35 35 17	02 43 35 49 93	mairie.lachapelle.gaugain@wanadoo.fr					 	02 43 35 35 17	02 43 35 49 93	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	217202357 - Piacé	257201020	SIVOS de Coulombiers, Piacé et Saint-Germain-sur-Sarthe	SIVU	0	0	1979-06-01	1979-06-01	MEMNB		2	3315	1	CBUDG	0	0	0	 	0	 	M.	Frédéric	DENIEUL	Mairie			72170 PIACE	02 43 97 15 60	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	217202977 - Saint-Marceau	257201038	SIVOS de Saint-Marceau et Maresché	SIVU	0	0	1979-03-26	1979-03-26	MEMNB		2	1452	1	CBUDG	0	0	0	 	0	 	Mme	Armelle	REIGNIER	Mairie			72170 ST MARCEAU	02 43 97 02 57	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	217200781 - Chérancé	257201087	SIAEP de la région de Rouessé-Fontaine	SIVU	0	0	1957-06-29	1957-06-29	POPUL		22	14206	1	CBUDG	0	0	0	 	0	 	M.	Francis	BELLUAU	Mairie			72170 CHERANCE	02 43 97 14 16	    	siaeprouessefontaine@orange.fr					 	    	    	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	217201938 - Melleray	257201111	SIVOS de Melleray - Montmirail	SIVU	0	0	1976-06-03	1976-06-03	MEMNB		2	826	1	CBUDG	0	0	0	 	0	 	M.	Jean-Pierre	TORCHE	Mairie			72320 MELLERAY	02 43 93 64 10	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	1 - La Flèche	217203256 - Saint-Vincent-du-Lorouër	257201137	SIVOS du Lorouër	SIVU	0	0	1981-06-04	1981-06-04	MEMNB		3	2058	1	CBUDG	0	0	0	 	0	 	Mme	Nadine	CISSE		Rue Frédéric Chevallier		72150 ST VINCENT DU LOROUER	02 43 44 84 04	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	1 - La Flèche	200063196 - Montval-sur-Loir	257201152	SIVOS de Lavernat - Montabon	SIVU	0	0	1981-05-15	1981-05-15	MEMNB		2	6607	1	CBUDG	0	0	0	 	0	 	M.	Alain	MORANCAIS	Mairie			72500 MONTABON	02 43 44 07 17	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	1 - La Flèche	217200278 - Beaumont-sur-Dême	257201178	SIVOS de la vallée de la Dême	SIVU	0	0	1982-07-09	1982-07-09	MEMNB		2	1423	1	CBUDG	0	0	0	 	0	 	Mme	Emilie	SINNAEVE	Mairie			72340 BEAUMONT SUR DEME	02 43 44 43 17	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	1 - La Flèche	217202399 - Poillé-sur-Vègre	257201210	SIVOS de la Vègre	SIVU	0	0	1983-07-22	1983-07-22	MEMNB		3	1307	1	CBUDG	0	0	0	 	0	 	M.	Thierry	PAYEN	Mairie			72430 POILLE SUR VEGRE	    	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	1 - La Flèche	217201037 - Courdemanche	257201269	SIVOS de la vallée des Moulins de l'Etangsort	SIVU	0	0	1984-07-23	1984-07-23	MEMNB		3	1083	1	CBUDG	0	0	0	 	0	 	Mme	Natacha	LONGERAY	Mairie			72150 COURDEMANCHE	02 43 44 80 19	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	217201979 - Mézières-sous-Lavardin	257201343	SI du bassin de la Longuève	SIVU	0	0	1975-12-01	1975-12-01	MEMNB		6	2855	1	CBUDG	0	0	0		0		M.	Jacky	GALLOU		22 Route de Beaumont		72240 MEZIERE SOUS LAVARDIN	    	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	217203322 - Ségrie	257201368	SI du bassin du Lombron	SIVU	0	0	1985-01-14	2010-03-26	MEMNB		5	3764	1	CBUDG	0	0	0		0		M.	Julien	BRIOLAY	Mairie			72170 SEGRIE	02 43 97 07 33	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	3 - Le Mans	217200088 - Arnage	257201483	Etablissement d'enseignement artistique Django Reinhardt	SIVU	0	0	1991-02-26	1991-02-26	MEMNB		5	26882	1	CBUDG	0	0	0	 	0	 	M.	Christian	VERNET	Mairie 	Place François Mitterrand		72230 ARNAGE	02 43 21 10 06	02 43 21 18 09						 	    	02 43 21 18 09	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	217202084 - Montmirail	257201517	SI à vocation sportive entre les communes de Montmirail et Melleray	SIVU	0	0	1983-11-04	1983-11-04	MEMNB		2	826	1	CBUDG	0	0	0	 	0	 	M.	Joël	MONCHATRE	Mairie			72320 MONTMIRAIL	02 43 93 65 26	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	217202258 - Oisseau-le-Petit	257201525	SIVOS du Rosay Nord	SIVU	0	0	1978-04-11	1978-04-11	MEMNB		5	2768	1	CBUDG	0	0	0	 	0	 	Mme	Nadine	LELIEVRE	Mairie	6 Rue de la Ruaudière		72610 OISSEAU LE PETIT	02 33 26 84 56	    	sivos.rosaynord@orange.fr					 	02 33 15 08 76	    	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	217203413 - Soulitré	257201533	SIVOS de Soulitré, Nuillé-le-Jalais, Ardenay-sur-Mérize	SIVU	0	0	1986-07-02	1986-07-02	MEMNB		3	1664	1	CBUDG	0	0	0	 	0	 	M.	Didier	FOUCHÉ	Mairie			72370 SOULITRE	02 43 89 83 36	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	1 - La Flèche	217203124 - Saint-Pierre-des-Bois	257201541	SIVOS de Chantenay - Pirmil - Saint-Pierre	SIVU	0	0	1986-06-20	1986-06-20	MEMNB		3	1575	1	CBUDG	0	0	0	 	0	 	M.	Michel	BAUCHET	Mairie			72430 ST PIERRE DES BOIS	02 43 95 74 64	02 43 95 74 64						 	    	02 43 95 74 64	
52 - Pays de la Loire	72 - Sarthe	1 - La Flèche	217200989 - Coulongé	257201590	SI de Coulongé et Sarcé pour l'acquisition et l'exploitation d'un engin de travaux voirie	SIVU	0	0	1987-02-11	1987-02-11	MEMNB		2	812	1	CBUDG	0	0	0		0		M.	Bernard	SIMON	Mairie			72800 COULONGE	02 43 46 62 45	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	1 - La Flèche	217200773 - Chenu	257201665	SIVOS de la Fare	SIVU	0	0	1989-07-12	1989-07-12	MEMNB		2	779	1	CBUDG	0	0	0	 	0	 	M.	Eric	MARTINEAU	Mairie			72500 CHENU	02 43 46 00 56	    						 	    	    	
52 - Pays de la Loire	72 - Sarthe	2 - Mamers	217203165 - Saint-Rémy-des-Monts	257201673	SIVOS de la Dive	SIVU	0	0	1989-07-25	1989-07-25	MEMNB		3	1478	1	CBUDG	0	0	0	 	0	 	M.	Philippe	CHARTIER		1 Rue du Vairais		72600 ST REMY DES MONTS	02 43 97 79 14	    						 	    	    	
