Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217003102 - Lure	247000664	CC du Pays de Lure	CC	0	0	1998-12-16	1998-12-16	RDC		23	19542	30	FPU	0	1	1	 	0	 	Mme	Isabelle	ARNOULD	ZA de la Saline	Rue des Berniers		70200 LURE	03 84 89 00 30	03 84 89 00 31	contact@pays-de-lure.fr					 	    	03 84 89 00 31	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217002823 - Gy	247000698	CC des Monts de Gy	CC	0	0	1999-12-30	1999-12-30	RDC		25	6288	25	AAZSE	0	0	1	 	0	 	Mme	Nicole	MILESI		2 Rue du Grand Mont		70700 Gy	03 84 32 97 61	03 84 32 97 61	ccmgy@wanadoo.fr					 	    	03 84 32 97 61	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217004472 - Rioz	247000706	CC du Pays Riolais	CC	0	0	1999-12-29	1999-12-29	RDC		33	13467	28	FPU	0	0	0	 	1	taxe de séjour	Mme	Nadine	WANTZ	ZA La Charrière	Rue des Frères Lumière		70190 rioz	03 84 91 84 94	03 84 91 88 24	cc.pays.riolais@wanadoo.fr					 	    	03 84 91 88 24	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217005610 - Villersexel	247000714	CC du Pays de Villersexel	CC	0	1	1999-12-30	1999-12-30	RDC		34	7992	26	FPU	0	1	1	 	0	 	M.	Daniel	CLERC		144 Rue de la Prairie		70110 VILLERSEXEL	03 84 20 54 50	    	contact@cc-villersexel.fr					 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	200083608 - Héricourt	247000722	CC du Pays d'Héricourt	CC	0	1	2000-11-14	2000-11-14	RDC		23	21486	28	FPU	0	1	1	 	0	 	M.	Fernand	BURKHALTER		3 Rue Martin Niemöller		70400 HERICOURT	03 84 46 98 70	03 84 46 98 71	contact@cc-pays-hericourt.fr					 	    	03 84 46 98 71	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217003110 - Luxeuil-les-Bains	247000755	CC du Pays de Luxeuil	CC	0	0	2001-11-15	2001-11-15	RDC		15	15301	23	FPU	0	1	0	 	1	 	M.	Jacques	DESHAYES		22 Rue Jules Jeanneney		70300 LUXEUIL LES BAINS	03 84 40 63 00	03 84 93 84 15	com.com@paysdeluxeuil.fr					 	    	03 84 93 84 15	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217004514 - Ronchamp	247000821	CC Rahin et Chérimont	CC	0	0	2002-12-20	2002-12-20	RDC		9	11930	26	FPU	0	0	1	 	0	 	M.	Benoît	CORNU		20 Rue Paul Strauss		70250 Ronchamp	03 84 27 93 15	    	ccrahincherimont@wanadoo.fr					 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217003391 - Mélisey	247000854	CC des 1000 étangs	CC	0	0	2003-12-22	2003-12-22	RDC		26	8722	23	FPU	0	0	1	 	0	 	M.	Régis	PINOT		14 Place du Marché		70270 Mélisey	03 84 20 05 53	03 84 20 06 68	melisey.cchvo@orange.fr					 	    	03 84 20 06 68	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217001684 - Conflans-sur-Lanterne	200003150	SI des écoles de la lanterne	SIVU	0	0	2006-04-25	2006-04-25	MEMNB		6	1490	1	CBUDG	0	0	0		0		M.	Lakhdar	HADJADJI	Mairie	16 Rue Jules Ferry		70800 CONFLANS-SUR-LANTERNE	03 84 49 80 98	03 84 49 70 22	conflans-sur-lanterne@wanadoo.fr		16 rue Jules Ferry	MAIRIE		70800 CONFLANS-SUR-LANTERNE	03 84 49 80 98	03 84 49 70 22	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217002765 - Granges-la-Ville	200006310	SIVU pour la gestion et l'entretien du lagunage intercommunal et du collecteur principal	SIVU	0	0	2006-12-05	2006-12-05	MEMNB		4	1018	1	CBUDG	0	0	0		0		M.	Hugo	WALZ	Mairie			70400 GRANGES-LA-VILLE	03 84 89 90 93	    			MAIRIE			70400 GRANGES-LA-VILLE	03 84 89 90 93	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217001304 - Charcenne	200016285	Syndicat des écoles Autoreille - Charcenne	SIVU	0	0	2008-07-21	2008-07-21	MEMNB		2	690	1	CBUDG	0	0	0	 	0	 	M.	Michel	RENEVIER	Mairie			70700 CHARCENNE	    	    			MAIRIE			70700 CHARCENNE	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217002211 - Étobon	200016582	SI pour la gestion du centre de première intervention de Étobon - Belverne	SIVU	0	0	2008-08-01	2008-08-01	MEMNB		2	427	1	CBUDG	0	0	0		0		M.	Luc	PORTIER	Mairie			70400 ETOBON	03 84 27 32 20	03 84 23 98 56	mairie-etobon@wanadoo.fr					 	    	03 84 23 98 56	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217003904 - Noroy-le-Bourg	200017630	SI de centre de première intervention des Grands bois	SIVU	0	0	2008-12-01	2008-12-01	MEMNB		4	1158	1	CBUDG	0	0	0		0		M.	Bernard	GAUDINET	Mairie			70000 NOROY LE BOURG	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217004597 - Saint-Barthélemy	200018752	SIVU du pôle éducatif du Mont de Vannes	SIVU	0	0	2009-01-19	2009-01-19	MEMNB		3	1619	1	CBUFI	0	0	0		0		Mme	Sylvie	COUTHERUT	Mairie			70270 SAINT-BARTHELEMY	03 84 20 84 56	03 84 20 00 43	mairie.saintbarthelemy@wanadoo.fr					 	    	03 84 20 00 43	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217001551 - Citers	200024024	SI pour la gestion du centre de première intervention des 5 villages	SIVU	0	0	2010-01-12	2010-01-12	MEMNB		5	2205	1	CBUFI	0	0	0		0		M.	René	GENTY	Mairie			70300 CITERS	03 84 94 70 05	03 84 94 73 01	mairie.citers@wanadoo.fr					 	    	03 84 94 73 01	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217003904 - Noroy-le-Bourg	200025724	SIVU ''Champfleurey''	SIVU	0	0	2010-07-22	2010-07-22	MEMNB		9	2139	1	CBUDG	0	0	0	 	0	 	M.	Bernard	GAUDINET		7 Grande Rue		70000 NOROY LE BOURG	    	    	sivuchampfleurey@orange.fr					 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217001635 - Colombier	200026235	Syndicat Colombier Montcey	SIVU	0	0	2010-10-14	2010-10-14	MEMNB		2	714	2	CFISC	0	0	0	 	0	 	Mme	Nathalie	MARCHAND	Mairie de Colombier	2 Rue de l'Église		70000 Colombier	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217005818 - Vy-lès-Lure	200029189	SIVU des rivières	SIVU	0	0	2011-06-29	2011-06-29	MEMNB		3	1160	1	CBUDG	0	0	0		0		Mme	Christine	DESCOLLONGES	Mairie	37 Grande Rue		70200 VY-LES-LURE	03 84 63 93 88	03 84 63 91 02	mairie.vy.les.lure@wanadoo.fr					 	    	03 84 63 91 02	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217000314 - Athesans-Étroitefontaine	200029726	SIVU du Tacot	SIVU	0	0	2011-10-21	2011-10-21	MEMNB		6	2013	1	CBUDG	0	0	0		0		M.	Alain	BIZOTTO	Mairie d'Athesans-Étroitefontaine			70110 ATHESANS ETROITEFONTAINE	03 84 20 13 79	03 84 20 16 92						 	    	03 84 20 16 92	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217001783 - La Côte	200032688	SIVU des amis de l'école	SIVU	0	0	2012-06-29	2012-06-29	MEMNB		2	992	1	CBUDG	0	0	0	 	0	 	M.	Françis	TOMASZEWSKI	Pôle éducatif	9 Rue de la Mairie		70200 LA COTE	03 84 20 45 66	    						 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217005610 - Villersexel	200033710	SI de la Bassole - Les sept communes	SIVU	0	0	2012-12-31	2012-12-31	MEMNB		14	3779	1	CBUFI	0	0	0		0		M.	Romain	WICKY	Mairie	1 Place de l'Hôtel de Ville		70110 VILLERSEXEL	03 84 20 54 49	    	mairie-villersexel@wanadoo.fr					 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217001809 - Courchaton	200037117	SIVU Mirabelle	SIVU	0	0	2013-01-21	2013-01-21	POPUL		5	819	1	CBUDG	0	0	0		0		M.	Christian	BOYER	Mairie			70110 COURCHATON	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217002922 - Jussey	200073559	Syndicat scolaire du secteur de Jussey	SIVU	0	0	2017-01-01	2017-01-01	POPUL		10	2793	1	CBUDG	0	0	0		0		M.	Alexandre	PIGHETTI		23 Rue de l'Hôtel de Ville		70500 JUSSEY	03 84 68 11 49	    	mairie.jussey@wanadoo.fr					 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217000595 - Beaumotte-Aubertans	200074144	Syndicat des eaux de la Fontaine	SIVU	0	1	2017-01-01	2017-01-01	POPUL		4	700	1	CBUDG	0	0	0		0		M.	Bernard	PELCY	Mairie	17B Grande Rue		70190 BEAUMOTTE AUBERTANS	03 84 68 34 62	    	communedebeaumotteetaubertans@orange.fr					 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217000595 - Beaumotte-Aubertans	200099836	SI de Beaumotte - Cirey	SIVU	0	0	2023-01-01	2023-01-01	MEMNB		4	1065	1	CBUDG	0	0	0		0		M.	Christophe	PEREIRA	Mairie de Beaumotte-Aubertans	17 Grande Rue		70190 Beaumotte-Aubertans	    	    	communedebeaumotteetaubertans@orange.fr					 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217000314 - Athesans-Étroitefontaine	200102937	SI des Eaux de Gouhenans	SIVU	0	0	2024-01-01	2024-01-01	MEMNB		5	1309	1	CBUDG	0	0	0		0		M.	Alain	BIZZOTTO	Mairie	2 Rue de l'Église		70110 ATHESANS	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217001130 - Cenans	247000060	SIVOM de Loulans Verchamp	SIVU	0	0	1965-06-19	1965-06-19	MEMNB		6	1338	1	CBUDG	0	0	0	 	0	 	M.	Jean-François	BASSINET		3 Place de la Mairie		70230 CENANS	03 84 68 37 87	03 84 75 87 82	sivmloulans@gmail.com					 	    	03 84 68 31 26	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217002476 - Fouvent-Saint-Andoche	257000133	Syndicat des eaux du Vannon	SIVU	0	0	1957-07-10	1957-07-10	MEMNB		4	449	1	CBUDG	0	0	0		0		M.	Bernard	THIERRY	Mairie			70600 FOUVENT SAINT ANDOCHE	03 84 67 63 55	    						 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	200065381 - Servance-Miellin	257000166	Syndicat de la Haute vallée de l'Ognon	SIVU	0	0	1960-12-27	1960-12-27	MEMNB		2	1226	1	CBUDG	0	0	0		0		M.	Henri	SAINTIGNY	Mairie			70440 Servance	03 84 20 41 06	03 84 63 81 91						 	    	03 84 63 81 91	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217005040 - Traves	257000174	Syndicat d'eau des trois rois	SIVU	0	0	1967-03-28	1967-03-28	MEMNB		4	775	1	CBUDG	0	0	0		0		M.	Jean- Marc	GABBI	Mairie			70360 TRAVES	03 84 68 85 93	    						70360 TRAVES	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217003573 - Montbozon	257000232	Syndicat des eaux de Montbozon Thiénans Besnans	SIVU	0	0	1939-03-29	1939-03-29	MEMNB		3	809	1	CBUDG	0	0	0	 	0	 	M.	Emmanuel	TRIMAILLE	Mairie	2 Rue de Loulans		70230 Montbozon	03 84 92 32 27	03 84 92 36 89	mairie.montbozon@orange.fr					 	    	03 84 92 36 89	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217000389 - Authoison	257000380	Syndicat des eaux d'Authoison Villers-Pater	SIVU	0	0	1959-08-12	1959-08-12	MEMNB		2	377	1	CBUDG	0	0	0		0		M.	Jérémie	DENOIX	Mairie			70190 Authoison	03 84 68 38 22	03 84 75 22 11						 	    	03 84 75 22 11	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217004274 - Purgerot	257000398	SI des Fontenottes	SIVU	0	0	1960-10-07	1960-10-07	MEMNB		7	2684	1	CBUDG	0	0	0	 	0	 	M.	Bruno	CONFLAND	Mairie	2 Rue des Bourneaux		70160 Purgerot	03 84 68 72 93	03 84 68 72 93	sif.purgerot@orange.fr					 	    	03 84 68 72 93	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217000629 - Belmont	257000406	Syndicat d'eau du bois des Hauts	SIVU	0	0	1962-07-23	1962-07-23	MEMNB		4	548	1	CBUDG	0	0	0		0		M.	Yannick	STADELMANN	Mairie			70270 Belmont	03 84 94 33 60	    						 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217004704 - Sainte-Marie-en-Chaux	257000422	Syndicat des eaux de Breuches	SIVU	0	0	1958-12-20	1958-12-20	MEMNB		15	3877	1	CBUDG	0	0	0	 	0	 	M.	Cyril	LUZET		7 Rue de la Station		70300 sainte-marie-en-chaux	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217000975 - Briaucourt	257000430	Syndicat des eaux du Boulay	SIVU	0	0	1968-09-03	1968-09-03	MEMNB		2	397	1	CBUDG	0	0	0		0		M.	Jeremy	FAIVRE	Mairie			70800 Briaucourt	03 84 49 86 68	    						 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217001205 - Champagney	257000455	SIAEP de Champagney	SIVU	0	1	1955-09-23	1955-09-23	MEMNB		17	27865	1	CBUDG	0	0	0	 	0	 	M.	Michel	CLAUDEL		19 Ter Grande Rue		70290 Champagney	03 84 23 17 92	    						 	    	03 84 23 21 19	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217001551 - Citers	257000463	Syndicat d'eau des Beiges	SIVU	0	0	1957-01-15	1957-01-15	MEMNB		9	3294	1	CBUDG	0	0	0	 	0	 	M.	Raymond	BILQUEZ	Mairie			70300 Citers	03 84 94 70 05	    	syndicat.beiges@wanadoo.fr					 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217004522 - Rosey	257000471	Syndicat des eaux de la Baignotte	SIVU	0	0	1956-04-07	1956-04-07	MEMNB		7	1228	1	CBUDG	0	0	0	 	0	 	M.	Christophe	RERGUE	Mairie	3 Rue de la Mairie		70000 ROSEY	03 84 78 87 73	03 84 78 87 73	syndicatbaignotte70@wanadoo.fr					 	03 84 78 87 73	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217005677 - Villers-sur-Saulnot	257000497	Syndicat des eaux  du Vernoy	SIVU	0	1	1936-12-11	1936-12-11	MEMNB		5	1115	1	CBUDG	0	0	0		0		M.	GUY	GREZEL	Mairie			70400 VILLERS SUR SAULNOT	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217005636 - Villers-le-Sec	257000513	Syndicat des eaux de Villers-le-Sec	SIVU	0	0	1963-03-11	1963-03-11	MEMNB		3	1153	1	CBUDG	0	0	0	 	0	 	M.	Jean-Claude	JACQUOT	Mairie	1 Rue de la Mairie		70000 COLOMBE-LES-VESOUL	03 84 75 57 93	    						 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217000280 - Aroz	257000539	Syndicat d'eau du Foultot 	SIVU	0	0	1957-07-08	1957-07-08	MEMNB		6	926	1	CBUDG	0	0	0		0		M.	Noël	LANGROGNET	Mairie			70360 aroz	03 84 78 82 87	    						 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217002674 - Gevigney-et-Mercey	257000562	Syndicat des eaux de Gevigney	SIVU	0	0	1954-02-11	1954-02-11	MEMNB		3	797	1	CBUDG	0	0	0		0		M.	Loïc	RACLOT	Mairie			70500 Gevigney-et-Mercey	03 84 68 03 90	03 84 68 03 90						 	    	03 84 68 03 90	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217002849 - Hautevelle	257000570	Syndicat des eaux d'Hautevelle Francalmont	SIVU	0	0	1963-01-11	1963-01-11	MEMNB		2	379	1	CBUDG	0	0	0		0		M.	Patrick	LAURENT	Mairie			70800 Hautevelle	03 84 94 83 80	    						 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217003904 - Noroy-le-Bourg	257000620	Syndicat des eaux de Noroy-le-Bourg	SIVU	0	0	1956-05-23	1956-05-23	MEMNB		6	1504	1	CBUDG	0	0	0	 	0	 	M.	Benoît	PETON	Mairie	12 Grande Rue		70000 NOROY LE BOURG	03 84 78 71 15	    						 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217001692 - Confracourt	257000653	Syndicat des eaux de Saint-Antoine	SIVU	0	0	1954-03-06	1954-03-06	MEMNB		4	1226	1	CBUDG	0	0	0		0		M.	Frédéric	GAUTHIER	Mairie			70120 Confracourt	03 84 92 11 80	03 84 92 15 23						 	    	03 84 92 15 23	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217004845 - Secenans	257000679	Syndicat d'eau des six boeufs	SIVU	0	0	1956-07-17	1956-07-17	MEMNB		4	849	1	CBUDG	0	0	0		0		M.	Frédéric	DEMEUSY	Mairie			70400 SECENANS	03 84 20 24 25	    						 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217000835 - Bouligney	257000695	Syndicat des eaux du Roichot	SIVU	0	0	1957-04-11	1957-04-11	MEMNB		2	546	1	CBUDG	0	0	0		0		M.	Max	BOUVARD	Mairie			70800 Bouligney	03 84 49 41 01	03 84 49 41 01						 	    	03 84 49 41 01	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217002088 - Échenoz-le-Sec	257000729	Syndicat d'eau d'Échenoz-le-Sec et Le Magnoray	SIVU	0	0	1964-12-10	1964-12-10	MEMNB		2	384	1	CBUDG	0	0	0		0		M.	Denis	PAGEAUX	Mairie			70000 Echenoz-le-Sec	03 84 68 63 60	03 84 68 63 60						 	    	03 84 68 63 60	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217005834 - Vy-lès-Filain	257000760	SIAEP de Filain et de Vy-lès-Filain	SIVU	0	0	1954-04-06	1954-04-06	MEMNB		2	367	1	CBUDG	0	0	0	 	0	 	M.	Jean-Claude	ABRECHT		Rue Saint-Julien		70230 VY LES FILAIN	03 84 78 30 47	    						 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217004480 - Roche-et-Raucourt	257000836	SIAEP de Sacre Fontaine	SIVU	0	0	1939-01-31	1939-01-31	MEMNB		5	764	1	CBUDG	0	0	0		0		M.	Michel	DENARIE	Mairie			70180 Roche-et-Raucourt	03 84 67 17 25	    						 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217004704 - Sainte-Marie-en-Chaux	257001115	Syndicat de Breuches Baudoncourt et Sainte-Marie-en-Chaux	SIVU	0	0	1973-02-19	1973-02-19	MEMNB		3	1311	1	CBUDG	0	0	0	 	0	 	M.	Pierre	DUCHANOIS	Mairie	2 Grande Rue		70300 SAINTE MARIE EN CHAUX	06 82 86 03 34	    						 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217001205 - Champagney	257001131	Syndicat de la Haute vallée du Rahin	SIVU	0	0	1974-01-07	1974-01-07	MEMNB		4	9426	1	CBUDG	0	0	0	 	0	 	M.	(ignoré)	JACOBERGER		19 Ter Grande Rue		70290 Champagney	03 84 23 17 92	    						 	    	03 84 23 21 19	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217003128 - Luze	257001172	Syndicat d'épuration de la Luzine 	SIVU	0	0	1975-05-19	1975-05-19	MEMNB		2	1454	1	CBUDG	0	0	0		0		M.	Eric	STEIB	Mairie			70400 Luze	03 84 46 13 85	    						 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217004670 - Saint-Loup-sur-Semouse	257001206	Syndicat d'assainissement du secteur de Saint-Loup-sur-Semouse	SIVU	0	0	1974-10-29	1974-10-29	MEMNB		3	4689	1	CBUDG	0	0	0		0		M.	Thierry	BORDOT	Mairie			70800 Saint-Loup Sur Semouse	03 84 49 06 22	03 84 94 20 74						 	    	03 84 94 20 74	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	1 - Lure	217004530 - La Rosière	257001461	Syndicat de la vallée du Haut Breuchin	SIVU	0	0	1974-06-28	1974-06-28	MEMNB		10	2040	1	CBUDG	0	0	0		0		M.	Jean-Charles	HENRY	Mairie			70310 La Rosière	03 84 94 40 14	03 84 94 49 18	mairielarosiere@wanadoo.fr					 	    	03 84 94 49 18	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217001593 - Cognières	257001487	Syndicat d'eau de la Grange Brûlée	SIVU	0	0	1944-07-07	1944-07-07	MEMNB		3	397	1	CBUDG	0	0	0		0		M.	Jean-Marie	GROSJEAN	Mairie			70230 Cognières	03 84 92 30 63	    						 	    	    	
27 - Bourgogne-Franche-Comté	70 - Haute-Saône	2 - Vesoul	217000918 - Bousseraucourt	257001495	Syndicat des eaux de Marlinvaux	SIVU	0	1	1965-08-06	1965-08-06	MEMNB		2	94	1	CBUDG	0	0	0	 	0	 	M.	Julien	GRANDIEU	Mairie	2 Rue de la Mairie		70500 Bousseraucourt	03 84 92 60 36	    						 	    	    	
