Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
52 - Pays de la Loire	53 - Mayenne	3 - Mayenne	215300963 - Ernée	200044840	Syndicat de bassin de l'Ernée	SMF	0	0	2011-03-24	2011-04-01	AUTR	2 par commune	3	24438	4	CBUDG	0	0	0		0		Mme	Aude	ROBY	ZA La Querminais		BP 28	53500 ERNEE	02 43 66 10 03	    	syndicat.bassin.ernee@gmail.com		MAIRIE			53500 ERNEE	02 43 08 71 10	02 43 05 89 42	
52 - Pays de la Loire	53 - Mayenne	3 - Mayenne	215301169 - Le Horps	200048635	SM d'eau potable de la Région de Le Horps	SMF	0	0	2014-09-29	2014-09-29	MEMNB		9	6698	1	CBUDG	0	0	0		0		M.	Bernard	TUFFREAU	Mairie du Horps	8 Rue des Moulins		53640 LE HORPS	02 43 03 82 22	    	sivm.lehorps@wanadoo.fr		MAIRIE DU HORPS	8 rue des Moulins		53640 LE HORPS	02 43 03 82 22	    	
52 - Pays de la Loire	53 - Mayenne	3 - Mayenne	215301078 - Gorron	200077048	Syndicat d'eau du Nord-Ouest mayennais	SMF	0	0	2017-11-21	2018-01-01	MEMNB		20	13464	2	CBUDG	0	0	0		0		M.	Jean-Marc	ALLAIN	Mairie de Gorron	Place de la Mairie		53120 GORRON	02 43 05 13 29	02 43 05 30 50	senom@orange.fr		mairie			53120 GORRON	02 43 05 13 29	02 43 05 30 50	
52 - Pays de la Loire	53 - Mayenne	1 - Château-Gontier	215300849 - Craon	200077881	Syndicat du bassin de l'Oudon	SMF	1	1	2017-12-20	2018-01-01	AUTR	53 titulaires et 53 suppléants	8	90341	6	CBUDG	0	0	0		0		M.	Gilles	GRIMAUD	Centre administratif intercommunal - ZA Villeneuve 	Rue de Buchenberg		53400 CRAON	02 43 06 13 09	02 43 06 39 20	contact@bvoudon.fr	www.bvoudon.fr	4 rue de la Roirie			49500 SEGRE-EN-ANJOU BLEU	02 41 92 52 84	    	
52 - Pays de la Loire	53 - Mayenne	2 - Laval	215300542 - Changé	200082477	Territoire d'énergie Mayenne	SMF	1	0	2018-09-10	2018-09-10	AUTR	Le syndicat est administré par des collèges et un comité composé de délégués élus représentants des différents collèges.  - 5 délégués (+ 5 suppléants) au collège des communes rurales du Bocage Mayennais,  - 5 délégués au collège des communes rurales des Coëvrons,  - 3 délégués au collège des communes rurales de la CCPCG,  - 6 délégués au collège des communes rurales de la CCPC,  - 3 délélgués au collège des communes rurales de la CC de l'Ernée,  5 délégués au collège des communes rurales de Laval Agglomération,  - 6 délégués au collège des communes rurales de Mayenne communauté,  - 4 délégués au collège des communes rurales du Pays de Meslay-Grez,  - 5 délégués au collège des communes rurales du Mont des Avaloirs,  - 7 délégués au collèges des communes urbaines,  - 2 délégués (et 2 suppléants) par EPCI-FP : soit uniquement la CC du pays de Craon,  - 1 délégué (et 1 suppléant) pour le SIVU des Petites cités de Caractère.	242	315118	2	CBUDG	0	0	0		0		M.	Richard	CHAMARET	Parc Technopolis Bâtiment R	Rue Louis de Broglie		53810 Changé	02 43 59 78 90	02 43 56 06 69	accueil@territoire-energie53.fr	www.territoire-energie53.fr	Bâtiment R- rue louis de Broglie	parc Technopolis		53810 changé	    	02 43 56 06 69	
52 - Pays de la Loire	53 - Mayenne	2 - Laval	200055705 - Loiron-Ruillé	200087401	SMF des bassins versants de la Jouanne, agglomération de Laval, Vicoin et Ouette (JAVO)	SMF	0	0	2018-12-18	2019-01-01	AUTR		3	144988	5	CBUDG	0	0	0		0		M.	Louis	MICHEL	Maison de Pays - La Chapelle du Chêne			53320 LOIRON-RUILLÉ	    	    						 	    	    	
52 - Pays de la Loire	53 - Mayenne	3 - Mayenne	200054716 - Sainte-Suzanne-et-Chammes	200087419	SM de bassin entre Mayenne et Sarthe (SBeMS)	SMF	0	1	2018-12-19	2019-01-01	AUTR		5	107505	4	CBUDG	0	0	0		0		Mme	Adélaide	DEJARDIN		13 Rue de la Libération		53270 Sainte-Suzanne-et-Chammes	    	    						 	    	    	
52 - Pays de la Loire	53 - Mayenne	3 - Mayenne	215301169 - Le Horps	200091742	Syndicat de Bassin de l'Aron, Mayenne et Affluents (SyBAMA)	SMF	0	1	2020-01-01	2020-01-01	AUTR	3 critères : surface de bassin versant, linéaire de berges sur l'axe Mayenne (non domaniale) et population	4	51614	4	CBUDG	0	0	0		0		M.	Didier	BOITTIN		22 Rue des Forges		53640 LE HORPS	    	    	sybama@yahoo.com					 	02 43 04 81 55	    	
52 - Pays de la Loire	53 - Mayenne	3 - Mayenne	215301169 - Le Horps	255300493	SM de renforcement en eau potable du Nord Mayenne	SMF	0	0	1975-12-17	2012-01-03	POPUL		18	69805	1	CBUDG	0	0	0	 	0	 	M.	Pierrick	TRANCHEVENT	Mairie du Horps			53640 LE HORPS	02 43 03 94 71	02 43 03 98 74	syndicatnordmayenne@wanadoo.fr		MAIRIE DU HORPS	8 rue des Moulins		53640 LE HORPS	02 43 03 82 22	02 43 03 98 74	
52 - Pays de la Loire	53 - Mayenne	1 - Château-Gontier	215302597 - Senonnes	255301194	SM du centre d'entraînement Anjou-Maine	SMF	0	1	1996-06-06	1996-06-06	POPUL		2	65089	1	CBUDG	0	0	0	 	0	 	M.	Jacques	GODDE	Mairie de Senonnes			53390 SENONNES	02 43 06 44 15	02 43 06 44 15	smceam@paysdecraon.fr		CC DU PAYS DE CRAON	1 RUE BUCHENBERG		53400 CRAON	02 43 09 61 61	    	
52 - Pays de la Loire	53 - Mayenne	2 - Laval	215301300 - Laval	200061778	Mayenne Très Haut Débit	SMO	0	1	2016-03-09	2016-03-09	AUTR	Le département de la mayenne : trois délégué titulaire   La région : un délégué titulaire   Les groupements de collectivités : undélégué titulaire , par groupement.	12	315118	1	CBUDG	0	0	0		0		M.	Xavier	DUBOURG		39 Rue Mazagran 	CS 21429	53000 LAVAL	    	    						 	    	    	
52 - Pays de la Loire	53 - Mayenne	2 - Laval	215301300 - Laval	255301053	Centre Universitaire de la Mayenne - Laval	SMO	0	1	1988-12-30	1988-12-30	AUTR	CD53 : 4 délégués, Laval Agglomération : 4 délégués, CCI : 1 délégué, Université du Maine : 1 délégué	4	118899	1	CBUDG	0	0	0	 	0	 	M.	Michel	HERVE	Centre Jean Monnet	Rue Léonard de Vinci		53810 Changé	02 43 59 17 89	02 43 49 14 04	scolaval@univ-lemans.fr	ecodroit.univ-lemans.fr				 	    	02 43 49 14 04	
52 - Pays de la Loire	53 - Mayenne	2 - Laval	215301300 - Laval	255301210	SM de l'Aéroport de Laval et de la Mayenne	SMO	0	0	1996-11-20	1996-11-20	MEMNB		2	118899	1	CBUDG	0	0	0	 	0	 	Mme	Isabelle	FOUGERAY	Aéroport de Laval	Route d'Angers		53000 LAVAL	02 43 53 73 15	    	h.lanoe@aeroport-laval.fr					 	    	02 43 49 33 16	
