Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
84 - Auvergne-Rhône-Alpes	15 - Cantal	2 - Mauriac	211500384 - Champs-sur-Tarentaine-Marchal	251500542	SI des eaux de la Haute-Artense	SIVU	0	0	1972-02-11	1972-02-11	MEMNB		3	2597	1	CBUDG	0	0	0		0		M.	Daniel	CHEVALEYRE	Mairie de Champs-sur-Tarentaine-Marchal			15270 Champs-sur-Tarentaine-Marchal	04 71 78 72 75	04 71 78 75 09						 	    	04 71 78 75 09	
84 - Auvergne-Rhône-Alpes	15 - Cantal	3 - Saint-Flour	211500970 - Lastic	251500666	SI des eaux de la Margeride Nord	SIVU	0	1	1969-10-17	1969-10-17	MEMNB		13	3491	1	CBUDG	0	0	0		0		M.	Jean-Marc	BOUDOU	Mairie de Lastic			15500 Lastic	04 71 73 11 27	04 71 73 11 27						 	    	04 71 73 11 27	
84 - Auvergne-Rhône-Alpes	15 - Cantal	3 - Saint-Flour	211501879 - Saint-Flour	251500708	SI pour la réalisation du terrain d'aviation de Saint-Flour - Coltines	SIVU	0	0	1968-10-31	1968-10-31	POPUL		28	25392	1	CBUDG	0	0	0		0		M.	Xavier	COUDERC	Mairie de Saint-Flour			15102 Saint-Flour	04 71 60 29 30	04 71 60 92 59						 	    	04 71 60 92 59	
84 - Auvergne-Rhône-Alpes	15 - Cantal	3 - Saint-Flour	211502448 - Ussel	251500724	SI d'adduction d'eau de la région d'Ussel	SIVU	0	0	1938-04-04	1938-04-04	MEMNB		3	2601	1	CBUDG	0	0	0		0		M.	Didier	AMARGER	Mairie d'Ussel			15300 Ussel	04 71 73 21 84	04 71 73 23 21						 	    	04 71 73 23 21	
84 - Auvergne-Rhône-Alpes	15 - Cantal	2 - Mauriac	211501762 - Saint-Chamant	251500765	SI des eaux de la Bertrande	SIVU	0	0	1958-07-15	1958-07-15	MEMNB		5	898	1	CBUDG	0	0	0		0		M.	Eric	LAFON	Mairie de Saint-Chamant			15140 Saint Chamant	04 71 69 22 20	04 71 69 24 22						 	    	04 71 69 24 22	
84 - Auvergne-Rhône-Alpes	15 - Cantal	2 - Mauriac	211501622 - Riom-ès-Montagnes	251500872	SI de cylindrage de la région de Riom-ès-Montagnes	SIVU	0	0	1949-02-25	1949-02-25	MEMNB		13	5346	1	CBUDG	0	0	0		0		M.	Pierre	POUGET	Mairie de Riom-ès-Montagnes			15400 Riom-ès-Montagnes	04 71 78 04 82	04 71 78 00 87						 	    	04 71 78 00 87	
84 - Auvergne-Rhône-Alpes	15 - Cantal	2 - Mauriac	211502653 - Ydes	251500906	SI de distribution rurale des eaux du Font Marilhou	SIVU	0	0	1956-06-06	1956-06-06	MEMNB		14	6056	1	CBUDG	0	0	0	 	0	 	M.	Daniel	SALVARY		10 Rue de la Mine		15210 Ydes	04 71 40 81 20	04 71 40 92 39						 	    	04 71 40 92 39	
84 - Auvergne-Rhône-Alpes	15 - Cantal	3 - Saint-Flour	211501523 - Pierrefort	251502894	SI d'aménagement de la zone nordique du Plomb du Cantal Carladès	SIVU	0	0	1988-05-20	1988-05-20	MEMNB		10	2799	3	CBUDG	0	0	0		0		M.	Michel	DURIOL	Mairie de Pierrefort			15230 Pierrefort	04 71 23 31 16	04 71 23 39 87						 	    	04 71 23 39 87	
84 - Auvergne-Rhône-Alpes	15 - Cantal	2 - Mauriac	211501622 - Riom-ès-Montagnes	251502951	SI d'aménagement de la zone nordique du Haut-Cantal	SIVU	0	0	1986-09-24	1986-09-24	MEMNB		9	4536	3	CBUDG	0	0	0		0		M.	Guy	LOUBEYRE	Mairie de Riom-ès-Montagnes			15400 Riom-ès-Montagnes	04 71 78 04 82	04 71 78 00 87						 	    	04 71 78 00 87	
84 - Auvergne-Rhône-Alpes	15 - Cantal	1 - Aurillac	211502141 - Saint-Saury	251503132	Syndicat des eaux de la Fontbelle	SIVU	0	0	1995-12-28	1995-12-28	MEMNB		5	2582	1	CBUDG	0	0	0		0		M.	Lionel	CESANO	Mairie de Saint-Saury			15290 Saint-Saury	04 71 46 12 51	04 71 46 12 51						 	    	04 71 46 12 51	
84 - Auvergne-Rhône-Alpes	15 - Cantal	1 - Aurillac	211501820 - Saint-Étienne-Cantalès	251503199	SIVU ''Auze-Ouest-Cantal''	SIVU	0	0	2002-01-15	2002-01-15	MEMNB		3	2236	1	CBUDG	0	0	0		0		M.	Jean-Pierre	DABERNAT	Mairie de Saint-Étienne-Cantalès			15150 Saint Etienne Cantalès	04 71 23 50 78	04 71 23 50 78						 	    	04 71 23 50 78	
84 - Auvergne-Rhône-Alpes	15 - Cantal	2 - Mauriac	211501200 - Mauriac	251503223	SI d'assainissement de l'agglomération de Mauriac-Le Vigean	SIVU	0	0	2003-01-06	2003-01-06	MEMNB		2	4564	1	CBUDG	0	0	0		0		M.	Jean-Pierre	SOULIER	Mairie de Mauriac			15200 Mauriac	04 71 68 01 85	04 71 68 06 38			Place Georges Pompidou	Mairie		15200 MAURIAC	    	04 71 68 06 38	
84 - Auvergne-Rhône-Alpes	15 - Cantal	1 - Aurillac	211501226 - Maurs	251503249	Syndicat assainissement Maurs, Saint-Etienne-de-Maurs	SIVU	0	0	2003-12-19	2003-12-19	MEMNB		2	2969	1	CBUDG	0	0	0		0		M.	Michel	FEL	Mairie de Maurs			15600 Maurs	    	    						 	    	    	
84 - Auvergne-Rhône-Alpes	15 - Cantal	2 - Mauriac	211501747 - Saint-Bonnet-de-Salers	251503256	SIVU d'organisation et de gestion du service de distribution d'eau potable Drugeac, Saint-Bonnet-de-Salers	SIVU	0	0	2005-04-11	2005-04-11	MEMNB		2	604	1	CBUDG	0	0	0		0		Mme	Chantal	DUCHER	Mairie			15140 Saint-Bonnet-de-Salers	04 71 69 12 56	04 71 40 75 30						 	    	04 71 40 75 30	
84 - Auvergne-Rhône-Alpes	15 - Cantal	2 - Mauriac	211502430 - Trizac	241500214	SIVOM dit d'aménagement pastoral du plateau de Trizac 	SIVOM	0	0	1981-02-20	1981-02-20	MEMNB		6	1143	3	CBUDG	0	0	0		0		M.	Jean-Louis	DELMAS	Mairie de Trizac			15400 Trizac	04 71 78 60 37	04 71 78 65 40						 	    	04 71 78 65 40	
84 - Auvergne-Rhône-Alpes	15 - Cantal	1 - Aurillac	211500145 - Aurillac	200038149	SM du SCOT du bassin d'Aurillac, du Carladès et de la Châtaigneraie	SMF	0	0	2013-04-20	2013-04-20	POPUL		3	82565	3	CBUDG	0	0	0		0		M.	Pierre	MATHONIER		3 Place des Carmes		15000 AURILLAC	    	    				3 Place des Carmes		15000 AURILLAC	    	    	
84 - Auvergne-Rhône-Alpes	15 - Cantal	3 - Saint-Flour	211500251 - Albepierre-Bredons	200043651	SM de développement touristique de l'Est Cantalien	SMF	0	0	2013-12-05	2013-12-05	POPUL		2	35961	1	CBUDG	0	0	0		0		M.	Xavier	FOURNAL	Bâtiment d'accueil, Col de Prat de Bouc			15300 Albepierre-Bredons	    	    	direction@pays-saint-flour.fr					 	    	    	
84 - Auvergne-Rhône-Alpes	15 - Cantal	2 - Mauriac	211501200 - Mauriac	200052231	SM du SCOT Haut Cantal Dordogne	SMF	0	0	2015-06-12	2015-06-12	POPUL		4	30592	1	CBUDG	0	0	0		0		M.	Marc	MAISONNEUVE	Hôtel de Ville			15200 MAURIAC	    	    						 	    	    	
84 - Auvergne-Rhône-Alpes	15 - Cantal	1 - Aurillac	211500145 - Aurillac	251500823	Syndicat départemental d'énergies du Cantal	SMF	1	0	2020-06-26	2020-06-26	POPUL		251	149155	4	CBUDG	0	0	0		0		M.	Michel	TEYSSEDOU		66 Avenue de la République		15000 Aurillac	04 71 48 15 88	04 71 48 82 84						 	    	04 71 48 82 84	
84 - Auvergne-Rhône-Alpes	15 - Cantal	2 - Mauriac	211500632 - Drugeac	251500963	SM d'élimination des ordures ménagères de la région de Mauriac, Pléaux, Salers, Saint-Cernin (SIETOM de Drugeac)	SMF	0	0	1987-03-20	1987-03-20	MEMNB		2	15473	1	CBUDG	0	0	0		0		Mme	Marie-Hélène	CHASTRE	Mairie de Drugeac			15140 Drugeac	04 71 69 10 11	04 71 69 12 70						 	    	04 71 69 12 70	
84 - Auvergne-Rhône-Alpes	15 - Cantal	3 - Saint-Flour	211501192 - Massiac	251503215	SM interdépartemental de gestion intégrée de l'Alagnon et de ses affluents (SIGAL)	SMF	0	1	2003-03-26	2003-03-26	POPUL		5	104002	2	CBUDG	0	0	0	 	0	 	M.	Didier	ACHALME	Hautes Terres Services et Découvertes	6 rue du docteur Mallet		15500 MASSIAC	04 71 23 19 84	    	sigal@sigal-alagnon.fr		Hautes Terres Services et Découvertes	6 rue du docteur Mallet		15500 Massiac	04 71 23 19 84	04 71 23 19 80	
84 - Auvergne-Rhône-Alpes	15 - Cantal	3 - Saint-Flour	200065175 - Neussargues en Pinatelle	200011302	SM de gestion forestière de Celles	SMO	0	1	2007-11-09	2007-11-09	AUTR	en fonction des apports de chaque membre	2	1687	1	CBUDG	0	0	0		0		M.	Françoise	ALRIQ				15170 celles	    	    			Commune de Celles			 	04 71 20 51 21	    	
84 - Auvergne-Rhône-Alpes	15 - Cantal	2 - Mauriac	211501200 - Mauriac	200032209	SM du marché au cadran des Rédines à Mauriac	SMO	0	0	2012-05-23	2012-05-23	AUTR		8	30592	1	CBUDG	0	0	0		0		M.	Cyrille	ROLLIN	Hôtel de Ville de Mauriac	Place Georges Pompidou		15200 MAURIAC	    	    						 	    	    	
84 - Auvergne-Rhône-Alpes	15 - Cantal	1 - Aurillac	211500145 - Aurillac	200099547	SM Cantal Attractivité	SMO	0	0	2022-11-29	2022-11-30	AUTR	7 sièges pour le département et 1siège pour les autres membres	10	40756	1	CBUDG	0	0	0		0		M.	Bruno	FAURE	Hôtel du Département	28 Avenue Gambetta		15000 Aurillac	04 71 46 20 20	    	cantalattractivite@cantal.fr					 	    	    	
84 - Auvergne-Rhône-Alpes	15 - Cantal	1 - Aurillac	211500145 - Aurillac	251500948	SM de la station du Lioran	SMO	1	0	1978-10-16	1978-10-16	AUTR	en fonction de la nature juridique des membres	6	1066	6	CBUDG	0	0	0	 	0	 	M.	Charles	RODDE	Super-Lioran			15300 Aurillac	04 71 49 50 92	04 71 49 54 05						 	    	04 71 49 54 05	
84 - Auvergne-Rhône-Alpes	15 - Cantal	3 - Saint-Flour	211501689 - Ruynes-en-Margeride	251502944	SM du lac de Garabit-Grandval	SMO	0	0	1986-08-29	1986-08-29	AUTR	proportionnellement à la participation financière des membres	2	24379	6	CBUDG	0	0	0		0		M.	Jean-Jacques	MONLOUBOU	Mairie de Ruynes-en-Margeride			15320 Ruynes en Margeride	04 71 23 99 05	04 71 23 41 63						 	    	04 71 23 41 63	
84 - Auvergne-Rhône-Alpes	15 - Cantal	3 - Saint-Flour	211501879 - Saint-Flour	251502969	SM de gestion de l'aérodrome de Saint-Flour - Coltines	SMO	0	0	1982-10-18	1982-10-18	AUTR	chaque membre dispose d'un nombre différent de représentants	16	15456	1	CBUDG	0	0	0		0		M.	Bernard	NIOCEL	Mairie de Saint-Flour			15170 Saint-Flour	04 71 60 94 95	04 71 60 92 59						 	    	04 71 60 92 59	
84 - Auvergne-Rhône-Alpes	15 - Cantal	1 - Aurillac	211500145 - Aurillac	251503165	SM du Puy-Mary	SMO	0	1	1999-12-20	1999-12-20	AUTR	en fonction de la nature juridique des membres	15	1904	1	CBUDG	0	0	0		0		M.	Philippe	FABRE	Hôtel du Département	28 Avenue Gambetta		15000 Aurillac	04 71 43 14 31	04 71 63 91 87						 	    	04 71 63 91 87	
84 - Auvergne-Rhône-Alpes	15 - Cantal	1 - Aurillac	211500145 - Aurillac	257705384	SMO agence de gestion et de développement informatique	SMO	0	1	1998-01-22	1998-01-22	MEMNB		79	89789	1	CBUDG	0	0	0	 	0	 	M.	Didier	SAINT-MAXENT		15 lieu-dit Les Marnières		15000 Aurillac	04 71 48 70 11	    	administratif@agedi.fr					 	    	01 64 36 00 01	
84 - Auvergne-Rhône-Alpes	15 - Cantal	3 - Saint-Flour	211501879 - Saint-Flour	200093995	Syndicat des territoires de l'Est Cantal	PETR	0	0	2020-01-20	2020-01-20	POPUL		3	42700	1	CBUDG	0	0	0		0		Mme	Céline	CHARRIAUD	Village d'entreprises - Zone du Rozier Coren			15100 Saint-Flour	    	    			Centre de tri de l'arrondissement de Saint-Flour	ZAC de la Florizane		15100 Saint-Flour	    	    	
