Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
11 - Île-de-France	91 - Essonne	2 - Évry	219104056 - Milly-la-Forêt	200083111	SI de musique des deux vallées	SIVU	0	1	2018-10-04	2018-10-04	MEMNB		13	18974	2	CFISC	0	0	0		0		M.	Claude	DUPERCHE	Mairie de Mily-la-Forêt			91490 MILLY-LA-FORET	01 64 98 72 76	01 64 98 61 29	sic.musiquedesdeuxvallees@wanadoo.fr		3 rue Pierre Houdin			91490 MILLY LA FORET	01 64 98 72 76	    	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219101565 - Cheptainville	259100089	SI assainissement de la région de Cheptainville	SIVU	0	0	1942-11-07	1942-11-07	MEMNB		6	18593	1	CBUDG	0	0	0	 	0	 	M.	Lionel	VAUDELIN	Mairie de Cheptainville			91630 CHEPTAINVILLE	    	    	serge.dubeau@cheptainville.fr					 	01 69 14 81 91	01 64 56 26 13	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219103124 - Igny	259100196	SI pour la gestion du CES Émile Zola d'Igny	SIVU	0	0	1978-12-04	1978-12-04	MEMNB		3	17436	1	CBUDG	0	0	0		0		Mme	Laetitia	HAMON	Mairie d'Igny			91430 IGNY	    	    						 	    	    	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219102498 - Forges-les-Bains	259100659	SI assainissement des communes de Pecqueuse, Limours, Forges-les-Bains, Briis-sous-Forges (SIA)	SIVU	0	0	1960-11-08	1960-11-08	MEMNB		4	14748	2	CBUDG	0	0	0	 	0	 	M.	Emmanuel	DASSA	Mairie de Forges-les-Bains	9 Rue Babin		91470 FORGES-LES-BAINS	    	    	siha-limours@wanadoo.fr					 	    	    	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219103777 - Massy	259100733	SI pour l'enfance inadaptée (SIEI)	SIVU	0	0	1966-11-02	1966-11-02	MEMNB		15	235394	1	CBUDG	0	0	0		0		Mme	Véronique	ZELLER	Mairie de Massy			91300 MASSY	    	    						 	    	    	
11 - Île-de-France	91 - Essonne	2 - Évry	219104056 - Milly-la-Forêt	259100840	SI assainissement de la vallée supérieure de l'École	SIVU	0	1	1969-03-25	1969-03-25	MEMNB		2	2626	2	CBUDG	0	0	0		0					Mairie de Milly-la-Forêt			91490 MILLY-LA-FORET	    	    			13 RUE FARNAULT			91490 MILLY-LA-FORET	    	    	
11 - Île-de-France	91 - Essonne	2 - Évry	219106911 - Yerres	259100865	SI pour la réalisation et le fonctionnement du CES Crosne - Yerres	SIVU	0	0	1969-08-12	1969-08-12	MEMNB		2	38534	1	CBUDG	0	0	0		0		M.	Michaël	DAMIATI	Mairie de Yerres			91330 YERRES	    	    						 	    	    	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219104718 - Orsay	259100949	SI pour la création et la gestion d'établissements pour personnes âgées (SIPA)	SIVU	0	0	1972-12-07	1972-12-07	MEMNB		4	74102	1	CBUDG	0	0	0	 	0	 	Mme	Ariane	WACHTHAUSEN	Mairie d'Orsay			91400 ORSAY	    	    						 	    	    	
11 - Île-de-France	91 - Essonne	1 - Étampes	219101300 - Chalo-Saint-Mars	259101152	SIRP de Chalo-Saint-Mars, Saint-Hilaire	SIVU	0	0	1979-05-31	1979-05-31	MEMNB		2	1461	1	CBUDG	0	0	0		0		Mme	Sylvie	BROUARD	Mairie de Chalo-Saint-Mars			91780 CHALO-SAINT-MARS	    	    						 	    	    	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219103454 - Longjumeau	259101459	SI pour la gestion du gymnase du collège Pablo Picasso à Saulx-les-Chartreux	SIVU	0	0	1969-06-26	1969-06-26	POPUL		4	34805	1	CBUDG	0	0	0	 	0	 	M.	Jérémy	MARTIN	Mairie de Longjumeau	6 Bis Rue Léontine Sohier		91160 LONGJUMEAU	01 64 54 19 00	    						 	    	    	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219106929 - Les Ulis	259101483	SI pour la création et la gestion d'un cimetière et d'un crématorium aux Ulis (SICOMU)	SIVU	0	0	1978-01-31	1978-01-31	MEMNB		3	76922	2	CBUDG	0	0	0	 	0	 	M.	Clovis	CASSAN		Route de l'Orme à Moineaux		91940 LES ULIS	    	    			12 rue de l'Orme à Moineaux			91940 LES ULIS	    	    	
11 - Île-de-France	91 - Essonne	2 - Évry	219103868 - Mennecy	259101517	SI Ris-Orangis, Mennecy, Bondoufle (Lamoura ou équip. Soc. Evry)	SIVU	0	0	1967-01-06	1967-01-06	MEMNB		3	56948	1	CBUDG	0	0	0		0		Mme	Chantale	BELMON	Mairie de Mennecy			91540 MENNECY	    	    			BP 81			91542 MENNECY CEDEX	    	    	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219103454 - Longjumeau	259101582	SI pour la construction et le fonctionnement d'une école intercommunale Champlan - Longjumeau	SIVU	0	0	1968-12-02	1968-12-02	MEMNB		2	23369	1	CBUDG	0	0	0		0		M.	Christian	LECLERC	Mairie de Longjumeau			91160 LONGJUMEAU	    	    						 	    	    	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219104585 - Nozay	259101632	SI des eaux des communes du Nord-Est de l'Essonne	SIVU	0	0	1931-06-04	1931-06-04	MEMNB		6	35105	1	CBUDG	0	0	0		0					Mairie de Nozay			91620 NOZAY	    	    			MAIRIE DE LA VILLE DU BOIS			91620 LA VILLE DU BOIS	    	    	
11 - Île-de-France	91 - Essonne	1 - Étampes	219100351 - Authon-la-Plaine	259101749	SIRP d'Authon-la-Plaine, Mérobert, Plessis-Saint-Benoist, Saint-Escobille (AMPS)	SIVU	0	0	1983-06-28	1983-06-28	MEMNB		4	1840	1	CBUDG	0	0	0	 	0	 	M.	Nicolas	ANDRE	Mairie d'Authon-la-Plaine			91410 AUTHON-LA-PLAINE	    	    	direction-amps@orange.fr		5 place de le église			91410 AUTHON-LA-PLAINE	    	    	
11 - Île-de-France	91 - Essonne	1 - Étampes	219103306 - Lardy	259101764	SI pour la construction et la gestion d'une gendarmerie à Lardy	SIVU	0	0	1982-06-29	1982-06-29	MEMNB		9	20335	1	CBUDG	0	0	0	 	0	 	M.	Denis	MEUNIER	Mairie d'Auvers-Saint-Georges	Place du Général Leclerc		91580 AUVERS-SAINT-GEORGES	    	    	syndicatdegendarmerie@gmail.com		Place du Général Leclerc			91580 AUVERS-SAINT-GEORGES	01 60 82 21 73	    	
11 - Île-de-France	91 - Essonne	1 - Étampes	219105442 - Saint-Cyr-la-Rivière	259101863	SIRP de la vallée de l'Éclimont	SIVU	0	0	1976-08-10	1976-08-10	MEMNB		5	1663	1	CBUDG	0	0	0	 	0	 	M.	Eric	MEYER	Mairie de Saint-Cyr-la-Rivière			91690 SAINT-CYR-LA-RIVIERE	    	    	sirpve@gmail.com		Mairie de Fontaine-la-Rivière	Le Montoir de Marolles		91690 FONTAINE-LA-RIVIERE	01 60 80 93 33	01 60 80 94 29	
11 - Île-de-France	91 - Essonne	1 - Étampes	219106291 - Valpuiseaux	259102093	SIRP des vallées	SIVU	0	0	1991-07-04	1991-07-04	MEMNB		3	1563	1	CBUDG	0	0	0		0		M.	Jean	PERTHUIS	Mairie de Valpuiseaux			91720 VALPUISEAUX	    	    						 	    	    	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219106341 - Vaugrigneuse	259102168	SIVU de l'Orme	SIVU	0	0	1991-08-27	1991-08-27	MEMNB		2	2031	2	CBUDG	0	0	0		0		Mme	Thérèse	BLANCHIER	Mairie de Vaugrigneuse			91640 VAUGRIGNEUSE	    	    						 	    	    	
11 - Île-de-France	91 - Essonne	1 - Étampes	219100989 - Boutervilliers	259102192	SI des 4 vallées	SIVU	0	0	1981-06-15	1981-06-15	MEMNB		4	2052	1	CBUDG	0	0	0	 	0	 	Mme	Carine	HOUDOUIN	Mairie de Boutervilliers			91150 BOUTERVILLIERS	    	    	syndicatdes4vallees@gmail.com		rue de la Mairie			91150 BOUTERVILLIERS	01 64 95 42 09	    	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219105897 - Savigny-sur-Orge	259102218	SI pour l'étude et l'aide aux personnes en situation de handicap	SIVU	0	0	1993-07-13	1993-07-13	MEMNB		6	131391	1	CBUDG	0	0	0	 	0	 	Mme	Isabelle	AUFFRET	Mairie de Savigny-sur-Orge			91600 SAVIGNY-SUR-ORGE	    	    	s-torres@savigny.org		48 avenue Charles de Gaulle			91600 SAVIGNY-SUR-ORGE	01 69 54 40 81	    	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219101615 - Chilly-Mazarin	259102382	SI de restauration municipale Massy-Chilly (SIRMC)	SIVU	0	0	1996-07-17	1996-07-17	POPUL		3	82230	1	CBUDG	0	0	0	 	0	 	Mme	Elisabeth	PHILIPPOTEAU	Cuisine Centrale Intercommunalede Massy -  Chilly-Mazarin	18 Route de Massy		91380 CHILLY-MAZARIN	    	    	sirmc.les4fourchettes@wanadoo.fr		18 route de Massy			91380 CHILLY-MAZARIN	01 69 74 21 70	01 69 74 21 78	
11 - Île-de-France	91 - Essonne	2 - Évry	219101847 - Courdimanche-sur-Essonne	259102648	SI de la vallée de l'Essonne (SIVE)	SIVU	0	0	2002-04-02	2002-04-02	MEMNB		6	5092	1	CBUDG	0	0	0		0		M.	Alain	JOYEZ	Mairie de Courdimanche-sur-Essonne	2 Rue Clos St Gervais		91720 COURDIMANCHE-SUR-ESSONNE	01 64 99 53 95	01 64 99 53 95	courdimanche-sur-essonne@wanadoo.fr					 	    	01 64 99 53 95	
11 - Île-de-France	91 - Essonne	2 - Évry	219103595 - Maisse	259102671	SIVU de l'école maternelle Pomme de Pin (SIVUEMPP)	SIVU	0	0	2002-06-12	2002-06-12	MEMNB		2	3127	1	CBUDG	0	0	0		0		M.	Claude	DUVAL	Mairie de Maisse			91720 MAISSE	    	    						 	    	    	
11 - Île-de-France	91 - Essonne	1 - Étampes	219102480 - La Forêt-Sainte-Croix	259102713	SIRP du plateau (SIRPP)	SIVU	0	0	2003-08-11	2003-08-11	MEMNB		8	1410	1	CBUDG	0	0	0	 	0	 	Mme	Huguette	DENIS	Mairie de La Forêt-Sainte-Croix			91150 LA FORET-SAINTE-CROIX	    	    	sirpduplateau@orange.fr		2 route de Malesherbes			91150 LA FORET SAINTE CROIX	01 69 95 42 95	01 69 95 42 36	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219101227 - Bures-sur-Yvette	259102754	SI pour l'aménagement et l'entretien de la coulée verte de l'Yvette (SICOVY)	SIVU	0	0	2000-03-21	2000-03-21	POPUL		3	37500	1	CBUDG	0	0	0	 	0	 	Mme	Nathalie	BEAN	Mairie de Bures-sur-Yvette			91440 BURES-SUR-YVETTE	    	    	patrimoine@lesulis.com		Rue du Morvan			91940 LES ULIS	01 69 29 34 21	    	
11 - Île-de-France	91 - Essonne	2 - Évry	219105533 - Saint-Germain-lès-Corbeil	249100330	Syndicat Intercommunal Seine et Sénart (S.I.2S)	SIVOM	1	0	1984-03-14	1984-03-14	MEMNB		7	40868	6	CBUDG	0	0	0	 	0	 	M.	Dominique	VEROTS	Mairie de Saint-Germain-lès-Corbeil			91250 SAINT-GERMAIN-LES-CORBEIL	    	    	sivom.stgermainlescorbeil@wanadoo.fr					 	01 60 75 74 45	    	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219104254 - Montlhéry	249100389	SI de la région de Monthléry (SIRM)	SIVOM	1	0	1970-02-18	1970-02-18	AUTR	selon les compétences déléguées	3	24154	1	CBUDG	0	0	0	 	0	 	M.	Claude	PONS	Mairie de Monthléry	1 Rue Blanche de Castille		91310 MONTLHERY 	01 64 49 53 33	    	sirmontlhery@online.fr		Mairie de la Ville du Bois	9, rue du Grand Noyer		91620 LA VILLE DU BOIS	01 64 49 59 29	    	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219105384 - Saint-Aubin	249100488	SIVOM Saint-Aubin - Villiers-le-Bâcle (SIVISA)	SIVOM	0	0	1998-06-05	1998-06-05	MEMNB		2	1820	2	CBUDG	0	0	0	 	0	 	Mme	Déborah	MONGENDRE	Mairie de Saint-Aubin			91190 SAINT-AUBIN	01 69 41 09 15	    	secretairegeneral@sivisa.fr		Place de la Mairie			91190 SAINT-AUBIN	01 69 41 09 15	    	
11 - Île-de-France	91 - Essonne	1 - Étampes	219102001 - Dourdan	259100253	SI de transports de la région de Dourdan	SIVOM	1	1	1963-08-16	1963-08-16	MEMNB		22	29138	2	CBUDG	0	0	0	 	0	 	M.	Laurent	LARREGAIN	Mairie de Dourdan	Esplanade Jean Moulin		91410 DOURDAN	01 60 81 14 20	01 60 81 14 29	c-labouysse@mairie-dourdan.fr		MAIRIE DE DOURDAN	BP 70107		91412 DOURDAN	01 60 81 14 16	01 60 81 14 29	
11 - Île-de-France	91 - Essonne	2 - Évry	219105145 - Quincy-sous-Sénart	259102549	SI de mutualisation de services (ex SIRU du quartier de la gare SNCF Boussy-Quincy)	SIVOM	1	0	1999-03-31	1999-03-31	MEMNB		2	17595	1	CBUFI	0	0	0	 	0	produit taxe d'habitation	Mme	Christine	GARNIER	Mairie de Quincy-sous-Sénart			91480 QUINCY-SOUS-SENART	    	    	n.vernet@mairie-quincy-sous-senart.fr		5 rue de Combs-la-Ville			91480 QUINCY-SOUS-SENART	01 69 00 14 15	01 69 39 02 20	
11 - Île-de-France	91 - Essonne	2 - Évry	219105731 - Saint-Pierre-du-Perray	259102630	SI pour l'enfance et la jeunesse (SIPEJ ex ACETEL)	SIVOM	1	0	2001-12-21	2001-12-21	MEMNB		7	38320	2	CBUDG	0	0	0	 	0	 	Mme	Florence	LE BELLEC		6 Rue Vivaldi		91280 SAINT-PIERRE-DU-PERRAY	01 60 75 40 03	    	h.henry@sipej.fr   a.decaudin@sipej.fr		6 rue Vivaldi			91280 SAINT-PIERRE-DU-PERRAY	01 60 75 40 03	01 69 64 73 30	
11 - Île-de-France	91 - Essonne	2 - Évry	219102738 - Gironville-sur-Essonne	259102655	SIVU du val d'Essonne (SIVUVE)	SIVOM	0	0	2002-04-02	2002-04-02	MEMNB		4	1965	3	CBUDG	0	0	0	 	0	 	M.	Alain	JOYEZ	Mairie de Gironville			91720 GIRONVILLE	    	    	sivuve.chateau@free.fr		34 Grande Rue			91720 GIRONVILLE-SUR-ESSONNE	01 64 99 47 12	01 64 99 39 79	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219105871 - Saulx-les-Chartreux	200059525	SMAH de la vallée de l'Yvette (SIAHVY)	SMF	1	1	2015-12-21	2015-12-21	MEMNB		43	8382209	10	CBUDG	0	0	0		0		M.	Michel	BARRET		12 Avenue Salvador Allendé		91160 SAULX-LES-CHARTREUX	    	    	c.poutret@siahvy.fr		12 avenue Salvador Allende			91160 SAULX-LES-CHARTREUX	01 69 31 72 18	01 69 31 37 31	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219106663 - Villejust	200062321	SM des ordures ménagères de la vallée de Chevreuse	SMF	0	1	2016-04-20	2016-06-01	MEMNB		2	209699	1	CBUDG	0	0	0		0		M.	Jean-François	VIGIER		CD 118		91140 VILLEJUST	    	    						 	01 64 53 30 00	01 64 53 30 09	
11 - Île-de-France	91 - Essonne	2 - Évry	219104080 - Moigny-sur-École	200066959	SIRTOM du Sud-Francilien	SMF	0	1	2016-10-21	2016-11-01	MEMNB		4	24157	1	CBUFI	0	0	0		0		M.	Pascal	SIMONNOT		59 Grand-Rue		91490 MOIGNY SUR ECOLE	    	    	sirtomdusudfrancilien@orange.fr		59 Grand-rue			91490 MOIGNY-SUR-ECOLE	01 64 99 31 81	01 64 99 24 80	
11 - Île-de-France	91 - Essonne	1 - Étampes	219104338 - Morigny-Champigny	200071264	Syndicat transport Sud Essonne	SMF	0	0	2016-12-01	2017-01-01	MEMNB		27	88646	3	CBUDG	0	0	0		0		M.	Guy	DESMURS		5 Rue de la Mairie		91150 MORIGNY-CHAMPIGNY	    	    	transportsudessonne@gmail.com      		5 rue de la Mairie			91150 MORIGNY-CHAMPIGNY	01 64 95 07 87	    	
11 - Île-de-France	91 - Essonne	2 - Évry	219101748 - Corbeil-Essonnes	200072908	SI d'aménagement, de rivières et du cycle de l'eau	SMF	1	1	2016-12-19	2017-01-01	MEMNB		45	424965	16	CBUDG	0	0	0		0		M.	Xavier	DUGOIN		58-60 Rue Fernand Laguide		91100 CORBEIL-ESSONNES	    	    	s-deguillebon@siarce.fr	www.siarce.fr				 	01 60 89 82 21	    	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219102498 - Forges-les-Bains	200077139	Syndicat des eaux Ouest Essonne	SMF	1	0	2017-11-22	2017-11-22	MEMNB		16	38331	1	CBUDG	0	0	0		0		M.	Alain	DESOUTER		24 Rue du Général Leclerc		91470 FORGES-LES-BAINS	    	    	contact@eauouestessonne.fr	www.eauouestessonne.fr	24 rue du Général Leclerc			91470 FORGES-LES-BAINS	01 64 59 05 59	    	
11 - Île-de-France	91 - Essonne	2 - Évry	219103405 - Lisses	200077832	Syndicat pour l'innovation, le recyclage et l'énergie par les déchets et ordures ménagères (SIREDOM) - Agence Sud Francilienne pour l'énergie, les déchets et l'environnement	SMF	1	1	2018-01-01	2018-01-01	MEMNB		13	1036488	2	CBUDG	0	0	0		0		M.	Olivier	THOMAS		63 Rue du Bois Chaland		91090 LISSES	    	    	contact@siredom.com	www.siredom.com	63 rue du Bois Chaland	Z.I. - CE 2946		91090 LISSES	01 69 74 23 50	01 60 86 43 69	
11 - Île-de-France	91 - Essonne	2 - Évry	219106879 - Viry-Châtillon	200087740	Syndicat de l'Orge, de la Rémarde et de la Prédecelle (SyORP)	SMF	1	1	2019-01-01	2019-01-01	POPUL		34	478706	10	CBUDG	0	0	0		0		M.	François	CHOLLEY		163 Route de Fleury		91170 VIRY-CHATILLON	    	    						 	    	    	
11 - Île-de-France	91 - Essonne	1 - Étampes	219104957 - Plessis-Saint-Benoist	200093136	Syndicat des eaux de la région du Plessis-Saint-Benoist	SMF	0	0	2020-01-01	2020-01-01	MEMNB		2	2677	1	CBUDG	0	0	0		0		M.	Jean-Pierre	JUBERT	Mairie du Plessis-Saint-Benoist			91410 LE PLESSIS-SAINT-BENOIST	    	    	mairieescobille@wanadoo.fr		9 rue du Petit Plessis			91410 PLESSIS-SAINT-BENOIST	01 69 95 38 77	    	
11 - Île-de-France	91 - Essonne	2 - Évry	200083525 - Évry-Courcouronnes	200099638	Eau du Sud Francilien	SMF	0	1	2023-01-01	2023-01-01	MEMNB		4	790468	1	CBUFI	0	0	0		0		M.	Michel	BISSON		500 Place des Champs-Élysées 	BP 62	91054 EVRY-COURCOURONNES CEDEX	    	    						 	    	    	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219106457 - Verrières-le-Buisson	259100170	SM assainissement de la vallée de la Bièvre (SIAVB)	SMF	1	1	1945-12-25	1945-12-25	AUTR	deux délégués titulaires par commune représentée	5	695460	6	CBUDG	0	0	0	 	0	 	M.	Francisque	VIGOUROUX		9 Chemin du Salvert		91370 VERRIERES-LE-BUISSON	01 69 33 10 10	01 69 41 91 50						 	    	01 69 41 91 50	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219103777 - Massy	259100741	SM Massy-Antony-Hauts-de-Bièvre pour le chauffage urbain et le traitement des résidus ménagers (SIMACUR)	SMF	1	1	1969-04-22	1969-04-22	POPUL		4	263916	2	CBUDG	0	0	0	 	0	 	M.	Pierre	OLLIER	Mairie de Massy			91300 MASSY	    	    	e.gremillard@simacur.fr                 contact@simacur.fr		Hôtel de ville	1 avenue du Général de Gaulle		91300 MASSY	01 60 13 73 22	01 60 13 74 33	
11 - Île-de-France	91 - Essonne	2 - Évry	219104213 - Montgeron	259100857	SM pour l'assainissement et la gestion des eaux du bassin versant de l'Yerres (SYAGE)	SMF	1	1	2011-09-30	2011-09-30	MEMNB		51	8321053	8	CBUDG	0	0	0	 	0	 	M.	Romain	COLAS		17 Rue Gustave Eiffel		91230 MONTGERON	01 69 83 72 00	01 69 40 09 29	d.leal@syage.org	www.siarv.fr				 	01 69 83 72 00	01 69 40 09 29	
11 - Île-de-France	91 - Essonne	1 - Étampes	219102233 - Étampes	259101194	SM aménagement et entretien de la rivière de la Juine et de ses affluents	SMF	0	1	1959-11-04	1959-11-04	MEMNB		5	385979	4	CBUDG	0	0	0	 	0	 	Mme	Maryvonne	SIEBENALER	Parc industriel Sudessor	39 Avenue des Grenots		91150 ETAMPES	    	    	siarja@siarja.fr		39 avenue des Grenots	Parc industriel Sudessor		91150 ETAMPES	01 64 94 58 93	01 60 80 18 23	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219101037 - Brétigny-sur-Orge	259101814	SM secteur de Brétigny, Leudeville, Le Plessis-Pâté, Vert-le-Grand	SMF	0	0	1988-07-27	1988-07-27	MEMNB		2	35528	1	CBUDG	0	0	0	 	0	 	M.	Nicolas	MEARY	Hôtel de Ville			91220 BRETIGNY-SUR-ORGE	    	    	sivu@sivu91.fr		46 rue de la Mairie	BP 58		91220 BRETIGNY-SUR-ORGE	01 69 46 52 54	    	
