Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
76 - Occitanie	11 - Aude	3 - Narbonne	211103072 - Raissac-d'Aude	200081107	SI d'aires de lavage entre Corbières et Minervois	SIVU	0	0	2018-05-15	2018-05-15	MEMNB		10	11015	1	CBUFI	0	0	0		0		M.	Didier	BOUSQUET	Mairie de Raissac-d'Aude	2 Rue de la République		11200 RAISSAC D'AUDE	    	    						 	    	    	
76 - Occitanie	11 - Aude	2 - Limoux	211100219 - Axat	200088979	SIVU de la résidence autonome du pays d'Axat	SIVU	0	0	2019-03-12	2019-03-12	AUTR		17	1590	1	CBUDG	0	0	0		0		M.	Jacques	GALY	Mairie d'Axat	66 Route départementale		11140 AXAT	    	    	residence.autonomieaxat@gmail.com		mairie d'Axat			 	04 68 20 50 28	    	
76 - Occitanie	11 - Aude	3 - Narbonne	211103320 - Saint-André-de-Roquelongue	200100105	SIVU Aire de lavage de Prat du Raix	SIVU	0	0	2023-02-22	2023-03-01	MEMNB		2	2040	1	CBUDG	0	0	0		0		M.	Ghislain	calvel	Mairie de Saint-André-de-Roquelongue	35 Rue de la Mairie		11200 SAINT ANDRE DE ROQUELONGUE	04 68 45 10 86	    						 	    	    	
76 - Occitanie	11 - Aude	1 - Carcassonne	211100680 - Capendu	251100178	SI du collège de Capendu	SIVU	0	0	1959-11-06	1959-11-06	AUTR		13	8568	1	CBUFI	0	0	0		0		M.	Claude	BUSTO	Mairie			11700 Capendu	    	    						 	    	    	
76 - Occitanie	11 - Aude	3 - Narbonne	211100771 - Castelnau-d'Aude	251100251	SIAEP de Castelnau - Escales	SIVU	0	0	1950-06-12	1950-06-12	MEMNB		2	995	1	CBUDG	0	0	0	 	0	 	M.	Raymond	BRU	Mairie			11700 Castelnau d'Aude	04 68 43 75 64	04 68 43 73 63	jean-perillou@wanadoo.fr					 	    	04 68 43 73 63	
76 - Occitanie	11 - Aude	2 - Limoux	211101035 - Couiza	251100301	SI de relais ORTF du Mont Joseph	SIVU	0	0	1966-09-12	1966-09-12	MEMNB		5	3977	1	CBUDG	0	0	0	 	0	 	Mme	Josiane	THOREAU	Mairie			11190 Couiza	04 68 74 10 01	04 68 74 07 48	secretariat@mairie-couiza.com		mairie de couiza			 	04 68 74 02 90	04 68 74 07 48	
76 - Occitanie	11 - Aude	3 - Narbonne	211101167 - Cuxac-d'Aude	251100335	SI d'irrigation de Cuxac - Coursan	SIVU	0	0	1936-02-24	1936-02-24	MEMNB		2	9963	1	CBUDG	0	0	0	 	0	 	M.	Grégory	DELFOUR	Mairie	29 Boulevard Yvan Pélissier		11590 Cuxac d'Aude	04 68 46 68 68	04 68 33 85 13	c.grassaud@mairie-cuxacdaude.fr					 	    	04 68 33 85 13	
76 - Occitanie	11 - Aude	3 - Narbonne	211101068 - Coursan	251100343	SI du CES de Coursan	SIVU	0	0	1967-09-29	1967-09-29	MEMNB		5	17351	1	CBUDG	0	0	0		0		M.	Edouard	ROCHER	Mairie			11110 Coursan	04 68 46 61 61	04 68 33 71 19	mairiedecoursan@wanadoo.fr					 	    	04 68 33 71 19	
76 - Occitanie	11 - Aude	3 - Narbonne	211101241 - Durban-Corbières	251100376	SI pour l'installation du relais TV dans la région de Durban	SIVU	0	0	1969-06-09	1969-06-09	MEMNB		9	3607	1	CBUDG	0	0	0	 	0	 	M.	Gérard	VIVES	Mairie			11360 Durban Corbières	04 68 45 90 12	    	mirandamaryse.mairiedurban@orange.fr					 	    	    	
76 - Occitanie	11 - Aude	3 - Narbonne	211101324 - Fabrezan	251100384	SIAEP de la région de l'Orbieu	SIVU	0	0	1953-11-13	1953-11-13	MEMNB		15	10776	1	CBUDG	0	0	0	 	0	 	M.	Jacques	ALQUIER	Mairie			11200 Fabrezan	04 68 27 81 45	04 68 27 81 48	f.clamart-mairie-fabrezan@orange.fr					 	    	04 68 27 81 48	
76 - Occitanie	11 - Aude	3 - Narbonne	211101647 - Ginestas	251100418	SI de voirie de la région de Ginestas	SIVU	0	0	1951-06-13	1951-06-13	MEMNB		16	21446	1	CBUDG	0	0	0	 	0	 	M.	Georges	COMBES		19 Route de Mirepeisset	BP 01	11120 Ginestas	04 68 46 12 44	04 68 46 31 76	voierie.ginestas@wanadoo.fr					 	04 68 46 12 44	04 68 46 31 76	
76 - Occitanie	11 - Aude	1 - Carcassonne	211101829 - Lacombe	251100442	SI de la vallée du Linon	SIVU	0	0	1969-07-04	1969-07-04	MEMNB		2	690	1	CFISC	0	0	0	 	0	 	M.	Benoît	SOULIE		2 Rue de la Mairie		11310 Lacombe	04 68 26 52 61	04 68 26 63 72	mairie.de-fontiers-cabardes@wanadoo.fr					 	    	04 68 26 63 72	
76 - Occitanie	11 - Aude	1 - Carcassonne	211101902 - La Redorte	251100459	SI de cylindrage	SIVU	0	0	1950-02-17	1950-02-17	MEMNB		41	26444	1	CBUFI	0	0	0	 	0	 	M.	Philippe	CLERGUE		3 Avenue de la Gare		11700 La Redorte	04 68 91 42 83	04 68 91 64 58	siclaredorte@wanadoo.fr					 	    	04 68 91 64 58	
76 - Occitanie	11 - Aude	3 - Narbonne	211102660 - Port-la-Nouvelle	251100566	SI de gestion du CES de Port-la-Nouvelle	SIVU	0	0	1971-02-03	1971-02-03	POPUL		3	12390	1	CBUDG	0	0	0	 	0	 	M.	Henri	MARTIN	Mairie			11210 Port la Nouvelle	04 68 40 30 30	    	cabmaire@mairiepln.com					 	    	    	
76 - Occitanie	11 - Aude	1 - Carcassonne	211102751 - Payra-sur-l'Hers	251100574	SI de l'Hers Mort	SIVU	0	0	1981-03-16	1981-03-16	MEMNB		2	290	1	CBUDG	0	0	0		0		M.	Bernard	PECH	Mairie			11410 Payra sur l'Hers	04 68 60 31 42	04 68 31 42 						 	    	04 68 31 42 	
76 - Occitanie	11 - Aude	3 - Narbonne	211103189 - Roquecourbe-Minervois	251100632	SIAEP de Roquecourbe - Montbrun	SIVU	0	0	1949-04-25	1949-04-25	MEMNB		2	477	1	CBUDG	0	0	0		0		Mme	Corinne	GIACOMETTI	Mairie			11700 Roquecourbe Minervois	04 68 43 73 38	04 68 43 72 15	roquecourbe@.fr					 	    	04 68 43 72 15	
76 - Occitanie	11 - Aude	2 - Limoux	211103205 - Roquefeuil	251100640	SIAEP de Roquefeuil - Espezel	SIVU	0	0	1937-06-22	1937-06-22	MEMNB		2	533	1	CBUDG	0	0	0		0		M.	Jean-Pierre	ESPOSITO	Mairie			11340 Roquefeuil	04 68 20 33 25	04 68 20 74 72						 	    	04 68 20 74 72	
76 - Occitanie	11 - Aude	2 - Limoux	211103411 - Saint-Ferriol	251100673	SI des eaux de Saint-Just et Le Bézu	SIVU	0	0	1957-03-02	1957-03-02	MEMNB		3	276	1	CBUDG	0	0	0	 	0	 	M.	Jean-Jacques	MARTY	Mairie			11500 St Ferriol	04 68 20 93 28	04 68 20 93 28	mairie-saintferriol@orange.fr					 	04 68 20 93 28	04 68 20 93 28	
76 - Occitanie	11 - Aude	3 - Narbonne	211103601 - Saint-Nazaire-d'Aude	251100707	SI de gestion du hameau du Somail	SIVU	0	0	1996-02-12	1996-02-12	MEMNB		3	6803	4	CBUFI	0	0	0	 	0	 	M.	Joël	HERNANDEZ		180 Rue du Canalet		11120 Le Somail	04 68 93 61 55	    	mairie-saint-nazaire-aude@wanadoo.fr					 	    	    	
76 - Occitanie	11 - Aude	1 - Carcassonne	211103973 - Trèbes	251100814	SI de gestion du CES de Trèbes	SIVU	0	0	1972-07-05	1972-07-05	MEMNB		19	13413	1	CFISC	0	0	0		0		M.	Eric	MENASSI	Mairie			11800 Trèbes	04 68 78 51 15	04 68 78 87 23	secretariat.general@mairie-trebes.fr					 	    	04 68 78 87 23	
76 - Occitanie	11 - Aude	3 - Narbonne	211104096 - Vignevieille	251100848	SI de télévision du Pic de Berles	SIVU	0	0	1979-10-19	1979-10-19	MEMNB		9	1102	1	CBUDG	0	0	0	 	0	 	Mme	Denise	OURADOU	Mairie	10 Rue de la Mairie		11330 Vignevieille	04 68 70 05 02	04 68 70 05 02	vignevieille.mairie@sfr.fr					 	    	04 68 70 05 02	
76 - Occitanie	11 - Aude	2 - Limoux	211101191 - La Digne-d'Amont	251101002	SI de la vallée du Cougaing	SIVU	0	0	1985-03-20	1985-03-20	MEMNB		4	1247	2	CBUDG	0	0	0	 	0	 	M.	Gérard	CHAUMOND	Mairie			11300 La Digne d'Amont	04 68 31 72 60	04 68 31 07 64	si.cougain@orange.fr					 	04 68 20 67 64	04 68 31 07 64	
76 - Occitanie	11 - Aude	1 - Carcassonne	211103858 - Soupex	251101010	SIRS de Les Cassès - Saint-Paulet - Soupex	SIVU	0	0	1987-04-29	1987-04-29	MEMNB		4	1182	1	AUCUN	0	0	0		0		M.	Robert	CALVET	Mairie			11320 Soupex	04 68 60 02 59	04 68 60 02 59	lescasses@wanadoo.fr					 	    	04 68 60 02 59	
76 - Occitanie	11 - Aude	1 - Carcassonne	211100706 - Carlipa	251101051	SI de gestion de l'entente pédagogique de Carlipa, Villespy, Cenne-Monestiés	SIVU	0	0	1983-07-12	1983-07-12	MEMNB		3	1188	1	CBUDG	0	0	0	 	0	 	M.	José	FROMENT	Mairie de Carlipa	Boulevard des Tilleuls		11170 CARLIPA	04 68 94 23 51	    						 	    	04 68 94 32 91	
76 - Occitanie	11 - Aude	1 - Carcassonne	211102843 - Peyrens	251101069	SI pour l'école maternelle et primaire (SIMEP)	SIVU	0	0	1989-07-17	1989-07-17	AUTR		5	1267	1	CBUDG	0	0	0	 	0	 	Mme	Eliane	BRUNEL	Mairie			11400 Peyrens	04 68 60 45 61	    	mh.simep@gmail.com		1, place de l'Europe			11400 PEYRENS	04 68 23 03 73	    	
76 - Occitanie	11 - Aude	1 - Carcassonne	211104070 - Verdun-en-Lauragais	251101101	SI de gestion de l'entente pédagogique de Verdun - Villemagne	SIVU	0	0	1990-08-23	1990-08-23	MEMNB		2	542	1	CBUDG	0	0	0	 	0	 	Mme	Josyane	SEVERAC	Mairie	1 Route de Castelnaudary		11400 Verdun en Lauragais	04 68 94 21 72	    	sivu.v.v@gmail.com					 	    	    	
76 - Occitanie	11 - Aude	3 - Narbonne	211103247 - Roubia	251101150	SIVOS Argens - Paraza - Roubia	SIVU	0	0	1991-05-30	1991-05-30	MEMNB		3	1595	1	CBUDG	0	0	0	 	0	 	Mme	Linda	BELHABCHI	Mairie	16 Avenue de l'Hôtel de Ville		11200 Roubia	04 68 43 22 77	04 68 43 34 54	sivos.roubia@gmail.com					 	    	04 68 43 34 54	
76 - Occitanie	11 - Aude	2 - Limoux	211103023 - Puilaurens	251101192	SI de la Pourteille	SIVU	0	0	1991-09-13	1991-09-13	MEMNB		3	389	1	CBUDG	0	0	0		0		M.	Gérald 	FOEGLE	Mairie			11140 Puilaurens	04 68 20 52 07	04 68 20 52 32						 	    	04 68 20 52 32	
76 - Occitanie	11 - Aude	2 - Limoux	211100904 - Cépie	251101218	SI du RP de la vallée du Sou	SIVU	0	0	1992-01-14	1992-01-14	MEMNB		2	1002	1	CBUDG	0	0	0		0		Mme	Marie-Claude	GAUCHE	Mairie			11300 Cépie	04 68 31 11 56	04 68 31 18 46	mairie-de-cepie@wanadoo.fr					 	    	04 68 31 18 46	
76 - Occitanie	11 - Aude	1 - Carcassonne	211102157 - Malves-en-Minervois	251101226	SI de gestion de l'entente pédagogique de Malves, Bagnoles, Villarzel	SIVU	0	0	1992-09-09	1992-09-09	MEMNB		3	1469	1	CBUDG	0	0	0	 	0	 	M.	Henri	GARCES	Mairie			11600 Malves en Minervois	04 68 77 12 43	04 68 77 14 89	mairiemalves@orange.fr					 	04 68 79 20 86	04 68 77 14 89	
76 - Occitanie	11 - Aude	3 - Narbonne	211103668 - Sainte-Valière	251101234	SIVOS du regroupement scolaire de Ventenac	SIVU	0	0	1992-12-03	1992-12-03	MEMNB		2	1129	1	CBUDG	0	0	0		0		Mme	Joëlle	GOUY-RATAJCZAK	Mairie			11120 Ste Valière	04 68 46 13 63	04 68 46 13 63	mairie-sainte-valiere@wanadoo.fr		Mairie			11220 Ventenac en Minervois	04 68 43 23 66	04 68 46 13 63	
76 - Occitanie	11 - Aude	3 - Narbonne	211100862 - Caves	251101259	SIRP de Caves et Treilles	SIVU	0	0	1993-10-05	1993-10-05	MEMNB		2	1158	1	CBUDG	0	0	0		0		M.	Bernard	DEVIC	Mairie			11510 Caves	04 68 45 71 71	04 68 45 65 07	mairiedecaves@wanadoo.fr					 	    	04 68 45 65 07	
76 - Occitanie	11 - Aude	2 - Limoux	211100961 - Comus	251101275	SIVU du RP du Pays de Sault	SIVU	0	0	1994-05-17	1994-05-17	MEMNB		14	1549	2	CBUDG	0	0	0	 	0	 	M.	Patrice	BEDOS	Mairie			11340 COMUS	04 68 20 34 90	    	sirpbelcaire@orange.fr					 	    	    	
76 - Occitanie	11 - Aude	2 - Limoux	211102355 - Missègre	251101309	SIVU du RP Arques, Missègre	SIVU	0	0	1995-02-15	1995-02-15	MEMNB		6	509	1	CBUDG	0	0	0		0		M.	Eric	FROMILHAGUE	Mairie			11580 Missègre	04 68 69 85 62	04 68 69 82 03						 	    	04 68 69 82 03	
76 - Occitanie	11 - Aude	2 - Limoux	211103106 - Rennes-les-Bains	251101333	SIVU du RP Le Rapide du Pic	SIVU	0	0	1996-07-18	1996-07-18	MEMNB		5	721	2	CBUDG	0	0	0	 	0	 	M.	Christian	ADDA	Mairie			11190 RENNES LES BAINS	04 68 74 02 51	04 68 74 11 81	sivurpibugarach@gmail.com		Mairie de Rennes-les-Bains			11190 RENNES-LES-BAINS	04 68 69 69 80	    	
76 - Occitanie	11 - Aude	1 - Carcassonne	211100235 - Badens	251101341	SIRP Badens - Rustiques	SIVU	0	0	1997-02-17	1997-02-17	MEMNB		2	1276	1	CBUDG	0	0	0	 	0	 	M.	Alain	ESTIVAL	Mairie de Badens	Avenue Georges Degrand		11800 BADENS	04 68 79 14 45	04 68 79 19 19	mairie.badens@orange.fr	www.badens.fr				 	    	04 68 78 94 12	
76 - Occitanie	11 - Aude	1 - Carcassonne	211101621 - Generville	251101366	SIRP de la Piège	SIVU	0	0	1997-08-11	1997-08-11	MEMNB		12	1064	1	CBUDG	0	0	0	 	0	 	M.	Christian	LUCATO	Mairie			11270 Génerville	04 68 60 50 12	04 68 60 50 12						 	    	04 68 60 50 12	
76 - Occitanie	11 - Aude	1 - Carcassonne	211104088 - Verzeille	251101374	SIVU du RP des écoles de Ladern, Lauquet et Verzeille	SIVU	0	0	1997-09-01	1997-09-01	MEMNB		5	1049	1	CBUDG	0	0	0	 	0	 	Mme	Marie-Lyne	EXPERT	Mairie de Verzeille	1 Rue de l'École		11250 VERZEILLE	04 68 69 41 71	04 68 69 44 72	sivuladern-verzeille@outlook.fr					 	    	04 68 69 44 72	
76 - Occitanie	11 - Aude	2 - Limoux	200059418 - Quillan	251101382	SIVU de la maison de retraite de Quillan	SIVU	0	0	1997-07-24	1997-07-24	MEMNB		7	4502	2	CBUDG	0	0	0		0		M.	Pierre	CASTEL	Mairie			11500 Quillan	04 68 20 00 44	04 68 20 90 28	mairie.quillan@wanadoo.fr					 	    	04 68 20 90 28	
76 - Occitanie	11 - Aude	1 - Carcassonne	211102991 - Preixan	251101424	SI de restauration scolaire Preixan - Rouffiac-d'Aude	SIVU	0	0	1998-08-31	1998-08-31	MEMNB		2	1124	1	CBUDG	0	0	0		0		Mme	Patricia	DHUMEZ	Mairie			11250 Preixan	04 68 26 80 55	04 68 26 85 87	mairie.preixan@wanadoo.fr					 	    	04 68 26 85 87	
76 - Occitanie	11 - Aude	2 - Limoux	211102140 - Malras	251101440	SIVU du RP de la vallée du Blau	SIVU	0	0	1999-09-03	1999-09-03	MEMNB		3	1127	1	CBUDG	0	0	0	 	0	 	M.	Michel	TACHA	Mairie Malras	Place du Casteillas		11300 Gaja et Malras	04 68 31 71 78	    	sivu.delavalleedublau@laposte.net					 	    	04 68 31 71 95	
76 - Occitanie	11 - Aude	2 - Limoux	211100458 - Bouriège	251101515	SIVU du RP de la Corneilla	SIVU	0	0	2001-02-06	2001-02-06	MEMNB		4	671	1	CBUDG	0	0	0		0		Mme	Carmen	BERTHOU	Mairie			11300 BOURIEGE	04 68 31 51 34	04 68 31 66 37						 	    	04 68 31 66 37	
76 - Occitanie	11 - Aude	1 - Carcassonne	211101514 - Fontiès-d'Aude	251101523	SIVU de l'Alaric	SIVU	0	0	2001-07-26	2001-07-26	MEMNB		3	1234	1	CBUDG	0	0	0	 	0	 	M.	Jean-Pierre	SOLEIHAC	Mairie de Fontiès-d'Aude	7 Avenue Louis Mons et Anciens Combattants		11800 FONTIES D'AUDE	04 68 78 68 33	    	sivu.alaric@orange.fr					 	    	04 68 79 04 31	
76 - Occitanie	11 - Aude	3 - Narbonne	211100649 - Camplong-d'Aude	251101531	SIVU RP Camplong-Ribaute	SIVU	0	0	2001-11-16	2001-11-16	MEMNB		2	652	1	CBUDG	0	0	0	 	0	 	M.	Serge	LEPINE	Mairie de Camplong-d'Aude	10 Rue des Écoles		11200 CAMPLONG D'AUDE	04 68 43 60 72	04 68 43 69 62	sivucamplongribaute@orange.fr					 	    	04 68 43 69 62	
76 - Occitanie	11 - Aude	3 - Narbonne	211102611 - Moux	251101622	SIVU du RP Moux-Montbrun	SIVU	0	0	2003-09-18	2003-09-18	MEMNB		2	1058	1	CBUDG	0	0	0		0		M.	Gérard	PIOCH	Mairie de Moux	19 Avenue Henry Bataille  		11700 MOUX	04 68 43 90 27	04 68 43 92 99	mairiemoux@wanadoo.fr					 	    	04 68 43 92 99	
76 - Occitanie	11 - Aude	2 - Limoux	211100367 - Belvis	251101713	SI télévision du Pays de Sault	SIVU	0	0	2004-12-08	2004-12-08	MEMNB		6	627	1	CBUDG	0	0	0	 	0	 	M.	Didier	THIERRY	Mairie de Belvis			11340 Belvis	04 68 20 37 62	04 68 20 35 66	secretariat@mairie-belvis.fr					 	09 72 47 14 40	04 68 20 74 36	
76 - Occitanie	11 - Aude	3 - Narbonne	211103601 - Saint-Nazaire-d'Aude	251101739	SI du collège de Saint-Nazaire-d'Aude	SIVU	0	0	2005-01-07	2005-01-07	MEMNB		12	16731	1	CBUDG	0	0	0		0		M.	Gilles	BERTELLI	Hôtel de Ville	161 Avenue de la République		11120 ST NAZAIRE D'AUDE	04 68 46 13 63	04 68 46 13 63	mairie-sainte-valiere@wanadoo.fr					 	    	04 68 46 13 63	
76 - Occitanie	11 - Aude	1 - Carcassonne	211101225 - Douzens	251101754	SI du RP Blomac, Comigne, Douzens	SIVU	0	0	2005-03-14	2005-03-14	MEMNB		3	1363	1	CBUDG	0	0	0	 	0	 	M.	Philippe	RAPPENEAU	Mairie de Douzens	5 Rue de la Mairie		11700 Douzens	04 68 79 10 06	04 68 78 61 30	mairiededouzens@orange.fr					 	    	04 68 78 61 30	
76 - Occitanie	11 - Aude	3 - Narbonne	211103536 - Saint-Marcel-sur-Aude	251101788	SIVU Les Passerelles	SIVU	0	0	2005-09-09	2005-09-09	MEMNB		5	8708	1	CBUDG	0	0	0	 	0	 	Mme	Joëlle	GOUY-RATAJCZAK	Mairie de Saint-Marcel-sur-Aude	9 Avenue Georges Brassens		11120 Saint Marcel sur Aude	    	    	lespasserelles@wanadoo.fr					 	    	    	
76 - Occitanie	11 - Aude	3 - Narbonne	211100771 - Castelnau-d'Aude	251101796	SIVOS du RPI Castelnau-d'Aude - Escales - Tourouzelle	SIVU	0	0	2005-10-27	2005-10-27	AUTR		3	1491	1	CBUDG	0	0	0		0		Mme	Bénédicte	MUNOZ	Mairie 	Place de la Mairie 	BP 1	11700 CASTELNAU D'AUDE	    	    						 	    	    	
76 - Occitanie	11 - Aude	3 - Narbonne	211103791 - Sigean	200030310	SIVOM Corbières Méditerranée	SIVOM	1	0	2011-12-02	2011-12-02	POPUL		11	23063	6	CBUDG	0	0	0	 	0	 	Mme	Monique	CHING		1 Rue Jean Cocteau		11130 SIGEAN	04 68 48 71 30	    						 	    	    	
