Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213902018 - Doucier	200008530	SIVOS du Hérisson	SIVU	0	0	2007-04-18	2007-04-18	MEMNB		7	839	2	CBUDG	0	0	0	 	0	 	Mme	Nathalie	ROUX		795 Rue des Trois Lacs		39130 DOUCIER	03 84 25 41 26	    	sivos.duherisson@orange.fr		SIVOS du Hérisson	795, rue des trois Lacs		39130 DOUCIER	03 84 25 41 26	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213904816 - Saint-Germain-en-Montagne	200020634	SIVOS de la Fresse	SIVU	0	0	2009-06-22	2009-06-22	MEMNB		5	1571	1	CBUDG	0	0	0		0		M.	GERARD	AUTHIER	Pôle scolaire de Saint-Germain-en-Montagne			39300 SAINT GERMAIN EN MONTAGNE	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213904378 - Pont-du-Navoy	200022374	SI de travaux des Longeailles	SIVU	0	0	2009-10-07	2009-10-07	MEMNB		7	2165	1	CBUDG	0	0	0		0		M.	DANY	FAIVRE	Mairie	5 Rue du Vieux Pont		39300 PONT DU NAVOY	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213901549 - Clairvaux-les-Lacs	200026193	SIVOS des Lacs	SIVU	0	0	2010-10-11	2010-10-11	MEMNB		13	3050	2	CBUDG	0	0	0		0		Mme	GENEVIEVE	ZANCHI	Écoles Primaire et Maternelle	2 Rue du Village Neuf		39130 CLAIRVAUX LES LACS	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	1 - Dole	213904659 - Romange	200027613	SIVOS du Val des Anges	SIVU	0	0	2011-01-18	2011-01-18	POPUL		6	1385	2	CBUDG	0	0	0	 	0	 	M.	JEAN CLAUDE	ROBERT	Groupe scolaire	16 Rue du Martinet		39700 ROMANGE	    	    			idem			 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213902794 - Larnaud	200027712	SI des eaux des Foulletons	SIVU	0	0	2011-01-28	2011-01-28	MEMNB		4	1678	1	CBUDG	0	0	0	distribution de l'eau.	0		M.	Patrick	NOBLET	Mairie	Place Eugène Forest		39140 LARNAUD	    	    			IDEM			 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	1 - Dole	213902257 - Le Fied	200063337	SIVOS du premier plateau	SIVU	0	0	1997-03-26	2016-07-08	MEMNB		8	1317	1	CBUDG	0	0	0		0		M.	MICHEL	FEVRE	École Jules Verne	Rue de l'Oratoire		39800 LE FIED	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213905177 - Sirod	200072932	SIVOS du Val de Sirod	SIVU	0	0	2016-12-22	2017-01-01	POPUL		5	935	2	CBUDG	0	0	0		0		Mme	MUGUETTE	TROUSSET	Mairie			39300 SIROD	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213903016 - Loulle	200089472	SIVOS du Plateau	SIVU	0	0	2019-06-11	2019-07-01	MEMNB		6	865	2	CBUDG	0	0	0		0		M.	JEAN BAPTISTE	GAUTHIER	École de Loulle	Rue de la Liberté		39300 LOULLE	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213903446 - Monnet-la-Ville	200089480	SIVOS de la Combe d'Ain	SIVU	0	0	2019-06-11	2019-07-01	MEMNB		4	1062	1	CBUDG	0	0	0		0		Mme	VALERIE	JEUNET	Mairie			39300 MONNET LA VILLE	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	200055135 - Arlay	253900070	SI des eaux du Tortelet	SIVU	0	0	1960-08-19	1960-08-19	MEMNB		10	4559	1	CBUDG	0	0	0	redevance eau potable.	0		M.	Michel	GRAPPIN	Mairie			39140 ARLAY	    	    			Mairie			39230 SELLIERES	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213900533 - Bief-du-Fourg	253900096	SI des eaux de Bief-du-Fourg, Petit-Villard	SIVU	0	0	1932-01-01	1932-01-01	POPUL		2	1112	1	CBUDG	0	0	0		0		M.	ERWIN	LHOMME	Mairie			39250 BIEF DU FOURG	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213900566 - Bletterans	253900104	SI des eaux et de l'assainissement de la région de Bletterans	SIVU	1	0	1960-11-22	1960-11-22	AUTR	répartition des sièges en fonction du nombre de compétences optionnelles transférées	34	12196	3	CBUDG	0	0	0	eau et assainissement	0		M.	PIERRE	ROY		Place de la Gare		39140 BLETTERANS	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213900970 - Champagnole	253900138	SI des eaux du Centre-Est Jura	SIVU	0	1	1955-03-05	1955-03-05	MEMNB		58	17143	1	CBUDG	0	0	0		0		M.	GERARD	MUGNIOT	Mairie			39300 CHAMPAGNOLE	    	    			9, route de Saint-Germain			39300 EQUEVILLON	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213901341 - Chavéria	253900161	SI des eaux de la région d'Orgelet	SIVU	0	0	1963-08-09	1963-08-09	MEMNB		9	2797	1	CBUDG	0	0	0		0		M.	Eric	MARECHAL	Mairie			39270 CHAVERIA	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213901853 - Cuisia	253900195	SI des eaux de Rosay, Cuisia, Gizia	SIVU	0	0	1933-10-20	1933-10-20	MEMNB		3	749	1	CBUDG	0	0	0		0		M.	MICHEL	NICOD	Mairie			39190 CUISIA	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	1 - Dole	200087203 - Dampierre	253900203	SI des eaux de Dampierre	SIVU	0	0	1957-06-08	1957-06-08	MEMNB		4	3192	1	CBUDG	0	0	0		0		M.	FLORIAN	BAILLY MAITRE		3 Chemin du Tissage		39700 DAMPIERRE	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213902018 - Doucier	253900229	SIAEP du lac d'Ilay	SIVU	0	0	1958-07-18	1958-07-18	MEMNB		9	1434	1	CBUDG	0	0	0		0		M.	ROGER	MONNIER	Mairie			39130 DOUCIER	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213902729 - Ladoye-sur-Seille	253900237	SI des eaux de Ladoye, Le Fied	SIVU	0	0	1939-01-24	1939-01-24	MEMNB		2	243	1	CBUDG	0	0	0		0		M.	YOANN	MARIN	Mairie			39210 LADOYE SUR SEILLE	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	200063220 - Valzin en Petite Montagne	253900260	SI des eaux de Laval, Danfia	SIVU	0	0	1970-10-22	1970-10-22	MEMNB		2	703	1	CBUDG	0	0	0		0		M.	ERIC	DAVID	Mairie			39240 LEGNA	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	200067734 - Val Suran	253900286	SI des eaux de Louvenne, Montrevel	SIVU	0	0	1955-04-07	1955-04-07	MEMNB		3	896	1	CBUDG	0	0	0		0		Mme	NATHALIE	MORAND	Mairie			39320 LOUVENNE	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	3 - Saint-Claude	213903073 - Maisod	253900302	SI des eaux et de l'assainissement de la Mercantine	SIVU	0	0	1975-01-15	1975-01-15	MEMNB		2	627	2	CBUDG	0	0	0		0		M.	Michel	BLASER	Mairie			39260 MAISOD	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213903123 - Marigna-sur-Valouse	253900310	SIAEP de la vallée du Valouson	SIVU	0	0	1950-01-27	1950-01-27	MEMNB		3	648	1	CBUDG	0	0	0		0		M.	XAVIER	DUMONT	Mairie			39240 MARIGNA SUR VALOUSE	    	    	syndicat-des-eaux-du-valouson@wanadoo.fr					 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213903172 - La Marre	253900328	SI des eaux La Marre, Picarreau	SIVU	0	0	1963-07-09	1963-07-09	MEMNB		4	672	1	CBUDG	0	0	0		0		M.	CHARLY	HOUSER	Mairie			39210 MARRE (LA)	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213903446 - Monnet-la-Ville	253900351	SI des eaux de Monnet-la-Ville et Bourg	SIVU	0	0	1956-09-04	1956-09-04	POPUL		2	559	1	CBUDG	0	0	0		0		M.	Serge	FERREUX	Mairie			39300 MONNET LA VILLE	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	200062578 - Montlainsia	253900369	SI des eaux de la région de Montagna-le-Templier	SIVU	0	0	1957-03-04	1957-03-04	MEMNB		5	1874	1	CBUDG	0	0	0		0		M.	ROMUALD	GUYENET	Mairie			39320 MONTAGNA LE TEMPLIER	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	1 - Dole	213903545 - Montholier	253900385	SI des eaux de la région Arbois - Poligny	SIVU	0	0	1955-09-21	1955-09-21	MEMNB		20	12529	1	CBUDG	0	0	0		0		Mme	JEANNE	BOUDRY	Mairie			39800 MONTHOLIER	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	3 - Saint-Claude	200007078 - Morbier	253900435	SI des eaux du lac de Bellefontaine	SIVU	0	1	1951-05-11	1951-05-11	MEMNB		8	19726	1	CBUDG	0	0	0		0		M.	GERARD	GERBOD	Mairie			39400 MORBIER	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213904071 - Passenans	253900468	SI des eaux de la région de Passenans	SIVU	0	0	1963-12-28	1963-12-28	POPUL		3	544	1	CBUDG	0	0	0		0		M.	MICHEL	TROSSAT	Mairie			39230 PASSENANS	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	3 - Saint-Claude	213900681 - Les Bouchoux	253900476	SIAEP du Haut-Jura Sud	SIVU	0	0	1976-07-12	1976-07-12	MEMNB		5	1733	1	CBUDG	0	0	0		0		M.	CHRISTIAN	ROCHET		5 sur la Place		39370 LES BOUCHOUX	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	1 - Dole	213904444 - Pretin	253900500	SI des eaux de la Vache	SIVU	0	0	1960-01-29	1960-01-29	MEMNB		4	1136	1	CBUDG	0	0	0		0		M.	STEPHANE	CORNU	Mairie			39110 PRETIN	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	3 - Saint-Claude	213904709 - Les Rousses	253900518	SI des eaux du plateau des Rousses	SIVU	0	0	1955-04-13	1955-04-13	MEMNB		6	8521	1	CBUDG	0	0	0		0		M.	ALAIN	DESPREZ	Mairie			39220 ROUSSES (LES)	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	3 - Saint-Claude	213904873 - Saint-Laurent-en-Grandvaux	253900542	SI des eaux du Grandvaux	SIVU	0	0	1948-12-17	1948-12-17	MEMNB		12	19231	2	CBUDG	0	0	0		0		Mme	FABIENNE	LACROIX		5 Place Pasteur		39150 SAINT LAURENT EN GRANDVAUX	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213905193 - Soucia	253900567	SI des eaux du petit lac de Clairvaux-les-Lacs	SIVU	0	0	1963-10-09	1963-10-09	MEMNB		6	2296	1	CBUDG	0	0	0		0		M.	DENIS	BARIOD	Mairie			39130 SOUCIA	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	3 - Saint-Claude	213905797 - Viry	253900591	SI des eaux de Rogna, Viry	SIVU	0	0	1964-12-24	1964-12-24	MEMNB		2	1169	1	CBUDG	0	0	0		0		M.	Alain	BLONDET	Mairie			39360 VIRY	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	200077246 - Vosbles-Valfin	253900617	SI des eaux du bois de Croz	SIVU	0	0	1964-04-24	1964-04-24	MEMNB		2	264	1	CBUDG	0	0	0		0		M.	PASCAL	RAVIER	Mairie			39240 VOSBLES	    	    	arinthod.syndicat@orange.fr					 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	3 - Saint-Claude	213900681 - Les Bouchoux	253900773	SI des Écollets	SIVU	0	0	1960-09-27	1960-09-27	MEMNB		3	797	1	CBUDG	0	0	0		0		Mme	MARIE ANNE	LE METAYER	Mairie			39370 BOUCHOUX (LES)	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213900970 - Champagnole	253900807	Syndicat horticole et d'embellissement de la région de Champagnole	SIVU	0	0	1966-02-23	1966-02-23	MEMNB		40	22533	1	CBUDG	0	0	0		0		Mme	VERONQIUE	DELACROIX	Mairie			39300 CHAMPAGNOLE	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	3 - Saint-Claude	213901572 - Coiserette	253900880	SI de Combe Mathieu	SIVU	0	0	1959-10-16	1959-10-16	MEMNB		3	726	1	CBUDG	0	0	0		0		M.	ROMAIN	MONNET	Mairie			39200 COISERETTE	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213905821 - Voiteur	253900963	SI d'assainissement de la région de Domblans	SIVU	0	0	1976-01-08	1976-01-08	MEMNB		4	2365	1	CBUDG	0	0	0		0		M.	GERARD	MOUILLARD		1 Place de la Mairie		39210 VOITEUR	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	3 - Saint-Claude	213902752 - Lamoura	253901029	SI de gestion forestière du Massacre	SIVU	0	0	1978-05-25	1978-05-25	MEMNB		5	4224	1	CBUDG	0	0	0		0		M.	DOMINIQUE	DEVILLERS	Mairie			39310 LAMOURA	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	3 - Saint-Claude	213902802 - Larrivoire	253901037	SI de Sous les Roches	SIVU	0	0	1961-05-25	1961-05-25	MEMNB		2	9056	1	CBUDG	0	0	0		0		Mme	ANNE CHRISTINE	DONZE	Mairie			39360 LARRIVOIRE	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	200054062 - Mièges	253901128	SI de la Basse Joux	SIVU	0	0	1949-01-20	1949-01-20	MEMNB		6	802	1	CBUDG	0	0	0		0		M.	JEAN CLAUDE	COMPAGNON	Mairie			39250 MIEGES	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213903495 - Montain	253901151	SI du Clocher	SIVU	0	0	1969-04-25	1969-04-25	MEMNB		4	1306	2	CBUFI	0	0	0		0		M.	STEPHANE	BALDOIN	Mairie			39210 MONTAIN	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	1 - Dole	213903503 - Montbarrey	253901169	SI d'aménagement et d'entretien de la rivière la Leue	SIVU	0	1	1959-01-20	1959-01-20	MEMNB		7	3012	1	CBUDG	0	0	0		0		M.	CHRISTOPHE	BOILLEY	Mairie			39380 MONTBARREY	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	1 - Dole	213903610 - Montmirey-le-Château	253901177	SI d'aménagement de l'espace rural du canton de Montmirey-le-Château (SIAER)	SIVU	0	0	1961-01-10	1961-01-10	MEMNB		13	3419	1	CBUDG	0	0	0		0		M.	PATRICK	EMERY	Mairie			39290 MONTMIREY LE CHÂTEAU	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213903669 - Mont-sur-Monnet	253901193	SI du Chanet	SIVU	0	0	1955-08-12	1955-08-12	MEMNB		6	1182	1	CBUDG	0	0	0		0		M.	BRUNO	RONZEL	Mairie			39300 MONT SUR MONNET	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	3 - Saint-Claude	200060051 - Hauts de Bienne	253901201	SI des communes forestières du Risoux	SIVU	0	0	1948-05-10	1948-05-10	MEMNB		5	13785	1	CBUDG	0	0	0		0		M.	GUY	LACROIX			BP 107	39400 MOREZ	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213903792 - Nance	253901227	SIVOS maternelle et primaire de Nance	SIVU	0	0	1976-09-20	1976-09-20	MEMNB		2	899	1	CBUDG	0	0	0		0		M.	Pierre	ROY	Mairie			39140 NANCE	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213900913 - Les Chalesmes	253901243	SI de gestion forestière de la Haute Joux	SIVU	0	0	1981-09-02	1981-09-02	POPUL		10	1108	1	CBUDG	0	0	0		0		M.	DIDIER	CLEMENT	Mairie			39150 LES CHALESMES	    	    			IDEM			 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213905193 - Soucia	253901433	SI de la Joux de Soucia	SIVU	0	0	1958-12-10	1958-12-10	MEMNB		4	640	1	CBUDG	0	0	0		0		M.	PHILIPPE	CHAMOUTON	Mairie			39130 SOUCIA	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	1 - Dole	213902703 - Jouhe	253901615	SI de l'étang de la Muyre	SIVU	0	0	1983-03-14	1983-03-14	MEMNB		2	1033	1	CBUDG	0	0	0		0		M.	JOEL	GERDY	Mairie			39100 JOUHE	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213900574 - Blois-sur-Seille	253901797	SI des eaux des Chaumois	SIVU	0	0	1986-12-23	1986-12-23	POPUL		3	674	1	CBUDG	0	0	0		0		M.	CHARLY	HOUSER	Mairie			39210 BLOIS SUR SEILLE	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213902372 - Fraroz	253901805	SIVU de la Baroche	SIVU	0	0	1987-03-16	1987-03-16	MEMNB		3	227	2	CBUDG	0	0	0		0		M.	CHRISTOPHE	DAMNON	Mairie			39250 FRAROZ	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213900202 - Arsure-Arsurette	253901870	SIVOS de la Baroche	SIVU	0	0	1990-03-28	1990-03-28	MEMNB		5	411	2	CBUDG	0	0	0		0		Mme	FABIENNE	SIMARD	Mairie			39250 ARSURE ARSURETTE	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	1 - Dole	213900780 - Brevans	253901888	SIVOS des écoles de Baverans, Brevans	SIVU	0	0	1990-07-19	1990-07-19	MEMNB		2	1223	1	CBUDG	0	0	0		0		Mme	ISABELLE	PIGUEL	Mairie			39100 BREVANS	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213904717 - Ruffey-sur-Seille	253901896	SI de l'aire des Hauts de Seille	SIVU	0	0	1991-02-11	1991-02-11	MEMNB		8	4611	1	CBUDG	0	0	0		0		M.	LILIAN	BERTHAUD	Mairie			39140 RUFFEY SUR SEILLE	    	    			Mairie			39230 SELLIERES	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	1 - Dole	213900137 - Arbois	253901961	SIVOS d'Arbois	SIVU	0	0	1989-08-29	1989-08-29	POPUL		8	5321	1	CBUDG	0	0	0		0		Mme	VALERIE	DEPIERRE	Mairie			39600 ARBOIS	    	    						 	    	    	
27 - Bourgogne-Franche-Comté	39 - Jura	1 - Dole	213902232 - La Ferté	253901987	SIVOS du bas canton d'Arbois	SIVU	0	0	1991-09-26	1991-09-26	MEMNB		6	1057	1	CBUDG	0	0	0		0		Mme	LAETITIA	DOS SANTOS	Mairie			39600 FERTE (LA)	    	    						 	    	    	
