Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211912902 - Masseret	251912903	SI d'aménagement et d'équipement d'un complexe touristique (Syndicat immobilier) de Masseret-Lamongerie	SIVU	0	0	1971-08-06	1971-08-06	MEMNB		2	787	1	CFISC	0	0	0	 	0	 	M.	MANUEL	CAILLAUD	Mairie de Masseret			19510 MASSERET	05 55 73 40 42	05 55 73 49 69						 	    	05 55 73 49 69	
75 - Nouvelle Aquitaine	19 - Corrèze	3 - Ussel	211913603 - Meymac	251913604	Syndicat immobilier pour l'aménagement du plan d'eau de Séchemailles	SIVU	0	0	1970-10-20	1970-10-20	MEMNB		2	2692	1	CBUDG	0	0	0	 	0	 	M.	Christian	LEFRANCOIS	Mairie de Meymac			19250 MEYMAC	05 55 46 19 90	05 55 46 19 99						 	    	05 55 46 19 99	
75 - Nouvelle Aquitaine	19 - Corrèze	3 - Ussel	211917604 - Rosiers-d'Égletons	251914305	SIAEP Doustre - Luzège - Ventadour	SIVU	0	0	1957-04-01	1957-04-01	MEMNB		3	2284	1	CBUDG	0	0	0	 	0	 	M.	Pierre	JOURDE	4 impasse de Bois Duval			19300 ROSIERS-D'EGLETONS	    	    						 	    	05 55 27 66 32	
75 - Nouvelle Aquitaine	19 - Corrèze	3 - Ussel	211905302 - Chaveroche	251923306	SIVU pour le service rural des communes de Bellechassagne, Chaveroche, Lignareix, Saint-Fréjoux et Saint-Pardoux-le-Vieux	SIVU	0	0	1993-05-06	1993-05-06	MEMNB		5	1124	3	CBUDG	0	0	0	 	0	 	M.	Daniel	ESCURAT	Mairie de Chaveroche	4 Rue des Fontaines		19200 CHAVEROCHE	    	    						 	    	    	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211923701 - Saint-Privat	251923728	SI des eaux du Puy du bassin	SIVU	0	0	1950-07-21	1950-07-21	MEMNB		7	2531	1	CBUDG	0	0	0	 	0	 	M.	JOEL	BEYNEL		42 Rue de la Xaintrie		19220 ST PRIVAT	05 55 28 66 01	05 55 28 49 52	sie-puydubassin@orange.fr					 	    	05 55 28 49 52	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211928601 - Vignols	251928610	SI de ramassage scolaire de Vignols - Saint-Solve -Lascaux	SIVU	0	0	1993-01-21	1993-01-21	MEMNB		3	1243	1	CBUDG	0	0	0		0		Mme	EVELYNE	BOYER	Mairie			19130 VIGNOLS	05 55 25 81 99	05 55 84 16 70						 	    	05 55 84 16 70	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211910708 - Larche	200048346	SI du collège de Larche	SIVOM	0	1	2014-01-01	2014-01-01	MEMNB		11	15117	2	CBUDG	0	0	0		0		M.	BERNARD	LAROCHE	Mairie			19600 LARCHE	05 55 85 37 53	05 55 85 10 19			mairie de Larche			19600 Larche	    	05 55 85 10 19	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211905609 - Clergoux	200075109	SI de l'étang Prévôt	SIVOM	0	0	2017-03-31	2017-03-31	POPUL		2	648	2	CBUDG	0	0	0		0		M.	Mathieu	PRESSET	Mairie	Le Bourg		19320 CLERGOUX	    	    						 	    	    	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211901301 - Aubazines	241901305	SIVOM des communes de la vallée du Coiroux	SIVOM	0	0	1968-04-11	1968-04-11	MEMNB		9	68362	2	CBUDG	0	0	0	 	0	 	Mme	CHRISTELE	COURSAT	Mairie			19190 AUBAZINE	05 55 27 25 66	    						 	    	    	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211901509 - Ayen	241901503	SI d'aménagement, d'expansion et d'équipement de la région d'Ayen	SIVOM	1	1	1965-06-24	1965-06-24	MEMNB		10	4544	8	CBUDG	0	0	0		0		Mme	Hélène	LACROIX	Mairie d'Ayen			19310 AYEN	05 55 25 10 22	05 55 25 61 82						 	    	05 55 25 61 82	
75 - Nouvelle Aquitaine	19 - Corrèze	3 - Ussel	211911300 - Liginiac	241911304	SIVOM du Riffaud	SIVOM	1	0	1968-08-28	1968-08-28	AUTR		10	3711	3	CBUDG	0	0	0	 	0	 	M.	FRANCIS	ROQUES		2 Rue du Stade		19440 LIGINIAC	05 55 95 91 52	05 55 95 03 16						 	    	05 55 95 03 16	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211913306 - Mercoeur	241913300	SIVOM de Mercoeur, Camps-Saint-Mathurin-Léozabel	SIVOM	0	0	1985-05-30	1985-05-30	MEMNB		2	463	2	CBUDG	0	0	0		0		Mme	Françoise	NAVARRO	Mairie de Mercoeur			19430 MERCOEUR	05 55 28 51 78	05 55 28 65 69						 	    	05 55 28 65 69	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211916804 - Pradines	251928669	SI de la vallée de la petite Corrèze	SIVOM	0	0	1998-05-29	1998-05-29	MEMNB		3	220	5	CFISC	0	0	0	 	0	 	M.	JEAN-FRANCOIS	ENSERGUEIX	Hangar intercommunal	11 Route de Tulle		19170 PRADINES	    	    						 	    	05 55 94 02 00	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211902507 - Beyssenac	200009538	Syndicat intercommunautaire du moulin de la Résistance et de la mémoire du pont Lasveyras	SMF	0	1	2007-06-18	2007-06-18	POPUL		3	34146	1	CBUDG	0	0	0	 	0	 	M.	FRANCIS	COMBY	Mairie	Rue de l'Église		19230 BEYSSENAC	    	    			MAIRIE			19230 BEYSSENAC	    	    	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211916200 - Perpezac-le-Noir	200047108	SI mixte fermé à la carte des eaux de la région de Perpezac-le-Noir	SMF	1	0	2014-07-11	2014-07-11	MEMNB		7	4926	2	CBUDG	0	0	0		0		M.	LAURENT	MERGEY	Mairie			19410 PERPEZAC LE NOIR	05 55 73 70 08	    						 	    	    	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211912100 - Lubersac	200051399	SM des eaux de l'Auvézère	SMF	0	0	2014-12-10	2015-01-01	MEMNB		15	11033	1	CBUDG	0	0	0		0		M.	PHILIPPE	GONZALEZ	Mairie			19210 LUBERSAC	05 55 73 50 14	05 55 73 67 99						 	    	05 55 73 67 99	
75 - Nouvelle Aquitaine	19 - Corrèze	3 - Ussel	211927504 - Ussel	200060259	SM du Pays Haute-Corrèze Ventadour	SMF	0	0	2015-12-29	2016-01-01	MEMNB		2	44305	2	CBUDG	0	0	0		0		M.	Tony	CORNELISSEN	CC Haute-Corrèze Communauté	23 Parc d'activité du Bois Saint-Michel		19200 Ussel	    	    						 	    	    	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211913801 - Meyssac	200070597	SM BELLOVIC	SMF	1	0	2016-12-06	2017-01-01	AUTR	Répartition statutaire	38	15236	3	CBUDG	0	0	0		0		M.	JACQUES	BOUYGUE		8 Côte de Pierretaillade		19500 MEYSSAC	    	    						 	    	    	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211914601 - Naves	200076800	Syndicat Puy des Fourches-Vézère	SMF	1	0	2017-10-17	2017-10-17	AUTR	Répartition des sièges selon le nombre d'abonnés des communes membres / ou autant de sièges que de communes membres pour les EPCI adhérant au syndicat	4	31748	1	CBUDG	0	0	0		0		M.	JEAN-JACQUES	LAUGA	ZA la Geneste	3 Rue Charles Pathé		19460 NAVES	05 55 27 89 77	05 55 27 93 62						 	    	05 55 27 93 62	
75 - Nouvelle Aquitaine	19 - Corrèze	3 - Ussel	211927504 - Ussel	200078947	Syndicat de la Diège	SMF	1	0	2017-12-19	2018-01-01	MEMNB		67	39113	9	CBUDG	0	0	0		0		M.	PIERRE	CHEVALIER		2 Avenue de Beauregard		19200 USSEL	05 55 46 54 00	05 55 72 86 51						 	    	05 55 72 86 51	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211903703 - Chamboulive	200092328	SIAEP de Puy-La-Forêt	SMF	0	0	2019-12-24	2019-12-31	MEMNB		7	6054	1	CBUDG	0	0	0		0		M.	OLIVIER	MARTINIE	Mairie	7 Rue de la Mairie		19450 CHAMBOULIVE	05 55 21 44 97	    						 	    	    	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211923503 - Saint-Paul	200092336	SI des eaux des deux vallées	SMF	0	0	2019-12-24	2019-12-31	MEMNB		7	13208	1	CBUDG	0	0	0		0		Mme	FRANCOISE	MAUGEIN	Mairie de Saint-Paul	Les Crozes		19150 SAINT-PAUL	05 55 26 21 60	    			Les Crozes			19150 SAINT-PAUL	    	05 55 29 10 30	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211903109 - Brive-la-Gaillarde	251900197	SM d'études du bassin de Brive	SMF	0	0	1996-12-16	1996-12-16	AUTR	CABB 70 %, CC Villages du Midi Corrézien 11,5 %, CC Sud Corrézien 11,5 % et CC du pays de Beynat 7 %	2	124296	1	CBUDG	0	0	0	 	0	 	M.	Christian	PRADAYROL		9 Avenue Léo Lagrange		19100 BRIVE	05 55 92 39 39	05 55 92 39 00						 	    	05 55 92 39 00	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211903109 - Brive-la-Gaillarde	251903100	SM pour le ramassage et le traitement des ordures ménagères de la région de Brive	SMF	0	1	1973-11-30	1973-11-30	POPUL		7	157745	1	CFISC	0	0	0	 	1	 	M.	YVES	LAPORTE		22 Rue Berlioz		19100 BRIVE	05 55 17 65 10	05 55 17 65 19			avenue du 4 juillet 1776			19035 Brive cedex	    	05 55 17 65 19	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211908207 - Favars	251908208	SM des eaux du Maumont	SMF	0	0	1967-03-20	1967-03-30	MEMNB		2	20266	1	CBUDG	0	0	0	 	0	 	M.	ALAIN	DELAGE		201 Rue des Sources		19330 FAVARS	05 55 29 45 10	05 55 29 45 97						 	    	05 55 29 45 97	
75 - Nouvelle Aquitaine	19 - Corrèze	3 - Ussel	211910609 - Lapleau	251927539	SM de développement économique (SYMA A89 - Haute Corrèze Ventadour)	SMF	0	0	1992-12-08	1992-12-08	AUTR		2	44305	5	CBUDG	0	0	0	 	0	 	M.	CHRISTOPHE	ARFEUILLERE	CC de Ventadour-Egletons-Monédières	1 Avenue de l'Épinette		19550 LAPLEAU	05 55 46 54 00	05 55 72 86 51						 	    	05 55 72 86 51	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211900501 - Allassac	251928776	SI mixte et à la carte pour l'aménagement de la Vézère (SIAV)	SMF	1	0	1969-03-13	1969-03-13	MEMNB		40	174152	5	CBUDG	0	0	0	 	0	 	M.	DANIEL	FREYGEFOND	Mairie			19240 ALLASSAC	05 55 84 92 38	05 55 84 93 13			5 rue des Gaulies			19100 BRIVE	05 55 17 07 22	05 55 84 93 13	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211922901 - Saint-Pantaléon-de-Larche	200044980	SM départemental pour le transport et le traitement des ordures ménagères (SYTTOM 19)	SMO	0	1	2014-01-01	2014-01-01	AUTR	en fonction des différents collèges	8	288755	1	CBUDG	0	0	0		0		M.	FREDERIC	SOULIER	Usine de valorisation Energétique	Le Chadelbos		19600 Saint Pantaléon de Larche	05 55 22 61 30	    			Le Chadelbos			19600 Saint Pantaléon de Larche	    	    	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211927207 - Tulle	200102945	Corrèze Centre Supervision	SMO	0	0	2023-12-22	2024-01-01	AUTR	Le Département de la Corrèze dispose de 4 délégués titulaires et 4 suppléants. Chaque EPCI et chaque commune désigne 1 délégué titulaire et 1 suppléant	69	76565	1	CBUDG	0	0	0		0					9 rue René et Émile Fage			19000 TULLE	    	    						 	    	    	
75 - Nouvelle Aquitaine	19 - Corrèze	3 - Ussel	211913900 - Millevaches	251900130	SM d'aménagement et de gestion du parc naturel régional de Millevaches-en-Limousin	SMO	0	1	1996-03-14	1996-03-14	AUTR	vote par collège avec pondération des voix	125	103561	1	CBUDG	0	0	0	 	0	 	M.	PHILIPPE	BRUGERE	Maison du Parc	7 Route d'Aubusson		19290 MILLEVACHES	05 55 96 97 00	05 55 96 97 39			Mairie			23340 GENTIOUX	05 55 67 97 90	05 55 95 62 42	
75 - Nouvelle Aquitaine	19 - Corrèze	3 - Ussel	211902804 - Bort-les-Orgues	251902805	SM de l'aménagement touristique du lac de Bort-les-Orgues	SMO	0	0	1975-07-17	1975-07-17	AUTR	en fonction de la collectivité	3	3504	1	CBUDG	0	0	0		0		M.	Eric	ZIOLO	Mairie de Bort-les-Orgues			19110 BORT-LES-ORGUES	05 55 46 17 60	05 55 46 17 65						 	    	05 55 46 17 65	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211914700 - Nespouls	251903175	SM pour la création, l'aménagement et la gestion de l'aérodrome de Brive-Souillac	SMO	0	1	1988-12-05	1988-12-05	AUTR	en fonction de la collectivité membre	8	163810	1	CBUDG	0	0	0	 	0	 	M.	JULIEN	BOUNIE	Aéroport Brive Vallée de la Dordogne			19600 nespouls	05 55 22 40 00	    						 	    	05 55 92 39 00	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211927603 - Uzerche	200074870	PETR Vézère-Auvezère	PETR	0	0	2017-03-13	2017-03-13	POPUL		3	23591	5	CBUDG	0	0	0		0		M.	JEAN-JACQUES	CAFFY		10 Place de la Libération		19140 UZERCHE	    	    						 	    	    	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211902309 - Beynat	200074938	PETR Vallée Dordogne Corrézienne	PETR	0	0	2017-03-13	2017-03-13	MEMNB		2	24859	4	CBUDG	0	0	0		0		M.	JEAN-PIERRE	LASSERRE				19190 BEYNAT	    	    						 	    	05 55 85 91 81	
