Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
11 - Île-de-France	93 - Seine-Saint-Denis	2 - Le Raincy	219300076 - Le Blanc-Mesnil	259300374	SIVU de restauration collective (SIVURESC)	SIVU	0	0	2004-09-22	2004-09-22	MEMNB		2	119355	1	CBUDG	0	0	0	 	0	 	Mme	RAHNIA	HAMA		6 Rue Gustave Roussy		93150 LE BLANC-MESNIL	    	    	h.drici@sivuresc.org					 	    	    	
11 - Île-de-France	93 - Seine-Saint-Denis	1 - Bobigny	219300084 - Bobigny	259300325	Tables Communes	SIVOM	1	1	1993-06-16	1993-06-16	MEMNB		13	292456	1	CBUDG	0	0	0	 	0	 	M.	PHILIPPE	BOUYSSOU		68 Rue Galliéni		93000 BOBIGNY	01 41 83 22 30	01 41 83 22 31	mbaticle@ivry94.fr		15 rue Victor Hugo			94200 IVRY SUR SEINE	01 45 15 87 00	01 41 83 22 31	
11 - Île-de-France	93 - Seine-Saint-Denis	2 - Le Raincy	219300787 - Villepinte	200072916	Syndicat d'équipement et d'aménagement des Pays de France et de l'Aulnoye (SEAPFA)	SMF	1	0	1971-07-12	2017-01-01	MEMNB		6	371039	21	CBUFI	0	0	0		0		Mme	séverine	maroun		50 Allée des Impressionnistes 	BP 85	93420 VILLEPINTE	01 43 84 54 24	    			50 allée des Impressionnistes	BP 85		93420 VILLEPINTE	01 43 84 54 54	    	
11 - Île-de-France	93 - Seine-Saint-Denis	2 - Le Raincy	219300738 - Tremblay-en-France	200095909	SMAEP de Tremblay-en-France et Claye-Souilly (SMAEP-TC)	SMF	0	1	1969-02-04	1969-02-04	MEMNB		4	200028	1	CFISC	0	0	0		0		M.	Jean-Claude	FOYE	Hôtel de Ville			93290 TREMBLAY EN FRANCE	01 49 63 71 98	01 49 63 69 33						 	    	01 49 63 69 33	
11 - Île-de-France	93 - Seine-Saint-Denis	1 - Bobigny	219300084 - Bobigny	259300028	SI d'informatique (SII)	SMF	1	1	1971-06-30	1971-06-30	MEMNB		6	492617	1	CBUDG	0	0	0	 	0	 	M.	Rached	ZEHOU		31 Avenue Salvador Allendé		93000 BOBIGNY	01 41 60 85 00	01 41 60 88 70			1 rue de l'Union			93000 BOBIGNY	01 41 60 85 00	01 41 60 88 70	
11 - Île-de-France	93 - Seine-Saint-Denis	1 - Bobigny	219300639 - Romainville	200005908	SM d'études et de gestion de la base régionale de plein air et de loisirs de la corniche des Forts	SMO	0	1	2001-03-15	2001-03-15	MEMNB		6	164120	1	CBUDG	0	0	0	 	0	 	M.	Stéphane	WEISSELBERG	Hôtel de Ville			93230 Romainville	01 49 20 93 61	    	bpalcorniche@live.fr		idem			 	    	    	
11 - Île-de-France	93 - Seine-Saint-Denis	3 - Saint-Denis	219300704 - Saint-Ouen-sur-Seine	200017010	SM d'étude et de réalisation (SMER) La Végévale	SMO	0	1	2008-09-09	2008-09-17	AUTR		2	12427975	3	CBUDG	0	0	0	 	0	 	M.	Jean Pierre	GRAVELLE	Ile-de-France Nature - Immeuble Influence 2	Boulevard Victor Hugo		93400 Saint-Ouen	01 83 65 38 00	    	khamimi@aev-iledefrance.fr					 	    	    	
11 - Île-de-France	93 - Seine-Saint-Denis	3 - Saint-Denis	219300274 - La Courneuve	259300283	SM des réseaux d'énergies calorifiques	SMO	0	0	1981-08-31	1981-08-31	MEMNB		8	333882	1	CBUDG	0	0	0	 	0	 	M.	Laurent	MONNET	Uboparc 3 Bâtiment 3	75 Rue Rateau		93120 LA COURNEUVE	01 48 38 20 02	01 48 38 38 03			IDEM			 	    	01 48 38 38 03	
11 - Île-de-France	93 - Seine-Saint-Denis	3 - Saint-Denis	219300662 - Saint-Denis	200057867	Plaine Commune	EPT	0	0	2016-01-01	2016-01-01	POPUL		9	453591	9	CFISC	0	0	0		0		M.	MATHIEU	HANOTIN		21 Avenue Jules Rimet		93218 SAINT-DENIS CEDEX	    	    	halima.coulibaly@plainecommune.fr		idem			 	    	    	
11 - Île-de-France	93 - Seine-Saint-Denis	1 - Bobigny	219300639 - Romainville	200057875	Est Ensemble	EPT	0	0	2016-01-01	2016-01-01	POPUL		9	440811	8	CFISC	0	0	0		0		M.	PATRICE	BESSAC		100 Avenue Gaston Roussel		93230 ROMAINVILLE	    	    						 	    	    	
11 - Île-de-France	93 - Seine-Saint-Denis	2 - Le Raincy	219300050 - Aulnay-sous-Bois	200058097	Paris Terres d'Envol	EPT	0	0	2016-01-01	2016-01-01	POPUL		8	371039	8	CFISC	0	0	0		0		M.	Bruno	BESCHIZZA				93600 AULNAY-SOUS-BOIS	    	    						 	    	    	
11 - Île-de-France	93 - Seine-Saint-Denis	2 - Le Raincy	219300514 - Noisy-le-Grand	200058790	Grand Paris Grand Est	EPT	0	0	2016-01-01	2016-01-01	POPUL		14	409808	8	CFISC	0	0	0		0		M.	XAVIER	LEMOINE		Place de la Libération		93160 NOISY-LE-GRAND	    	    						 	    	    	
