Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	4 - Louhans	217101583 - Cuisery	200071538	CC Terres de Bresse	CC	0	0	2016-12-15	2017-01-01	ACCOR		25	22998	23	FPU	0	0	0		0		M.	Stéphane	GROS		Rue de Wachenheim		71290 CUISERY	    	    	comcom@terresdebresse.fr					 	    	    	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	4 - Louhans	217102631 - Louhans	200071579	CC Bresse Louhannaise Intercom'	CC	0	0	2016-12-15	2017-01-01	ACCOR		30	28928	37	FPU	0	0	0		0		M.	Anthony	VADOT		1 Place Saint-Jean		71500 LOUHANS	    	    	contact@blintercom.fr					 	    	    	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217105469 - Trambly	200071645	CC Saint Cyr Mère Boitier entre Charolais et Mâconnais	CC	0	0	2016-12-15	2017-01-01	RDC		16	8233	32	FPU	0	0	0		0		M.	Rémy	MARTINOT	Mairie	Le Bourg		71520 TRAMBLY	03 85 50 26 45	03 85 50 26 44	contact@scmb71.com					 	    	03 85 50 26 44	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217103423 - Paray-le-Monial	200071884	CC Le Grand Charolais	CC	0	1	2016-12-16	2017-01-01	RDC		44	41221	30	FPU	0	0	0		0		M.	Gérald	GORDAT		32 Rue Desrichard		71600 PARAY-LE -MONIAL	    	03 85 81 94 59	contact@legrandcharolais.fr					 	    	03 85 81 94 59	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217102755 - Marcigny	247100639	CC de Marcigny	CC	0	0	1993-12-28	1993-12-28	RDC		12	6231	22	AAZSE	0	0	1	 	0	taxe de séjour et taxe de séjour forfaitaire	M.	Denis	PROST		5 Place du Cours		71110 MARCIGNY	03 85 25 37 08	03 85 25 10 61	cc.marcigny@wanadoo.fr					 	    	03 85 25 10 61	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	4 - Louhans	217103514 - Pierre-de-Bresse	247100647	CC Bresse Nord Intercom'	CC	0	0	1993-12-08	1993-12-31	RDC		16	6613	26	ASZSE	0	0	0	redevances et droits des services à culturel - redevances à caractère sportif - redevances à caractère de loisirs - redevances et droits des services à caractère social	0	 	M.	Régis	GIRARDEAU		5 Bis Place de la Mairie		71270 PIERRE-DE-BRESSE	03 85 76 30 60	03 85 73 30 64	accueil@bressenordintercom.fr					 	    	03 85 73 30 64	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217105121 - Sennecey-le-Grand	247103765	CC Entre Saône et Grosne	CC	0	0	1994-07-01	1995-01-01	RDC		23	11340	31	FPU	0	0	0	 	1	 	M.	Jean-Claude	BECOUSSE		Rue des Mûriers		71240 SENNECEY-LE-GRAND	    	    	c-communes-saone-grosne@wanadoo.fr					 	    	    	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217103993 - Saint-Christophe-en-Brionnais	247103864	CC de Semur en Brionnais	CC	0	0	1994-11-15	1995-01-01	ACCOR		14	5332	25	ASZSE	0	0	0	 	1	taxe de séjour forfaitaire	M.	David	CORDEIRO		Rue des Ébaulais		71800 SAINT-CHRISTOPHE-EN-BRIONNAIS	    	03 85 25 87 59	contact@ccsemur.fr					 	    	03 85 25 87 59	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217100700 - Buxy	247104094	CC Sud Côte Chalonnaise	CC	0	0	2000-09-06	2000-09-06	RDC		36	11829	27	FPU	0	0	0	 	1	 	M.	Antonio	PASCUAL		Impasse des Marbres		71390 BUXY	03 85 92 18 18	03 85 92 18 19	secretariat@ccscc.fr					 	    	03 85 92 18 19	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217104637 - Saint-Maurice-lès-Châteauneuf	200011823	SPANC du Brionnais	SIVU	0	0	2007-11-23	2007-11-23	MEMNB		45	24592	1	CBUDG	0	0	0	 	0	 	Mme	Isabelle	LAGOUTTE	Mairie			71740 SAINT-MAURICE-LES-CHATEAUNEUF	03 85 26 22 73	    	spancdubrionnais@orange.fr					 	    	    	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217101476 - Cortevaix	200032712	SIVOS du RPI Jean Tardieu	SIVU	0	0	2012-07-12	2012-09-01	MEMNB		5	1306	2	CBUDG	0	0	0	 	0	 	Mme	Agnès	BORDAT CATOIRE	Mairie			71460 CORTEVAIX	    	    	sivosjeantardieu@orange.fr					 	    	    	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217102029 - Fontaines	247104185	SIVU Thalie enfance jeunesse	SIVU	0	0	2001-06-21	2001-06-21	MEMNB		3	4630	1	CBUDG	0	0	0	 	0	 	M.	Sylvain	DUMAS	Mairie	15 Grande Rue 		71150 FONTAINES	03 85 45 87 50	03 85 45 87 51	mairie@fargesleschalon.fr					 	    	03 85 45 87 51	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217104165 - Saint-Gengoux-de-Scissé	257100115	SIVOS d'Azé - Saint-Gengoux-de-Scissé	SIVU	0	0	1980-07-03	1980-07-03	MEMNB		2	1696	1	CBUDG	0	0	0	 	0	 	M.	Serge	THIRARD	Mairie			71260 SAINT-GENGOUX-DE-SCISSE	03 85 33 20 61	03 85 33 27 59	mairie.stgs@wanadoo.fr					 	    	03 85 33 27 59	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	200084564 - Navour-sur-Grosne	257100198	SIVOS de la Noue	SIVU	0	0	1977-07-06	1977-07-06	MEMNB		3	1122	4	CBUDG	0	0	0	 	0	 	M.	jean	PIEBOURG	Mairie			71520 BRANDON	03 85 50 46 57	03 85 50 46 57	secretariat@sivosdelanoue.fr					 	    	03 85 50 46 57	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217105899 - Vitry-sur-Loire	257100305	SI eaux des bords de Loire	SIVU	0	0	1958-11-14	1958-11-14	MEMNB		19	11291	1	CBUDG	0	0	0	 	0	 	M.	Patrick	LHUILIER	Mairie			71140 VITRY SUR LOIRE	03 85 84 71 15	03 85 84 73 97	sie.bordsdeloire@orange.fr					 	    	03 85 84 73 97	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217100890 - La Chapelle-de-Bragny	257100438	SI de gestion de la forêt du Grand Bragny	SIVU	0	0	1967-12-18	1967-12-18	MEMNB		4	1580	1	CBUDG	0	0	0	 	0	 	M.	Noël	FRADET	Mairie			71240 LA-CHAPELLE-DE-BRAGNY	03 85 92 22 42	03 85 92 22 42	mairie.la-chapelle-de-bragny@wanadoo.fr					 	    	03 85 92 22 42	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	1 - Autun	217100981 - Charbonnat	257100487	SI eaux de Charbonnat	SIVU	0	0	1965-08-12	1965-08-12	MEMNB		8	1245	1	CBUDG	0	0	0	 	0	 	M.	Jean-Pierre	FERRET	Mairie			71320 CHARBONNAT	03 85 54 28 96	03 85 54 28 96	syndicatdeseauxcharbonnat@orange.fr					 	    	03 85 54 28 96	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217102300 - Gueugnon	257100560	SIVU du Charollais - Refuge et fourrière	SIVU	0	1	1975-09-05	1975-09-05	MEMNB		91	73690	1	CBUDG	0	0	0	 	0	 	Mme	Dominique	THEVENET	Mairie			71130 GUEUGNON	03 85 85 50 50	03 85 85 50 61	syndicat.refuge@gueugnon.net					 	    	03 85 85 50 61	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	1 - Autun	217101492 - Couches	257100693	SIVOS de Couches	SIVU	0	0	1970-09-02	1970-09-02	MEMNB		14	7396	3	CBUDG	0	0	0	 	0	 	M.	Eric	REBILLARD	Mairie		BP 13	71490 COUCHES	03 85 98 19 20	03 85 98 19 29	mairie.stberainsurdheune@wanadoo.fr		Mairie			71510 SAINT-BERAIN-SUR-DHEUNE	03 85 45 61 50	03 85 98 19 29	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217102771 - Marcilly-lès-Buxy	257100842	SI eaux de la Guye et de la Dheune	SIVU	0	0	1948-02-09	1948-02-09	MEMNB		10	2244	1	CBUDG	0	0	0	 	0	 	M.	Arnaud	DESSOLY	Mairie			71390 MARCILLY LES BUXY	    	    	sie.guyeetdheune@gmail.com					 	    	    	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217100890 - La Chapelle-de-Bragny	257100891	SIVOS du Val de Grosne	SIVU	0	0	1976-08-02	1976-08-02	MEMNB		5	1840	3	CBUDG	0	0	0	 	0	 	M.	Didier	HAAS	Mairie			71240 LA-CHAPELLE-DE-BRAGNY	03 85 92 22 42	03 85 92 22 42	sivos.val-de-grosne@orange.fr					 	    	03 85 92 22 42	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217102102 - Fuissé	257100933	SIVOS de Solutré-Pouilly - Fuissé	SIVU	0	0	1978-05-29	1978-05-29	MEMNB		2	734	3	CBUDG	0	0	0	 	0	 	M.	Gianni	FERRO	Mairie			71960 FUISSE	03 85 27 00 70	03 85 27 00 71	mairie-fuisse@wanadoo.fr					 	    	03 85 27 00 71	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	4 - Louhans	217102136 - La Genête	257100958	SIVOS de Brienne - La Genète - Jouvençon	SIVU	0	0	1977-09-08	1977-09-08	MEMNB		3	1517	2	CBUDG	0	0	0	 	0	 	M.	Pascal	COUCHOUX	Mairie	Le Bourg		71290 LA GENETE	    	03 85 40 08 07	mairie.jouvencon@orange.fr					 	    	03 85 40 08 07	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217100528 - Boyer	257101055	SIVOS de Boyer,Jugy, Mancey, Vers	SIVU	0	0	1977-01-07	1977-01-07	MEMNB		4	1714	2	CBUDG	0	0	0	 	0	 	Mme	Françoise	LUC		Rue de l'Église		71700 BOYER	    	    	mairie.vers@wanadoo.fr					 	    	    	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	1 - Autun	217102516 - Laizy	257101063	SI eaux de la Gourgeoise	SIVU	0	0	1964-01-20	1964-01-20	MEMNB		3	1300	1	CBUDG	0	0	0	 	0	 	M.	François	DE GUELIS	Mairie			71190 LAIZY	03 85 82 21 42	03 85 82 29 85	mairiebrion.setl@wanadoo.fr					 	    	03 85 82 29 85	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	4 - Louhans	217102615 - Loisy	257101071	SIVOS de Loisy - Huilly-sur-Seille	SIVU	0	0	1980-09-03	1980-09-03	MEMNB		2	1047	3	CBUDG	0	0	0	 	0	 	M.	Nicolas	RAVAT	Mairie	Le Bourg		71290 LOISY	03 85 40 13 54	03 85 40 08 87	mairie@commune-loisy.fr					 	    	03 85 40 08 87	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	4 - Louhans	217102953 - Mervans	257101329	SI eaux de la Bresse Nord	SIVU	0	0	1961-05-15	1961-05-15	MEMNB		18	8551	1	CBUDG	0	0	0	redevance d'eau	0	 	M.	Joël	MARTIN	Mairie	Place du Marché		71310 MERVANS	03 85 76 11 70	03 85 76 16 93	mairie.saint-bonnet-en-bresse@wanadoo.fr					 	    	03 85 76 16 93	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	1 - Autun	217101534 - Le Creusot	257101345	SI d'aménagement de la base nautique et de plein air Le Creusot - Torcy	SIVU	0	0	1984-05-30	1984-05-30	AUTR	Le Creusot : 7 délégués titulaires et Torcy : 4 délégués titulaires	2	23846	1	CBUDG	0	0	0	 	0	 	M.	José	DO CARMO	Mairie			71200 LE CREUSOT	03 85 77 59 59	03 85 77 59 99	eddy.hamoud@ville-lecreusot.fr	www.le-creusot.fr				 	    	03 85 77 59 99	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217101310 - Ciel	257101402	SI eaux de la région de Verdun-sur-le-Doubs	SIVU	0	0	1946-08-17	1946-08-17	MEMNB		17	7423	1	CBUDG	0	0	0	 	0	 	M.	Daniel	RATTE	Mairie	30 Rue du Bourg		71350 CIEL	03 85 91 55 94	03 85 91 09 50	mairie.ciel@wanadoo.fr 					 	    	03 85 91 09 50	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217103373 - Oyé	257101428	SI eaux du Brionnais	SIVU	0	0	1956-09-11	1956-09-11	MEMNB		42	16756	1	CBUDG	0	0	0	 	0	 	M.	Dominique	VAIZAND	Mairie			71800 OYE	03 85 25 83 39	03 85 25 83 39	secretariat@sie-brionnais.fr					 	    	03 85 25 83 39	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217105659 - Vendenesse-sur-Arroux	257101436	SI eaux de Bourbince-Oudrache	SIVU	0	0	1965-07-15	1965-07-15	MEMNB		21	7819	1	CBUDG	0	0	0	 	0	 	M.	Jean-Noël	DUCRET	Mairie			71130 VENDENESSE-SUR-ARROUX	03 85 85 00 04	03 85 85 18 66	siaep.bo@wanadoo.fr					 	    	03 85 85 18 66	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217103456 - Péronne	257101469	SIVOS de Péronne - Saint-Maurice-de-Satonnay	SIVU	0	0	1978-07-27	1978-07-27	MEMNB		2	1189	1	CBUDG	0	0	0	 	0	 	Mme	Michelle	GRANGER	Mairie			71260 PERONNE	03 85 36 93 91	03 85 36 94 83	mairie@peronne-bourgogne.com					 	    	03 85 36 94 83	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	4 - Louhans	217103738 - Romenay	257101592	SI eaux de la Basse Seille	SIVU	0	0	1949-04-16	1949-04-16	MEMNB		7	4945	1	CBUDG	0	0	0	 	0	 	M.	Alain	CHAILLET	Mairie	Rue de l'Hôtel de Ville		71470 ROMENAY	03 85 40 30 90	03 85 40 38 67	mairie.chapelle.thecle@wanadoo.fr					 	    	03 85 40 38 67	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	4 - Louhans	217103803 - Saillenard	257101709	SIVOS de Beaurepaire-en-Bresse - Saillenard	SIVU	0	0	1985-03-14	1985-03-14	MEMNB		2	1542	1	CBUDG	0	0	0	 	0	 	Mme	Sabine	DECHELETTE	Mairie			71580 SAILLENARD	    	    	mairie.saillenard@wanadoo.fr					 	    	    	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217104173 - Saint-Gengoux-le-National	257101733	SIVOS de Saint-Gengoux-le-National	SIVU	0	0	1971-06-18	1971-06-18	MEMNB		35	7400	1	CBUDG	0	0	0	 	0	 	M.	Guy-Laurent	SOCROUN	Mairie			71460 SAINT-GENGOUX-LE-NATIONAL	03 85 92 61 67	03 85 92 60 63	saint.gengoux@wanadoo.fr					 	    	03 85 92 60 63	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217101450 - Cormatin	257101741	SI eaux de Grosne et Guye	SIVU	0	0	1949-02-12	1949-02-12	MEMNB		22	5346	1	CBUDG	0	0	0		0		M.	Jean-François	BORDET		Rue Principale		71460 CORMATIN	    	    	sie.grosne.et.guye@orange.fr					 	    	    	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	4 - Louhans	217104207 - Saint-Germain-du-Plain	257101808	SIVOS de Saint-Germain-du-Plain	SIVU	0	0	1969-09-15	1969-09-15	MEMNB		10	11393	1	CBUDG	0	0	0	 	0	 	M.	Michel	WOOG	Mairie	Place de la Mairie		71370 SAINT-GERMAIN-DU-PLAIN	03 85 47 31 58	03 85 42 00 08	mairie.saintgermainduplain@wanadoo.fr					 	    	03 85 42 00 08	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217104637 - Saint-Maurice-lès-Châteauneuf	257101949	SI eaux de la vallée du Sornin	SIVU	0	1	1955-07-28	1955-07-28	MEMNB		23	11203	1	CBUDG	0	0	0	 	0	 	Mme	Isabelle	LAGOUTTE	Mairie			71740 SAINT-MAURICE-LES-CHATEAUNEUF	03 85 26 22 73	    	syndicatdeseauxdusornin@orange.fr					 	    	    	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217105436 - Tournus	257102145	SI eaux du Tournugeois	SIVU	0	0	1937-11-13	1937-11-13	AUTR	2  délégués par commune sauf pour Tournus qui a 4 délégués	10	8788	1	CBUDG	0	0	0	 	0	 	M.	Eric	VILLEVIERE	Palais de Justice 	Place des Casernes		71700 TOURNUS	03 85 27 03 20	    	leseauxdutournugeois@orange.fr					 	    	    	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217105469 - Trambly	257102178	SI eaux de la Haute Grosne	SIVU	0	0	1951-01-18	1951-01-18	MEMNB		13	5277	1	CBUDG	0	0	0	 	0	 	M.	Pierre	LAPALUS	Mairie	Le Bourg		71520 TRAMBLY	03 85 50 46 98	03 85 50 40 88	siehautegrosne@orange.fr					 	    	03 85 50 40 88	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217105667 - Verdun-sur-le-Doubs	257102228	SIVOS de Verdun-sur-le-Doubs	SIVU	0	0	1970-04-14	1970-04-14	MEMNB		18	9316	1	CBUDG	0	0	0	 	0	 	M.	Claude	MARCHAL	Mairie			71350 VERDUN-SUR-LE-DOUBS	03 85 91 52 52	03 85 91 90 91	mairieverdunsurledoubs@orange.fr					 	    	03 85 91 90 91	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217102144 - Genouilly	257102277	SIVOS des écoles primaires de Genouilly	SIVU	0	0	1984-08-30	1984-08-30	MEMNB		7	1191	2	CBUDG	0	0	0	 	0	 	Mme	Christelle	JANDOT	Mairie	Rue de l'Église		71460 GENOUILLY	03 85 49 28 28	03 85 49 22 68	sivos.genouilly@wanadoo.fr					 	    	03 85 49 22 68	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217100122 - Artaix	257102285	SIAEP de la Sologne Ligérienne	SIVU	0	0	1961-02-24	1961-02-24	MEMNB		6	2645	1	CBUDG	0	0	0	 	0	 	M.	Eric	NEVERS	Mairie			71110 ARTAIX	03 85 25 01 31	03 85 25 01 31	mairie@artaix.fr					 	    	03 85 25 01 31	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217101690 - Davayé	257102533	SIVOS de Davayé - Vergisson	SIVU	0	0	1982-05-21	1982-05-21	MEMNB		2	1050	2	CBUDG	0	0	0	 	0	 	M.	Sylvain	DAFFLON	Mairie			71960 DAVAYE	03 85 35 82 57	03 85 35 83 86	sivos.davaye-vergisson@orange.fr					 	    	03 85 35 83 86	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217102490 - Laives	257102558	SI eaux de la région de Sennecey-le-Grand	SIVU	0	0	1947-02-03	1947-02-03	MEMNB		10	5249	1	CBUDG	0	0	0	 	0	 	M.	Philippe	DURIAUX	Station de pompage	Rue de la Ferté		71240 LAIVES	    	    	eauxsyndicat.laives@wanadoo.fr					 	    	    	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217103712 - La Roche-Vineuse	257102699	SI du centre d'accueil du hameau de l'eau vive	SIVU	0	0	1983-01-10	1983-01-10	MEMNB		17	13180	1	CBUDG	0	0	0	 	0	 	M.	Robert	LUQUET	Mairie	2 Rond-point René Cassin		71960 LA ROCHE-VINEUSE	03 85 37 71 94	03 85 37 72 41	eauvive@orange.fr					 	    	03 85 37 72 41	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217102029 - Fontaines	257102749	SI de gestion forestière de Fontaines et Farges-lès-Chalon	SIVU	0	0	1984-01-04	1984-01-04	MEMNB		2	3036	1	CBUDG	0	0	0	 	0	 	Mme	Nelly	MEUNIER-CHANUT	Mairie	15 Grande Rue 		71150 FONTAINES	03 85 45 87 50	03 85 91 43 41	accueil.mairie@fontainesenbourgogne.fr					 	    	03 85 91 43 41	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217103928 - Saint-Boil	257102756	SIVOS Saint-Exupéry	SIVU	0	0	1983-12-20	1983-12-20	MEMNB		3	840	2	CBUDG	0	0	0	 	0	 	M.	Edmond	VALETTE	Mairie			71390 SAINT-BOIL	03 85 44 02 34	03 85 44 01 05	sivos.st.exupery@wanadoo.fr					 	    	03 85 44 01 05	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217105469 - Trambly	257102780	SIVOS des Grosne	SIVU	0	0	1985-12-11	1985-12-11	MEMNB		4	1215	2	CBUDG	0	0	0	 	0	 	Mme	Julie	JUGNET	Mairie			71520 TRAMBLY	03 85 50 46 98	03 85 50 40 88	sivosdesgrosne71@gmail.com					 	    	03 85 50 40 88	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217102995 - Milly-Lamartine	257102848	SIVOS de Bussières - Milly-Lamartine - Sologny	SIVU	0	0	1986-06-03	1986-06-03	MEMNB		3	1530	3	CBUDG	0	0	0	 	0	 	Mme	Michelle	JUGNET	Mairie			71960 MILLY-LAMARTINE	03 85 37 70 59	03 85 37 70 59	sivos-milly-sologny@orange.fr					 	    	03 85 37 70 59	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217102904 - Mazille	257102889	SI du Sud Clunysois	SIVU	0	0	1986-09-24	1986-09-24	MEMNB		3	940	4	CBUDG	0	0	0	 	0	 	Mme	Edith	LEGRAND	Mairie			71250 MAZILLE	03 85 50 81 17	03 85 50 81 17	sivos-sud-clunisois@hotmail.fr					 	    	03 85 50 81 17	
