Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	200083434 - Les Eyzies	200041168	CC de la Vallée de l'Homme	CC	0	0	2014-01-01	2014-01-01	RDC		26	16148	25	FPU	0	0	0		0		M.	Philippe	LAGARDE		28 Avenue de la Forge		24620 LES EYZIES	    	    			Mairie des EYZIES DE Tayac-Sireuil			24620 les Eyzies de Tayac	05 53 45 43 91	    	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212404503 - Saint-Martial-de-Nabirat	200041440	CC de Domme- Villefranche du Périgord	CC	0	0	2014-01-01	2014-01-01	RDC		23	8683	27	FPU	0	0	0		0		M.	Jean-Claude	CASSAGNOLE	Maison des communes et des Services publics			24250 SAINT MARTIAL DE NABIRAT	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	2 - Nontron	200084127 - Brantôme en Périgord	200041572	CC Dronne et Belle	CC	0	0	2014-01-01	2014-01-01	RDC		16	11539	29	FPU	0	0	0		0		M.	Jean-Paul	COUVY	ZAE Pierre Levée	139 Rue d'Hippocrate		24310 Brantôme en Périgord	05 53 03 83 55	05 53 03 83 59	accueil@dronneetbelle.fr		139 rue d'Hippocrate	ZAE Pierre Levée		24310 Brantôme en Périgord	    	05 53 03 83 59	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212402994 - Mussidan	200069094	CC Isle et Crempse en Périgord	CC	0	0	2016-09-15	2017-01-01	RDC		25	14694	31	FPU	0	0	0		0		Mme	Marie Rose	VEYSSIERE		2 Rue du Périgord		24400 Mussidan	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	2 - Nontron	212403117 - Nontron	200071819	CC du Périgord Nontronnais	CC	0	0	2016-09-15	2017-01-01	RDC		28	15450	34	FPU	0	0	0		0		M.	Gérard	SAVOYE		Avenue du Général Leclerc		24300 NONTRON	    	    	communaute-de-communes-du-perig@wanadoo.fr					 	    	05 53 56 93 64	
75 - Nouvelle Aquitaine	24 - Dordogne	2 - Nontron	212405518 - Thiviers	242400752	CC Périgord-Limousin	CC	0	0	1995-12-18	1995-12-18	RDC		22	14430	31	FPU	0	1	0	 	0	 	M.	Michel	AUGEIX		3 Place de la République		24800 THIVIERS	    	    	comcom.lacoquille@wanadoo.fr	www.pays-jumilhac.net				 	    	05 53 62 00 86	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403547 - La Roche-Chalais	242400935	CC du Pays de Saint Aulaye	CC	0	0	1999-07-08	1999-07-08	RDC		6	6773	21	ASZSE	0	0	0		0		M.	Yannick	LAGRENAUDIE		Place Émile Cheylud		24490 LA ROCHE-CHALAIS	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	2 - Nontron	212405260 - Savignac-Lédrier	242401024	CC Isle-Loue-Auvézère en Périgord	CC	0	0	2000-12-12	2000-12-20	ACCOR		28	13968	31	FPU	0	0	0	 	0	 	M.	Bruno	LAMONERIE	Mairie annexe de La Chapelle			24270 Savignac-Lédrier	05 53 55 31 32	05 53 52 86 70	comcom.paysdelanouaille@wanadoo.fr		5 rue de la Tuilerie	BP 5		24270 PAYZAC	05 53 55 31 32	05 53 52 86 70	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212405682 - Vélines	200035830	SIVOS de Vélines	SIVU	0	0	2012-12-13	2013-01-01	MEMNB		13	11438	2	CBUDG	0	0	0		0		Mme	Maryse	BRAIT		1 Place de la Mairie		24230 VELINES	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212402804 - Monpazier	200059293	SIAEP Sud Périgord	SIVU	0	0	2015-12-16	2016-01-01	MEMNB		45	10958	1	CBUDG	0	0	0		0		M.	Marc	MATTERA	CC			24540 MONPAZIER	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	2 - Nontron	212402275 - Lanouaille	200066298	SIAEP du Nord Est Périgord	SIVU	0	0	2016-09-26	2017-01-01	MEMNB		27	13820	1	CBUDG	0	0	0		0		M.	Albert	POUQUET	Mairie de Lanouaille	3 place Thomas-Robert Bugeaud		24270 LANOUAILLE	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212402226 - La Force	200075703	Syndicat d'action sociale au coeur des trois cantons	SIVU	0	0	2017-06-14	2017-06-15	MEMNB		35	34470	1	CBUDG	0	0	0		0		Mme	Christine	TOURENNE	Maison des Services publics	2 Rue Jean Miquel		24130 LA FORCE	    	    			Mairie			24100 Creysse	05 53 74 45 00	05 53 27 50 76	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212405534 - Tocane-Saint-Apre	200094944	SIVOS de Tocane-Saint-Apre	SIVU	0	0	2021-01-01	2021-01-01	MEMNB		13	7477	2	CBUDG	0	0	0		0		M.	Yves	MAHAUD	Mairie			24350 TOCANE SAINT-APRE	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212400543 - Bouniagues	200094969	SIVOS à la carte des deux cantons	SIVU	1	0	2021-01-01	2021-01-01	MEMNB		3	1219	2	CBUDG	0	0	0		0		M.	Georges	BASSI	Mairie			24560 BOUNIAGUES	05 53 58 32 45	05 53 58 27 19			Mairie			24560 BOUNIAGUES	05 53 58 32 45	05 53 58 27 19	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212405849 - Villefranche-de-Lonchat	252400270	SIAEP de Montpon Villefranche	SIVU	0	0	1954-09-27	2011-03-30	POPUL		17	16240	1	CBUDG	0	0	0	 	0	 	M.	Thierry	BOIDE	La Grand Font			24610 Villefranche de Lonchat	    	    			La Grand Font			24610 VILLEFRANCHE DE LONCHAT	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212405161 - Salignac-Eyvigues	252400759	SI d'irrigation région des coteaux de Salignac	SIVU	0	0	1979-01-10	1979-01-10	MEMNB		4	2633	1	CBUDG	0	0	0		0		M.	Frédéric	CHEYROU	Mairie	place de la Mairie		24590 SALIGNAC-EYVIGUES	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212402911 - Montignac-Lascaux	252400791	SI travaux d'irrigation canton de Montignac	SIVU	0	0	1977-12-07	1977-12-07	MEMNB		10	6911	1	CBUDG	0	0	0		0		M.	Eric	VEYRET	Mairie 			24290 MONTIGNAC	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403802 - Saint-Barthélemy-de-Bellegarde	252401609	SI scolaire des cantons de Montpon et Villefranche	SIVU	0	0	1965-06-08	1965-06-08	MEMNB		15	15757	2	CBUDG	0	0	0	 	0	 	Mme	BRIGITTE	CABIROL	Mairie			24700 SAINT-BARTHELEMY-DE-BELLEGARDE	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212404420 - Saint-Léon-sur-l'Isle	252401633	SI ramassage scolaire de Saint-Astier	SIVU	0	0	1962-10-26	1962-10-26	MEMNB		10	14200	1	CBUDG	0	0	0	 	0	 	Mme	NICOLE	BONNET	Mairie 			24110 SAINT-LEON SUR L'ISLE	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212402911 - Montignac-Lascaux	252401765	SIVOS de Montignac	SIVU	0	0	1970-09-10	1970-09-10	MEMNB		17	10939	2	CBUDG	0	0	0		0		M.	Philippe	MOURNEAU	Mairie			24290 MONTIGNAC	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403521 - Ribérac	252401773	SIVOS du Ribéracois	SIVU	0	1	1964-07-30	1964-07-30	MEMNB		61	36986	1	CBUDG	0	0	0	 	0	 	M.	Jean-Marcel	BEAU		11 Rue Couleau	BP 10	24600 RIBERAC	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212405732 - Verteillac	252401989	SIVOS de Verteillac-Cherval	SIVU	0	0	1972-10-27	1972-10-27	MEMNB		9	2143	2	CBUDG	0	0	0	 	0	 	M.	David	BOUCARD	Mairie			24620 VERTEILLAC	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212405740 - Veyrignac	252401997	SIVOS de Veyrignac - Groléjac	SIVU	0	0	1971-11-22	1971-11-22	MEMNB		2	1015	1	CBUDG	0	0	0	 	0	 	Mme	Lisette	GENDRE	Mairie	35 route des Prunus		24370 VEYRIGNAC	05 53 28 11 06	05 53 29 39 74						 	    	05 53 29 39 74	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212405443 - Tamniès	252402011	SIVOS des communes de Marquay et Tamniès	SIVU	0	0	1973-10-15	1973-10-15	MEMNB		2	1013	1	CBUDG	0	0	0		0		M.	Gaétan	PARADE	Mairie			24620 TAMNIES	05 53 29 68 95	05 53 29 68 68						 	    	05 53 29 68 68	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212404321 - Saint-Julien-de-Lampon	252402037	SIVS du Carluxais	SIVU	0	0	1972-03-30	1972-03-30	MEMNB		5	2945	1	CBUDG	0	0	0		0		M.	JEAN-CLAUDE	JOINEL	Mairie	62 route de l'Occitanie		24370 SAINT-JULIEN DE LAMPON	05 53 29 46 11	05 53 29 46 12						 	    	05 53 29 46 12	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	200059046 - Parcoul-Chenaud	252402052	SIVOS de Saint-Aulaye	SIVU	0	0	1965-06-08	1965-06-08	MEMNB		8	7328	1	CBUDG	0	0	0	 	0	 	M.	Jean-Jacques	GENDREAU	Mairie Parcoul-Chenaud	Le Bourg		24410 PARCOUL-CHENAUD	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212402994 - Mussidan	252402060	SIVOS de Mussidan	SIVU	0	0	1966-01-13	1966-01-13	MEMNB		20	12664	1	CBUDG	0	0	0	 	0	 	M.	Pierre-André	CROUZILLE	Mairie			24400 MUSSIDAN	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212402804 - Monpazier	252402078	SIVOS de Monpazier	SIVU	0	0	1967-04-26	1967-04-26	MEMNB		8	1293	2	CBUDG	0	0	0	 	0	 	M.	Michel	RAMOS	Mairie	24 RUE NOTRE DAME		24540 MONPAZIER	05 53 00 60 38	05 53 22 46 51			Mairie			24540 Monpazier	05 53 22 60 38	05 53 22 46 51	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212402234 - Lalinde	252402086	SIVOS de Lalinde	SIVU	0	0	1972-06-26	1972-06-26	MEMNB		20	10378	1	CBUDG	0	0	0		0	 	M.	Thierry	DEGUILHEM	Mairie	36 boulevard de Stalingrad		24150 LALINDE	05 53 73 44 60	05 53 73 44 69			mairie			24150 Lalinde	05 53 73 44 60	05 53 73 44 69	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212404180 - Saint-Germain-du-Salembre	252402094	SIVOS du canton de Neuvic	SIVU	0	0	1964-08-12	1964-08-12	MEMNB		10	7858	2	CBUDG	0	0	0	 	0	 	M.	Pascal	MISCHIERI	Mairie			24190 Saint Germain du Salembre	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212402226 - La Force	252402102	SIVOS de La Force	SIVU	0	0	1965-03-23	1965-03-23	MEMNB		10	12668	1	CBUDG	0	0	0	 	0	 	M.	Arnaud	DELAIR		Rue du Collège de La Force		24130 LA FORCE	05 53 58 01 24	05 53 61 70 76			SALLE POLYVALENTE			24130 La Force	05 53 58 01 24	05 53 61 70 76	
75 - Nouvelle Aquitaine	24 - Dordogne	2 - Nontron	212401079 - La Chapelle-Faucher	252402144	SIVOS de La Chapelle-Faucher	SIVU	0	0	1976-08-11	1976-08-11	MEMNB		4	1226	1	CBUDG	0	0	0	 	0	 	Mme	Adeline	MILLOT	Mairie			24530 LA CHAPELLE-FAUCHER	05 53 54 81 43	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212400196 - Azerat	252402151	SIVOS de Thenon	SIVU	0	0	1973-12-26	1973-12-26	MEMNB		17	12410	2	CBUDG	0	0	0	 	0	 	M.	Dominique	DUCHEMIN	ZAE du Rousset	89 Route des Artisans		24210 AZERAT	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212405203 - Sarlat-la-Canéda	252402342	SI aménagement et gestion aérodrome de Sarlat - Domme	SIVU	0	0	1976-01-20	1976-01-20	MEMNB		29	25490	1	CBUDG	0	0	0		0		M.	Jérôme	PEYRAT	Mairie	place de la Liberté		24200 SARLAT LA CANEDA	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212402994 - Mussidan	252402607	SI gestion forestière Mussidan Saint-Médard	SIVU	0	0	1978-12-22	1978-12-22	POPUL		3	5052	1	CBUDG	0	0	0		0		M.	JEAN MARIE	CARRIER	Mairie	80 rue de la Libération		24400 MUSSIDAN	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	2 - Nontron	212404255 - Saint-Jean-de-Côle	252403134	SIVOS de Saint-Jean-de-Côle	SIVU	0	0	1971-10-14	1971-10-14	MEMNB		3	1073	2	CBUDG	0	0	0	 	0	 	M.	Philippe	LACHAUD	Mairie	5 rue de la Mairie		24800 SAINT JEAN DE COLE	05 53 62 30 21	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212404016 - Sainte-Eulalie-d'Ans	252403274	SIVOS Tourtoirac Sainte-Eulalie et communes rattachées	SIVU	0	0	1983-03-07	1983-03-07	MEMNB		4	2127	2	CBUDG	0	0	0	 	0	 	M.	Bernard	DURAND	Mairie			24390 SAINTE EULALIE D'ANS	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212402549 - Marnac	252403423	SI irrigation Marnac - Berbiguières	SIVU	0	0	1980-01-31	1980-01-31	MEMNB		2	361	1	CBUDG	0	0	0		0		M.	Bernard	FAGET	Mairie			24220 MARNAC	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212403968 - Saint-Cyprien	252403431	SI d'irrigation de Saint-Cyprien, Meyrals, Castels et Bézenac	SIVU	0	0	1980-01-31	1980-01-31	MEMNB		3	3116	1	CBUDG	0	0	0		0		M.	Jean-François	GAZARD-MAUREL	Mairie	4 place Jean Ladignac		24220 SAINT-CYPRIEN	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212403885 - Saint-Chamassy	252403555	SI irrigation Audrix, Saint-Chamassy	SIVU	0	0	1983-09-26	1983-09-26	MEMNB		2	770	1	CBUDG	0	0	0		0		M.	Roland	DELMAS	Mairie			24260 SAINT-CHAMASSY	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	2 - Nontron	212401640 - Excideuil	252403621	SIVOS d'Excideuil	SIVU	0	0	1981-12-07	1981-12-07	MEMNB		31	12389	1	CBUDG	0	0	0	 	0	 	M.	Alain	DAVASE	Mairie	place Roger Célérier		24160 EXCIDEUIL	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212400113 - Antonne-et-Trigonant	252403696	SIVOS d'Antonne Escoire	SIVU	0	0	1984-06-12	1984-06-12	MEMNB		2	1681	2	CBUDG	0	0	0	 	0	 	M.	DANIEL	LE MAO	Mairie			24420 ANTONNE	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212402416 - Limeyrat	252404520	SIVOS Fossemagne - Limeyrat - Saint-Antoine-d'Auberoche	SIVU	0	0	1989-07-27	1989-07-27	MEMNB		2	999	2	CBUDG	0	0	0	 	0	 	M.	Claude	SAUTIER	Mairie			24210 LIMEYRAT	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403182 - Paunat	252404538	SIVOS d'Alles, Limeuil et Paunat	SIVU	0	0	1989-09-01	1989-09-01	MEMNB		4	1572	2	CBUDG	0	0	0		0	 	M.	Jean-Claude	HERVE	Mairie			24510 PAUNAT	    	    			mairie de Paunat			24510 Paunat	05 53 63 00 73	    	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212400485 - Bonneville-et-Saint-Avit-de-Fumadières	252404553	SIRP coteau de Vélines-Nord	SIVU	0	0	1989-10-17	1989-10-17	MEMNB		3	848	2	CBUDG	0	0	0	 	0	 	Mme	Marion	LACOSTE	Mairie			24230 BONNEVILLE ET ST-AVIT DE	    	    			MAIRIE DE			24230 Bonneville et St Avit de Fumadières	05 53 27 50 62	    	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212405526 - Thonac	252404652	SIVOS vallée de la Vézère	SIVU	0	0	1990-06-26	1990-06-26	MEMNB		4	1336	1	CBUDG	0	0	0		0		Mme	Mireille	CALVO		3 Rue de la Mairie		24290 THONAC	05 53 51 88 94	    	sivosvv@orange.fr					 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212400865 - Castelnaud-la-Chapelle	252404678	SI irrigation du Céou	SIVU	0	0	1987-06-23	1987-06-23	MEMNB		6	2224	1	CBUDG	0	0	0		0		M.	Pascal	DELPECH	Mairie			24250 CASTELNAUD LA CHAPELLE	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212400188 - Auriac-du-Périgord	252404959	SIVOS d'Aubas - Auriac-du-Périgord - Les Farges	SIVU	0	0	1992-04-10	1992-04-10	MEMNB		3	1350	1	CBUDG	0	0	0		0		Mme	Nadia	PERIER	Mairie	175 route de Thenon		24290 AURIAC-DU-PERIGORD	05 53 50 94 18	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212405161 - Salignac-Eyvigues	252405063	SIVU pour équipements sportifs Salignac-Eyvigues - Saint-Crépin-et-Carlucet	SIVU	0	0	1993-05-19	1993-05-19	MEMNB		2	1789	1	CBUDG	0	0	0		0		M.	Florian	ARLIE	Mairie Salignac-Eyvigues			24590 SALIGNAC-EYVIGUES	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	200065126 - Les Coteaux Périgourdins	252405105	SIVOS des communes de Les Coteaux Périgourdins et Ladornac	SIVU	0	0	1993-09-13	1993-09-13	MEMNB		2	989	1	CBUDG	0	0	0	 	0	 	M.	Jean-Marie	CHANQUOI	Mairie annexe des Coteaux Périgourdins	Lieu-dit Le Bourg des Grèzes		24120 LES COTEAUX PERIGOURDINS	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212403828 - Saint-Capraise-de-Lalinde	252405162	SIVOS des deux rives du canton de Lalinde	SIVU	0	0	1993-10-08	1993-10-08	MEMNB		5	2008	2	CBUDG	0	0	0	 	0	 	M.	Paul	SARAMITO	Mairie	14 ROUTE DE SARLAT		24150 ST CAPRAISE DE LALINDE	05 53 63 47 65	05 53 58 49 90						24150 ST CAPRAISE DE LALINDE	05 53 63 47 65	05 53 58 49 90	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212404610 - Saint-Méard-de-Gurçon	252405170	SI ramassage scolaire de Saint-Méard-de-Gurçon et Fougueyrolles	SIVU	0	0	1993-09-29	1993-09-29	AUTR		2	1283	1	CBUDG	0	0	0	 	0	 	Mme	Maryse	BRAIT	Mairie de Saint-Méard-de-Gurson			24610 SAINT-MEARD DE GURSON	    	    			mairie			24610 SAINT MEARD DE GURSON	05 53 82 49 20	    	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403729 - Saint-Astier	252405261	SI assainissement Saint-Astier - Montrem	SIVU	0	0	1995-03-13	1995-03-13	MEMNB		2	6632	1	CBUDG	0	0	0		0		M.	JOHNNY	VILAIN	Mairie	2 AVENUE JULES FERRY		24110 SAINT-ASTIER	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212402994 - Mussidan	252405337	SI de collecte et de traitement des eaux usées de Mussidan	SIVU	0	0	1996-04-02	1996-04-02	AUTR		4	6833	1	CBUDG	0	0	0	 	0	 	M.	CHRISTOPHE	EHRISMANN				24400 MUSSIDAN	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403299 - Le Pizou	252405345	SI assainissement de Le Pizou - Moulin-Neuf	SIVU	0	0	1996-04-29	1996-04-29	MEMNB		2	2365	1	CBUDG	0	0	0	 	0	 	M.	Georges	ELIZABETH	Mairie	PLACE DU SENATEUR EYMERY		24700 LE PIZOU	    	    						 	    	    	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212405849 - Villefranche-de-Lonchat	252460233	SIVOS de Villefranche-de-Lonchat	SIVU	0	0	1998-04-30	1998-04-30	MEMNB		4	2156	3	CBUDG	0	0	0		0	 	M.	Vincent	BIZET	Mairie	PLACE DE LA LIBERTE		24610 VILLEFRANCHE DE LONCHAT	    	    			mairie			24610 Villefranche de Lonchat	05 53 80 77 25	    	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212403950 - Saint-Cybranet	252460258	SIVOS de la vallée du Céou	SIVU	0	0	1999-12-22	1999-12-22	MEMNB		3	1374	1	CBUDG	0	0	0		0		M.	Philippe	BOUSQUET	Mairie de Saint-Cybranet			24250 SAINT-CYBRANET	05 53 28 65 40	05 53 28 65 44						 	    	05 53 28 65 44	
