Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
28 - Normandie	14 - Calvados	4 - Vire	200066454 - Les Monts d'Aunay	200069524	CC Pré-Bocage Intercom	CC	0	0	2016-12-02	2017-01-01	RDC		27	25162	29	FPU	1	0	0		0		M.	Gérard	LEGUAY		31 Rue de Vire		14260 LES MONTS-D'AUNAY	02 31 77 57 48	02 31 97 44 36	aunaycaumontintercom@wanadoo.fr		31 Rue de Vire			14260 AUNAY SUR ODON	02 31 77 57 48	02 31 97 44 36	
28 - Normandie	14 - Calvados	3 - Lisieux	211402201 - Deauville	241400415	CC Coeur Côte Fleurie	CC	0	0	1974-01-15	1974-01-15	RDC		12	21006	24	FPU	0	0	0	 	1	 	M.	Philippe	AUGIER		12 Rue Robert Fossorier		14800 DEAUVILLE	02 31 88 54 49	02 31 88 19 76	info@coeurcotefleurie.org	www.coeurcotefleurie.org	12 rue Robert Fossorier			14800 DEAUVILLE	02 31 88 54 49	02 31 88 19 76	
28 - Normandie	14 - Calvados	2 - Caen	211402581 - Falaise	241400514	CC du Pays de Falaise	CC	0	0	1993-12-30	1994-01-01	RDC		58	28011	26	FPU	1	0	0	 	0	 	M.	Jean-Philippe	MESNIL		Rue de l'Industrie		14700 FALAISE	02 31 41 41 61	02 31 90 24 08	cte.de.cmnes.falaise@wanadoo.fr		Rue de l'Industrie			14700 FALAISE	02 31 90 42 18	02 31 90 24 08	
28 - Normandie	14 - Calvados	1 - Bayeux	211400478 - Bayeux	241400555	CC de Bayeux Intercom	CC	0	0	1993-10-12	1994-01-01	RDC		36	30572	28	FPU	1	0	0	 	0	 	M.	Patrick	GOMONT		4 Place Gauquelin Despallières		14404 BAYEUX CEDEX	02 31 51 63 00	02 31 21 39 21	siège@bayeux-intercom.fr		4 Place Gauquelin Despallières			14404 BAYEUX CEDEX	02 31 51 63 00	02 31 21 39 21	
28 - Normandie	14 - Calvados	2 - Caen	211402284 - Douvres-la-Délivrande	241400860	CC Coeur de Nacre	CC	0	0	2002-11-29	2003-01-01	RDC		12	24470	25	FPU	1	1	0		0		M.	Thierry	LEFORT		5 Rue de l'Église	BP 33	14440 DOUVRES LA DELIVRANDE	02 31 97 43 32	    	coeurdenacre@wanadoo.fr		5 rue de l'Eglise	BP 33		14440 DOUVRES LA DELIVRANDE	02 31 97 43 32	    	
28 - Normandie	14 - Calvados	3 - Lisieux	200086379 - Pont-l'Évêque	241400878	CC Terre d'Auge	CC	0	0	2002-12-11	2003-01-01	RDC		44	20024	30	FPU	1	0	0	 	0	 	M.	Hubert	COURSEAUX	ZI de la Croix Brisée	9 Rue de l'Hippodrome	BP 70	14130 PONT L'EVEQUE	02 31 65 04 75	02 31 64 17 66	blangy-pontleveque-intercom@wanadoo.fr		9 Rue de l'Hippodrome	ZI de la Croix Brisée	BP 70	14130 PONT L'EVEQUE	02 31 65 04 75	02 31 64 17 66	
28 - Normandie	14 - Calvados	2 - Caen	211403100 - Grainville-Langannerie	200002103	SIVU culturel de la Muance	SIVU	0	0	2006-02-17	2006-02-17	POPUL		2	1072	1	CBUDG	0	0	0		0		Mme	Louise	COUASNON	Mairie			14190 GRAINVILLE LANGANNERIE	02 31 90 51 66	02 31 40 78 28	mairiegrainvillelangannerie@wanadoo.fr		Mairie			14190 GRAINVILLE LANGANNERIE	02 31 90 51 66	02 31 40 78 28	
28 - Normandie	14 - Calvados	1 - Bayeux	211401690 - Colombiers-sur-Seulles	200025963	SA Colombiers-sur-Seulles et Tierceville (SICOTI)	SIVU	0	0	2010-09-03	2010-09-03	MEMNB		2	1385	1	CBUDG	0	0	0		0		M.	Pascal	JACQUES		Rue du Molot		14480 COLOMBIERS-SUR-SEULLES	02 31 08 09 66	02 31 08 09 66			Rue du Molot			14480 COLOMBIERS-SUR-SEULLES	02 31 08 09 66	02 31 08 09 66	
28 - Normandie	14 - Calvados	2 - Caen	211407648 - Pont-d'Ouilly	200032159	SS de la Here	SIVU	0	0	2012-04-27	2012-04-27	MEMNB		6	1849	2	CBUDG	0	0	0		0		Mme	Edwige	RIVIERE	Mairie			14690 PONT D'OUILLY	02 31 69 80 20	02 31 69 80 70	mairie.pontdouilly@wanadoo.fr					 	    	02 31 69 80 70	
28 - Normandie	14 - Calvados	2 - Caen	211401625 - Clécy	200073476	SIAEP Clécy-Druance	SIVU	0	0	2016-12-29	2017-01-01	AUTR	un délégué titulaire et un suppléant par commune. Les communes nouvelles ont une représentation d'un délégué titulaire et un délégué suppléant par commune déléguée.	20	17759	1	CBUDG	0	0	0		0		M.	Michel	BAR	Mairie			14570 CLECY	02 31 69 71 47	02 31 69 96 70			Mairie			14570 CLECY	02 31 69 71 47	02 31 69 96 70	
28 - Normandie	14 - Calvados	2 - Caen	200083160 - Cesny-les-Sources	200076677	SIVU secrétariat région de Cesny-Bois-Halbout	SIVU	0	0	1966-04-13	2017-05-19	POPUL		6	2480	1	CBUDG	0	0	0		0		M.	Gilles	DE COL	Mairie			14220 CESNY BOIS HALBOUT	02 31 78 30 67	02 31 78 61 40	synd.mixt.cbh@wanadoo.fr		Mairie			14220 CESNY BOIS HALBOUT	02 31 78 30 67	02 31 78 61 40	
28 - Normandie	14 - Calvados	2 - Caen	211407648 - Pont-d'Ouilly	241400100	SS canton de Falaise Nord	SIVU	0	0	1972-06-26	1972-06-26	MEMNB		25	7771	1	CBUDG	0	0	0		0		Mme	Edwige	RIVIERE	Mairie	Place Charles de Gaulle		14690 PONT D'OUILLY	02 31 67 35 47	02 31 67 35 47	falaisenord@orange.fr		Mairie	Place Charles de Gaulle		14690 PONT D'OUILLY	02 31 67 35 47	02 31 67 35 47	
28 - Normandie	14 - Calvados	1 - Bayeux	211400635 - Bernesq	241400159	SIAEP Isigny-Trévières	SIVU	0	0	1960-06-25	1960-06-25	MEMNB		10	5855	1	CBUDG	0	0	0		0		M.	Marc	BEAUSIRE	Station de pompage			14710 BERNESQ	02 31 92 93 68	02 31 92 94 62			Station de pompage			14710 BERNESQ	02 31 92 93 68	02 31 92 94 62	
28 - Normandie	14 - Calvados	2 - Caen	211402284 - Douvres-la-Délivrande	251400131	SIAEP Douvres-la-Délivrande	SIVU	0	0	1962-02-20	1962-02-20	MEMNB		4	9937	1	CBUDG	0	0	0		0		M.	Jean-Michel	GODET	Mairie			14440 DOUVRES LA DELIVRANDE	02 31 36 24 24	02 31 36 24 25			Mairie			14440 DOUVRES LA DELIVRANDE	02 31 36 24 24	02 31 36 24 25	
28 - Normandie	14 - Calvados	4 - Vire	211402417 - Épinay-sur-Odon	251400230	SIAEP Pré Bocage	SIVU	0	0	1967-03-08	1967-03-08	POPUL		20	18579	1	CBUDG	0	0	0	 	0	 	M.	Franck	HELLOUIN	Mairie			14310 EPINAY SUR ODON	02 31 77 02 67	02 31 77 34 18	saepb@wanadoo.fr		Mairie			14310 EPINAY SUR ODON	02 31 77 02 67	02 31 77 34 18	
28 - Normandie	14 - Calvados	2 - Caen	211407127 - Troarn	251400289	SIAEP Troarn - Saint-Pair	SIVU	0	0	1931-05-28	1931-05-28	MEMNB		6	1802	1	CBUDG	0	0	0		0		M.	Alain	LAJOYE	Mairie			14670 TROARN	02 31 23 31 38	02 31 23 31 35	eau.troarn@wanadoo.fr		Mairie			14670 TROARN	02 31 23 31 38	02 31 23 31 35	
28 - Normandie	14 - Calvados	1 - Bayeux	211403126 - Grandcamp-Maisy	251400370	SIAEP Grandcamp Maisy	SIVU	0	0	1957-11-21	1957-11-21	POPUL		2	1685	1	CBUDG	0	0	0		0		M.	Olivier	MADELAINE	Mairie			14450 GRANDCAMP MAISY	02 31 22 64 34	02 31 22 99 95			Mairie			14450 GRANDCAMP MAISY	02 31 22 64 34	02 31 22 99 95	
28 - Normandie	14 - Calvados	1 - Bayeux	200060432 - Balleroy-sur-Drôme	251400388	SIAEP Balleroy	SIVU	0	0	1962-10-12	1962-10-12	MEMNB		12	6195	1	CBUDG	0	0	0	 	0	 	M.	Jérémy	LEVAVASSEUR		1 Rue du Sapin		14490 BALLEROY	02 31 22 57 21	    			1 rue du Sapin			14490 BALLEROY	02 31 22 57 21	    	
28 - Normandie	14 - Calvados	1 - Bayeux	211407457 - Vierville-sur-Mer	251400420	SIAEP région d'Omaha Beach	SIVU	0	0	1958-10-24	1958-10-24	MEMNB		17	4418	1	CBUDG	0	0	0		0		M.	Denis	MADOUASSE	Mairie			14710 VIERVILLE SUR MER	02 31 22 42 66	02 31 21 38 57	mairie.viervillesurmer@wanadoo.fr		Mairie			14710 VIERVILLE SUR MER	02 31 22 42 66	02 31 21 38 57	
28 - Normandie	14 - Calvados	1 - Bayeux	200060432 - Balleroy-sur-Drôme	251400446	SIAEP Vaubadon-le-Tronquay	SIVU	0	0	1962-10-20	1962-10-20	MEMNB		2	2200	2	CBUDG	0	0	0		0		M.	Anthony	BERCEAU	Mairie			14490 VAUBADON	02 31 92 31 49	02 31 21 83 53	mairie.vaubadon@wanadoo.fr		Mairie			14490 VAUBADON	02 31 92 31 49	02 31 21 83 53	
28 - Normandie	14 - Calvados	1 - Bayeux	211403704 - Le Molay-Littry	251400495	SIAEP de Littry	SIVU	0	0	1955-04-26	1955-04-26	MEMNB		6	4368	1	CBUDG	0	0	0		0		M.	Laurent	BOISSEL	Mairie			14330 LE MOLAY LITTRY	02 31 22 95 14	02 31 22 01 27			Mairie			14330 LE MOLAY LITTRY	02 31 22 95 14	02 31 22 01 27	
28 - Normandie	14 - Calvados	3 - Lisieux	211402318 - Beaufour-Druval	251400602	SIAEP Beaufour Druval	SIVU	0	0	1950-04-04	1950-04-04	MEMNB		9	1939	1	CBUDG	0	0	0		0		M.	Jean-Pierre	MERCHER	Mairie			14340 BEAUFOUR DRUVAL	02 31 64 89 16	    			Mairie			14340 BEAUFOUR DRUVAL	02 31 64 89 16	    	
28 - Normandie	14 - Calvados	3 - Lisieux	211402292 - Dozulé	251400677	SIAEP de Dozulé - Putot-en-Auge	SIVU	0	0	1974-08-28	1974-08-28	MEMNB		2	2651	1	CBUDG	0	0	0	 	0	 	M.	Michel	PLESSIS	Mairie			14430 DOZULE	02 31 79 88 82	02 31 38 29 53	siaepdozuleputot@wanadoo.fr		10 place du Monument			14430 DOZULE	02 31 79 88 82	02 31 38 29 53	
28 - Normandie	14 - Calvados	3 - Lisieux	211406202 - Saint-Martin-aux-Chartrains	251400685	SIAEP La Fontaine Ruante	SIVU	0	0	1963-10-03	1963-10-03	MEMNB		5	6280	1	CBUDG	0	0	0		0		M.	Joël	LE BOUFFAU	Mairie			14130 ST MARTIN AUX CHARTRAINS	02 31 65 21 37	02 31 64 82 85	st-martin-aux-chartrains@wanadoo.fr		Mairie			14130 SAINT MARTIN AUX CHARTRAINS	02 31 65 21 37	02 31 64 82 85	
28 - Normandie	14 - Calvados	3 - Lisieux	211403332 - Honfleur	251400701	Syndicat des Eaux du Pays de Honfleur	SIVU	0	0	1962-08-02	1962-08-02	MEMNB		8	14180	1	CBUDG	0	0	0	 	0	 	M.	Jean-Marie	DELAMARE	Maison des Services Publics	33 Cours des Fossés		14600 HONFLEUR	02 31 89 07 93	02 31 89 41 13			Maison des Services Publics	33 Cours des Fossés		14600 HONFLEUR	02 31 89 07 93	02 31 89 41 13	
28 - Normandie	14 - Calvados	3 - Lisieux	211405634 - Saint-Benoît-d'Hébertot	251400768	SIAEP Saint-Benoît-d'Hébertot	SIVU	0	0	1955-03-12	1955-03-12	MEMNB		8	3209	1	CBUDG	0	0	0		0		M.	Gérard	POULAIN	Mairie			14130 ST BENOIT D'HEBERTOT	02 31 64 24 25	02 31 64 24 42			Mairie			14130 SAINT BENOIT D'HEBERTOT	02 31 64 24 25	02 31 64 24 42	
28 - Normandie	14 - Calvados	3 - Lisieux	211406442 - Saint-Philbert-des-Champs	251400776	SIAEP Saint-Philbert-des-Champs	SIVU	0	0	1948-05-20	1948-05-20	MEMNB		19	9455	1	CBUDG	0	0	0		0		Mme	Claire	LEBAILLY	Mairie			14130 ST PHILBERT DES CHAMPS	02 31 64 71 98	02 31 64 66 31			Mairie			14130 SAINT PHILBERT DES CHAMPS	02 31 64 71 98	02 31 64 66 31	
28 - Normandie	14 - Calvados	2 - Caen	211402573 - Évrecy	251400867	SS collège Paul Verlaine d'Evrecy	SIVU	0	0	1963-09-06	1963-09-06	MEMNB		15	12323	2	CBUDG	0	0	0		0		M.	Jean-Marc	BENOIT	Mairie			14210 EVRECY	02 31 29 33 33	02 31 29 33 30			Mairie			14210 EVRECY	02 31 29 33 33	02 31 29 33 30	
28 - Normandie	14 - Calvados	2 - Caen	211407127 - Troarn	251400891	SS région de Troarn	SIVU	0	0	1966-06-09	1966-06-09	MEMNB		12	11238	2	CBUDG	0	0	0		0		M.	Christophe	CLIQUET	Mairie			14670 TROARN	02 31 23 30 01	02 31 39 66 38	syndicat.scolaire.troarn@orange.fr		Mairie			14670 TROARN	02 31 23 30 01	02 31 39 66 38	
28 - Normandie	14 - Calvados	4 - Vire	211407523 - Villers-Bocage	251400909	SS CEG Villers Bocage	SIVU	0	0	1969-10-20	1969-10-20	MEMNB		16	13278	3	CBUDG	0	0	0		0		Mme	Danièle	PEPE	Mairie			14310 VILLERS BOCAGE	02 31 77 02 18	02 31 77 34 02	ceg.villers.bocage@wanadoo.fr		Mairie			14310 VILLERS BOCAGE	02 31 77 02 18	02 31 77 34 02	
28 - Normandie	14 - Calvados	1 - Bayeux	211402789 - Fontenay-le-Pesnel	251400925	SS Tilly-sur-Seulles	SIVU	0	0	1969-02-02	1969-02-02	MEMNB		20	16949	1	CBUDG	0	0	0	 	0	 	M.	Daniel	LEMOUSSU	Mairie	16 Rue Flavacourt		14250 FONTENAY LE PESNEL	02 31 80 80 26	02 31 80 72 89			Mairie			14250 TILLY SUR SEULLES	02 31 80 80 26	02 31 80 72 89	
28 - Normandie	14 - Calvados	4 - Vire	200066454 - Les Monts d'Aunay	251400966	SS Aunay-sur-Odon	SIVU	0	0	1969-07-21	1969-07-21	MEMNB		6	8233	3	CBUDG	0	0	0		0		M.	Nicola	BARAY	Mairie			14260 AUNAY SUR ODON	02 31 77 68 54	02 31 77 94 97			Mairie			14260 AUNAY SUR ODON	02 31 77 68 54	02 31 77 94 97	
28 - Normandie	14 - Calvados	4 - Vire	211402417 - Épinay-sur-Odon	251401048	SS du Moyen Odon	SIVU	0	0	1972-04-27	1972-04-27	MEMNB		4	1888	3	CBUDG	0	0	0	 	0	 	Mme	Céline	TANQUEREL	Mairie			14310 EPINAY SUR ODON	02 31 77 11 58	02 31 77 34 18			Mairie			14310 EPINAY SUR ODON	02 31 77 11 58	02 31 77 34 18	
28 - Normandie	14 - Calvados	2 - Caen	211403456 - Jort	251401204	Syndicat du transport scolaire de Jort - Courcy- Vendeuvre	SIVU	0	0	1973-05-16	1973-05-16	MEMNB		3	1250	1	CBUDG	0	0	0	 	0	 	Mme	Nadine	HOUEL	Mairie			14170 JORT	02 31 40 95 31	02 31 40 95 31	commune.de-jort@akéonnet.com		Mairie			14170 JORT	02 31 40 95 31	02 31 40 95 31	
28 - Normandie	14 - Calvados	2 - Caen	211406236 - Saint-Martin-de-Fontenay	251401261	SS école maternelle de Saint-Martin - Saint-André	SIVU	0	0	1974-06-21	1974-06-21	MEMNB		2	4372	2	CBUDG	0	0	0		0		M.	Stéphane	GUESDON	Annexe Mairie - Bureau A			14320 ST MARTIN DE FONTENAY	02 31 79 56 16	02 31 79 00 62	sivos.smf@orange.fr		Mairie	Annexe Mairie - Bureau A		14320 SAINT MARTIN DE FONTENAY	02 31 79 56 16	02 31 79 00 62	
28 - Normandie	14 - Calvados	3 - Lisieux	211402250 - Dives-sur-Mer	251401279	SS collège Paul Eluard de Dives-sur-Mer	SIVU	0	0	1974-08-20	1974-08-20	MEMNB		9	13504	3	CBUDG	0	0	0		0		Mme	Chantal	MASSIEU	Mairie			14160 DIVES SUR MER	02 31 28 12 50	02 31 24 42 28	mairie-dives-sur-mer@wanadoo.fr		Mairie			14160 DIVES SUR MER	02 31 28 12 50	02 31 24 42 28	
28 - Normandie	14 - Calvados	2 - Caen	211406236 - Saint-Martin-de-Fontenay	251401394	SS collège de Saint-Martin-de-Fontenay	SIVU	0	0	1964-09-18	1964-09-18	MEMNB		7	14126	2	CBUDG	0	0	0		0		M.	Lionel	BARON	Annexe Mairie - Bureau A			14320 ST MARTIN DE FONTENAY	02 31 79 56 16	02 31 79 00 62	sivos.smf@orange.fr		Mairie	Annexe Mairie - Bureau A		14320 SAINT MARTIN DE FONTENAY	02 31 79 56 16	02 31 79 00 62	
28 - Normandie	14 - Calvados	2 - Caen	200054922 - Colomby-Anguerny	251401998	SA vallée du Dan	SIVU	0	0	1972-11-20	1973-01-01	MEMNB		2	2126	1	CBUDG	0	0	0	 	0	 	M.	Jérôme	BOUCHARD		2-4 Rue du Régiment de la Chaudière		14610 COLOMBY-ANGUERNY	02 31 80 08 30	02 31 43 94 67	siavalleedudan@wanadoo.fr		18 Rue du Bout Maçon			14610 ANGUERNY	02 31 80 08 30	02 31 43 94 67	
28 - Normandie	14 - Calvados	2 - Caen	211405626 - Saint-Aubin-sur-Mer	251402095	SIAEP Bernières - Saint-Aubin	SIVU	0	0	1979-09-19	1979-09-19	MEMNB		3	6557	1	CBUDG	0	0	0	 	0	 	M.	Frédéric	TILLOY	Mairie			14750 SAINT AUBIN SUR MER	02 31 97 87 27	02 31 97 33 34			Mairie			14750 SAINT AUBIN SUR MER	02 31 96 87 27	02 31 97 33 34	
28 - Normandie	14 - Calvados	4 - Vire	211407523 - Villers-Bocage	251402517	SIVU intercantonal pour la construction et la gestion d'une piscine	SIVU	0	0	1972-04-20	1972-04-20	MEMNB		5	14105	1	CBUDG	0	0	0		0		M.	Cédric	MARIE	Mairie			14310 VILLERS BOCAGE	02 31 77 00 21	02 31 36 04 34	piscine2villers-bocage@orange.fr		Mairie			14310 VILLERS BOCAGE	02 31 77 00 21	02 31 36 04 34	
28 - Normandie	14 - Calvados	2 - Caen	211407531 - Villers-Canivet	251402855	SS Bruyères	SIVU	0	0	1984-10-08	1984-10-08	MEMNB		4	2195	3	CBUDG	0	0	0	 	0	 	Mme	Nadège	BURON-LEDARD	Mairie	12 Route de Thury-Harcourt		14420 VILLERS CANIVET	02 31 90 80 87	02 31 40 09 85	mairie.villers-canivet@wanadoo.fr		Mairie	12 route de Thury-Harcourt		14420 VILLERS CANIVET	02 31 90 80 87	02 31 40 09 85	
28 - Normandie	14 - Calvados	2 - Caen	211404587 - Les Moutiers-en-Cinglais	251402871	SIVU entretien du patrimoine communal du Cinglais	SIVU	0	0	1984-03-27	1984-03-27	MEMNB		3	1540	1	CBUDG	0	0	0	 	0	 	M.	Gilles	BUNEL	Mairie			14220 LES MOUTIERS EN CINGLAIS	02 31 79 37 46	02 31 79 37 46			Mairie			14220 LES MOUTIERS EN CINGLAIS	02 31 79 37 46	02 31 79 37 46	
28 - Normandie	14 - Calvados	2 - Caen	211403019 - Giberville	251402921	SS CES de Giberville	SIVU	0	0	1984-02-03	1984-02-03	MEMNB		3	10247	1	CBUDG	0	0	0		0		Mme	Sara	ROUZIERE	Mairie			14730 GIBERVILLE	02 31 35 74 74	02 31 72 20 25			Mairie			14730 GIBERVILLE	02 31 35 74 74	02 31 72 20 25	
28 - Normandie	14 - Calvados	2 - Caen	211406277 - Saint-Martin-de-Mieux	251403010	SIVOS du Val Bruyère	SIVU	0	0	1986-07-23	1986-07-23	MEMNB		4	1167	3	CBUDG	0	0	0	 	0	 	M.	Benjamin	LANDRAUD		20 Rue de l'École		14700 SAINT-MARTIN-DE-MIEUX	    	    			20 rue de l'école			14700 SAINT-MARTIN-DE-MIEUX	    	    	
28 - Normandie	14 - Calvados	1 - Bayeux	211404306 - Meuvaines	251403036	SIVU aménagement ZA conchylicoles Asnelles-Meuvaines	SIVU	0	0	1987-09-11	1987-09-11	POPUL		2	770	1	CBUDG	0	0	0		0		M.	Alain	SCRIBE	Mairie			14960 MEUVAINES	02 31 10 09 94	02 31 21 99 45			Mairie			14960 MEUVAINES	02 31 10 09 94	02 31 21 99 45	
28 - Normandie	14 - Calvados	3 - Lisieux	211401179 - Cabourg	251403176	SIVU du golf de Cabourg-Varaville	SIVU	0	0	1985-05-22	1985-05-22	MEMNB		2	4644	1	CBUDG	0	0	0		0		M.	Tristan	DUVAL	Mairie			14390 CABOURG	02 31 28 88 92	02 31 28 88 98			Mairie			14390 CABOURG	02 31 28 88 92	02 31 28 88 98	
28 - Normandie	14 - Calvados	2 - Caen	211403944 - Maizières	251403317	SS MER	SIVU	0	0	1992-12-03	1992-12-03	MEMNB		3	997	2	CBUDG	0	0	0	 	0	 	Mme	Sabine	GUICHET-LEBAILLY	Mairie			14190 MAIZIERES	02 31 90 82 38	    			Mairie			14190 MAIZIERES	02 31 90 82 38	    	
28 - Normandie	14 - Calvados	2 - Caen	200083160 - Cesny-les-Sources	251403382	SIVU entretien patrimoine communal Tournebu-Moulines	SIVU	0	0	1990-05-09	1990-05-09	MEMNB		2	1686	1	CBUDG	0	0	0		0		M.	Jean	VANRYCKEGHEM	Mairie			14220 TOURNEBU	02 31 78 32 11	02 31 78 32 11			Mairie			14220 TOURNEBU	02 31 78 32 11	02 31 78 32 11	
28 - Normandie	14 - Calvados	1 - Bayeux	211402789 - Fontenay-le-Pesnel	251403499	SA pour la station épuration de Tilly-sur-Seulles, Fontenay-le-Pesnel, Bucéels	SIVU	0	0	1990-09-27	1990-09-27	MEMNB		3	3495	1	CBUDG	0	0	0	 	0	 	M.	Christian	GUESDON		16 Rue Flavacourt		14250 FONTENAY LE PESNEL	    	    			Bureau des syndicats	4 Rue de Bayeux		14250 TILLY SUR SEULLES	02 31 80 80 26	02 31 80 72 89	
28 - Normandie	14 - Calvados	2 - Caen	211404611 - Mutrécy	251403507	SA Cinglais	SIVU	0	0	1990-11-06	1990-11-06	MEMNB		3	1883	1	CBUDG	0	0	0		0		M.	Gérard	VALENTIN	Mairie			14220 MUTRECY	02 31 79 38 05	02 31 79 38 05	mage.mairiedemutrecy@wanadoo.fr		Mairie			14220 MUTRECY	02 31 79 38 05	02 31 79 38 05	
