Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218601391 - Lusignan	200069201	SIVOS du Pays Mélusin	SIVU	0	0	2017-01-01	2017-01-01	AUTR	Selon le nombre d'établissements scolaires élémentaires et préélémentaires présents sur la commune.	9	11455	1	CBUFI	0	0	0		0		M.	CHRISTOPHE	CHAPPET		7 Rue Enjambes		86600 LUSIGNAN	    	    						 	    	    	
75 - Nouvelle Aquitaine	86 - Vienne	1 - Châtellerault	218602571 - Savigny-sous-Faye	200089233	SIVOS Doussay - Orches - Savigny-sous-Faye	SIVU	1	0	2019-05-16	2020-01-01	POPUL		3	1420	2	CBUDG	0	0	0		0		Mme	Martine	GODET	Mairie de Savigny-sous-Faye	4 Rue du Lavoir		86140 Savigny-sous-Faye	    	    						 	    	    	
75 - Nouvelle Aquitaine	86 - Vienne	1 - Châtellerault	218602241 - Saint-Gervais-les-Trois-Clochers	200089423	SIVOS Vallée de la Veude	SIVU	0	0	2019-06-13	2019-06-15	POPUL		4	2380	3	CBUDG	0	0	0		0		M.	Christophe	CHATILLON	Mairie de Saint-Gervais-les-Trois-Clochers	1 Rue Jules Édouard Ménard		86230 Saint-Gervais-les-Trois-Clochers	05 49 86 01 71	    			Mairie de Saint-Gervais-les-Trois-Clochers	1 rue Jules Edouard Ménard		86230 Saint-Gervais-les-Trois-Clochers	05 49 86 01 71	    	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218601607 - Mirebeau	200090249	SIVOS Mirebeau - Chouppes - Amberre - Coussay	SIVU	0	0	2019-09-25	2020-01-01	AUTR	même nombre de sièges +1 pour celui qui est propriétaire des écoles	4	3810	1	CBUFI	0	0	0		0		M.	BENOIT	PRINCAY	Mairie de Mirebeau	1 Place de la République		86110 MIREBEAU	    	    						 	    	    	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218600617 - Charroux	258600105	SI pour la gestion du CEG de Charroux	SIVU	0	0	1970-10-06	1970-10-06	MEMNB		10	4312	1	CBUDG	0	0	0		0		M.	Rémy	SOUBIROUS		32 Route de Chatain		86250 CHARROUX	05 49 87 36 60	05 49 87 36 60	sic-charroux@cg86.fr		32, route de Chatain			86250 CHARROUX	05 49 87 36 60	05 49 87 36 60	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218600708 - Chauvigny	258600188	Syndicat pour la coopération en matière d'enseignement du collège de Chauvigny	SIVU	0	0	1980-02-21	1980-02-21	POPUL		15	19433	1	CBUDG	0	0	0		0		Mme	LYSIANE	GREFFIER	Mairie			86300 CHAUVIGNY	05 49 45 99 10	05 49 46 40 60			Mairie			86300 CHAUVIGNY	05 49 45 99 10	05 49 46 40 60	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218600989 - Fleix	258600295	"SIVOS des cinq communes"	SIVU	0	0	1975-02-25	1975-02-25	POPUL		7	9331	1	CBUDG	0	0	0	 	0	 	Mme	MARYVONNE	GALBOIS	Mairie	2 Rue de l'École		86300 FLEIX	09 61 43 17 35	05 49 46 33 84			Mairie			86300 CHAUVIGNY	05 49 45 99 10	05 49 46 40 60	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218601128 - L'Isle-Jourdain	258600352	SI pour la gestion du CEG de L'Isle-Jourdain	SIVU	0	0	1969-03-18	1969-03-18	MEMNB		12	6482	1	CBUDG	0	0	0		0		Mme	VERONIQUE	WUYTS	Mairie	4 Avenue Jean Augry		86150 L'ISLE JOURDAIN	05 49 48 70 54	05 49 48 84 19	isle-jourdain.mairie@wanadoo.fr		Mairie	4, avenue Jean Augry		86150 L'ISLE JOURDAIN	05 49 48 70 54	05 49 48 84 19	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218601904 - Persac	258600535	SIVOS de Gouex, Persac et Queaux	SIVU	0	0	1979-11-21	1979-11-21	MEMNB		3	1767	1	CBUDG	0	0	0		0		M.	Régis	SIROT	Mairie			86320 PERSAC	05 49 48 47 15	05 49 48 44 93			3, grand rue			86320 PERSAC	05 49 48 47 15	05 49 48 44 93	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218602688 - Tercé	258600659	SIVOS de Jardres, Pouillé, Tercé	SIVU	0	0	1976-09-07	1976-09-07	MEMNB		3	3174	1	CBUDG	0	0	0	 	0	 	Mme	Christine	POLO	Mairie de Tercé	7 Route de Chauvigny		86800 TERCE	05 49 56 84 13	05 49 45 22 33	terce@cg86.fr					 	    	05 49 45 22 33	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218602464 - Saint-Savin	258600733	SI pour le collège de Saint-Savin et la gestion des équipements sportifs	SIVU	0	0	1971-05-04	1971-05-04	MEMNB		9	4647	1	CBUDG	0	0	0		0		Mme	MARTINE	PLUMEREAU	Mairie			86310 ST SAVIN	05 49 48 00 46	05 49 48 28 56	accueil-saint-savin@cg86.fr		2, place de la libération			86310 ST SAVIN	05 49 48 00 46	05 49 48 28 56	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218600898 - Cuhon	258600907	SIVOS de Cuhon, Maisonneuve, Massognes, Vouzailles et Cherves	SIVU	0	0	1980-04-28	1980-04-28	MEMNB		5	2099	3	CBUDG	0	0	0	 	0	 	Mme	CHRISTELLE	COLLON		4 Rue Jules Ferry		86110 CUHON	05 49 60 01 04	05 49 50 70 31	contact@sivos-cuhon.fr					 	    	05 49 50 70 31	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218600252 - Béthines	258601012	SIVOS de Béthines, Haims et Villemort	SIVU	0	0	1976-01-23	1976-01-23	MEMNB		3	818	1	CBUDG	0	0	0	 	0	 	Mme	MURIELLE	COUDEYRE		11 Rue du Salleron		86310 BETHINES	05 49 48 03 09	05 49 48 99 12	mairiebethines@wanadoo.fr					 	    	05 49 48 99 12	
75 - Nouvelle Aquitaine	86 - Vienne	1 - Châtellerault	218601292 - Lésigny	258601103	SI scolaire Lésigny - Mairé	SIVU	0	1	1982-03-04	1982-03-04	MEMNB		4	1369	1	CBUDG	0	0	0	 	0	 	M.	Frédéric	PIERRON	Mairie	Grand Rue 		86270 LESIGNY	05 49 86 23 15	    						 	    	    	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218601243 - Lavoux	258601137	SIVOS de Liniers, Lavoux, La Chapelle-Moulière	SIVU	0	0	1981-12-21	1981-12-21	MEMNB		3	2550	3	CBUDG	0	0	0	 	0	 	M.	PASCAL	FAIDEAU	Mairie de Lavoux	Place des Carriers		86800 LAVOUX	05 49 56 64 07	05 49 56 61 18	lavoux@cg86.fr					 	    	05 49 56 61 18	
75 - Nouvelle Aquitaine	86 - Vienne	1 - Châtellerault	218602803 - Vellèches	258601160	SIVOS entre les communes de Leigné-sur-Usseau, Mondion, Usseau et Vellèches	SIVU	0	0	1983-10-20	1983-10-20	MEMNB		4	1538	1	CBUDG	0	0	0	 	0	 	M.	Frédéric	SCHMITT		1 Rue de l'Étang		86230 Vellèches	05 49 86 41 76	    						 	    	    	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218602365 - Saint-Pierre-de-Maillé	258601269	SIVOS Saint-Pierre-de-Maillé, Angles, La Bussière	SIVU	0	0	1983-06-20	1983-06-20	MEMNB		3	1569	1	CBUDG	0	0	0		0		Mme	CHRISTELLE	RAIMBERT	Mairie			86260 Saint Pierre de Maillé	05 49 48 60 19	05 49 48 43 85			2, rue du 8 mai			 	05 49 48 60 19	05 49 48 43 85	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218601334 - Ligugé	258601384	Syndicat du plan d'eau de la Filature	SIVU	0	0	1988-08-01	1988-08-01	MEMNB		2	6439	1	CBUDG	0	0	0		0		M.	ERIC	COUSIN	Mairie de Ligugé	Place du Révérend Père Lambert		86240 LIGUGE	05 49 55 51 24	05 49 55 38 45	liguge@cg86.fr					 	    	05 49 55 38 45	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218601425 - Maillé	258601657	SIVOS de Chalandray, Ayron, Maillé	SIVU	0	0	2001-06-25	2001-06-25	MEMNB		3	2579	1	CBUDG	0	0	0	 	0	 	Mme	FABIENNE	MERIGOT	Mairie de Maillé	4 Rue de Picard		86190 MAILLÉ	05 49 60 12 56	05 49 50 69 45	chalandray@cg86.fr					 	    	05 49 50 69 45	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218601037 - Gençay	248600066	SIVOM Gençay - Saint-Maurice-la-Clouère	SIVOM	0	0	1969-03-10	1969-03-10	MEMNB		2	3114	4	CBUDG	0	0	0		0		M.	François	BOCK	Mairie			86160 GENCAY	05 49 59 31 36	05 49 53 64 10	mairiedegencay@wanadoo.fr		Place du marché	BP 19		86160 GENCAY	05 49 59 31 36	05 49 53 64 10	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218600385 - Brion	248600306	SI Brion, Saint-Secondin	SIVOM	0	0	1986-04-29	1986-05-01	MEMNB		2	770	2	CBUDG	0	0	0		0		M.	Roland	THEVENET	Mairie			86160 BRION	05 49 59 37 04	05 49 36 00 61	brion@cg86.fr		mairie			86160 BRION	05 49 59 37 04	05 49 36 00 61	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218601037 - Gençay	200041473	SM du SCOT Sud Vienne	SMF	0	0	2013-11-06	2013-11-06	POPUL		2	67658	1	CBUDG	0	0	0		0		M.	FRANCOIS	BOCK	Mairie de Gençay	Place du Marché		86160 GENÇAY	    	    			Mairie de Gençay	Place du Marché		86160 GENÇAY	    	    	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218601946 - Poitiers	200049104	Eaux de Vienne - Siveer	SMF	1	1	2015-01-01	2015-01-01	POPUL		258	323087	4	AUCUN	0	0	0	eau et assainissement	0		M.	REMY	COOPMAN		55 Rue de Bonneuil Matours		86000 POITIERS	    	    			55 rue de Bonneuil Matours			86000 POITIERS	    	    	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218602936 - Vivonne	200058832	SM des vallées du Clain Sud	SMF	1	1	2015-12-16	2016-01-01	MEMNB		39	135960	6	CBUDG	0	0	0		0		M.	Philippe	BELLIN	26 avenue Henri Petonnet			86370 VIVONNE	    	    						 	    	    	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218600278 - Biard	200081412	Syndicat du Clain Aval	SMF	1	1	2017-12-20	2018-01-01	POPUL		38	394985	7	CBUDG	0	0	0		0		M.	SEBASTIEN	LEONARD	Mairie de Biard	21 Rue des Écoles		86580 BIARD	05 49 18 29 07	    						 	    	    	
75 - Nouvelle Aquitaine	86 - Vienne	1 - Châtellerault	218600328 - Bonneuil-Matours	200082329	SM Vienne et affluents	SMF	0	0	2018-02-09	2018-02-10	POPUL		3	326814	3	CBUDG	0	0	0		0		M.	Franck	BONNARD		31 Chemin des Sablières		86210 BONNEUIL-MATOURS	05 49 85 20 09	    	contact@smva86.fr	www.smva86.fr				 	    	    	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218601946 - Poitiers	200086262	Syndicat énergies Vienne	SMF	1	1	2017-07-01	2019-01-01	POPUL		252	430560	6	CBUDG	0	0	0		0		M.	Jacques	DESCHAMPS		78 Avenue Jacques Coeur		86068 POITIERS CEDEX	05 49 44 70 07	05 49 44 70 00		www.sieedv.fr	78, avenue Jacques Coeur			86068 POITIERS CEDEX 9	05 49 44 70 07	05 49 44 70 00	
75 - Nouvelle Aquitaine	86 - Vienne	1 - Châtellerault	218601086 - La Grimaudière	200086320	Syndicat de la vallée de la Dive	SMF	0	1	2018-03-07	2018-03-15	MEMNB		27	68332	5	CBUDG	0	0	0		0		M.	Edouard	RENAUD		7 Rue de la Foulière		86330 LA GRIMAUDIERE	    	    			7 rue de la Foulière			86330 La Grimaudière	    	    	
75 - Nouvelle Aquitaine	86 - Vienne	1 - Châtellerault	218600906 - Curçay-sur-Dive	200097863	SM de la Dive du Nord	SMF	0	1	2022-03-04	2022-03-11	MEMNB		16	162070	3	CBUDG	0	0	0		0		M.	Bruno	LEFEBVRE	Mairie	6 Place d'Aumetz		86120 CURCAY-SUR-DIVE	05 49 98 56 04	05 49 98 16 04	curcay-sur-dive@departement86.fr		Mairie			86120 CURCAY-SUR-DIVE	05 49 98 56 04	05 49 98 16 04	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218601946 - Poitiers	258600568	SM pour l'aménagement du Seuil du Poitou	SMF	1	0	1971-10-13	1971-10-13	POPUL		4	356972	3	CBUDG	0	0	0	 	0	 	Mme	FLORENCE	JARDIN	Grand Poitiers Communauté urbaine	84, rue des Carmélites		86021 POITIERS Cedex	    	    						 	    	    	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218601656 - Montmorillon	258601251	Syndicat d'Aménagement Gartempe et Creuse	SMF	0	0	1983-10-04	1983-10-04	MEMNB		21	124954	4	CBUDG	0	0	0	 	0	 	M.	WILLIAM	BOIRON	Maison des Services	6 Rue Daniel Cormier		86500 MONTMORILLON	05 49 91 07 53	05 49 91 30 93	siag@syndicat-gartempe.fr		Maison des services	6, rue Daniel Cormier		86500 MONTMORILLON	05 49 91 07 53	05 49 91 30 93	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218600278 - Biard	200005783	SM de l'aéroport de Poitiers-Biard (SMAPB)	SMO	0	0	2006-11-15	2006-11-15	MEMNB		2	201860	2	CBUDG	0	0	0		0		M.	Alain	PICHON	Aéroport de Poitiers-Biard	5 Rue du Lieutenant Collard		86580 BIARD	05 49 30 04 40	05 49 58 81 72	aéroport@poitiers.cci.fr		5, rue du Lieutenant Collard			86580 BIARD	05 49 30 04 40	05 49 58 81 72	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218601656 - Montmorillon	258600493	Syndicat interdépartemental mixte pour l'équipement rural	SMO	1	1	1964-12-01	1964-12-01	AUTR		154	414641	2	CBUDG	0	0	0	 	0	 	M.	Patrick	ROYER		31 Rue des Clavières		86500 MONTMORILLON	05 49 91 11 90	05 49 91 62 66	simer-montmorillon@cg86.fr		31, rue des Clavières			86500 MONTMORILLON	05 49 91 11 90	05 49 91 62 66	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218600625 - Chasseneuil-du-Poitou	258600972	SM de l'école supérieure de commerce de la Vienne	SMO	0	0	1998-08-03	1998-08-03	MEMNB		4	92513	1	CBUDG	0	0	0	 	0	 	M.	Claude	LAFOND	Téléport 1	7 Avenue du Tour de France	CS 50146 	86961 FUTUROSCOPE CEDEX	05 49 60 58 00	05 49 60 58 30						 	    	05 49 60 58 30	
