Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
44 - Grand Est	51 - Marne	2 - Épernay	215102120 - Épernay	255102121	SI pour l'aménagement de la plaine d'Ay - Épernay	SIVU	0	0	1991-03-04	1991-03-04	MEMNB		2	27773	1	CBUDG	0	0	0		0		M.	PIERRE	CHEVAL	Hôtel de Ville			51200 EPERNAY	    	    			Communauté de communes Epernay Pays de Champagne	Place du 13 ème régiment / BP 80526		51331 Epernay cedex	    	    	
44 - Grand Est	51 - Marne	3 - Reims	215105685 - Verzy	255102295	SIVU de gestion forestière de la Charmoise	SIVU	0	0	1993-09-27	1993-09-27	POPUL		5	4473	1	CBUDG	0	0	0		0		M.	Franck	CALLENS	Mairie de Verzy			51380 Verzy	    	    						 	    	    	
44 - Grand Est	51 - Marne	1 - Châlons-en-Champagne	215105461 - Valmy	255102345	SIVU de gestion forestière de Valmy et consorts	SIVU	0	0	1993-09-27	1993-09-27	AUTR		3	436	1	CBUDG	0	0	0	 	0	 	M.	CEDRIC	FRANCOIS	Mairie de Valmy			51800 Valmy	    	    			mairie de VALMY - 51800 VALMY			 	    	    	
44 - Grand Est	51 - Marne	3 - Reims	215106170 - Vaudemange	255102477	SIVU de Vaudemanges - Billy-le-Grand	SIVU	0	0	1996-12-26	1996-12-26	MEMNB		2	471	1	CBUDG	0	0	0		0		M.	Jean Marie	DELCROIX	Mairie			51380 Vaudemange	03 26 67 98 95	03 26 64 28 00						 	    	03 26 64 28 00	
44 - Grand Est	51 - Marne	2 - Épernay	215105636 - Verneuil	255102576	SIVU de la vallée de la Semoigne	SIVU	0	0	1998-07-22	1998-07-22	POPUL		5	1959	1	CBUDG	0	0	0		0		M.	JEAN	LE FOLLEZOU	Mairie			51700 VERNEUIL	03 26 52 93 06	03 26 52 35 59			Mairie			51700 VERNEUIL	03 26 52 93 06	03 26 52 35 59	
44 - Grand Est	51 - Marne	2 - Épernay	215100843 - Broussy-le-Grand	255102626	SIVU d'études et d'aménagement des Marais de Saint-Gond	SIVU	0	0	1999-07-07	1999-07-07	MEMNB		13	2606	1	CBUDG	0	0	0		0		M.	DIDIER	MATHIEU	Mairie			51230 BROUSSY-le-GRAND	03 26 42 46 77	    			Mairie			51230 BROUSSY-le-GRAND	03 26 42 46 77	    	
44 - Grand Est	51 - Marne	2 - Épernay	215100025 - Saint-Martin-d'Ablois	255102667	SIVU scolaire de Brugny-Ablois-Vinay (SISCOBAVI)	SIVU	0	0	2000-04-14	2000-04-14	MEMNB		3	2395	1	CBUDG	0	0	0		0		M.	JACKIE	BARROIS	Mairie			51260 SAINT-MARTIN-d'ABLOIS	03 26 59 95 00	03 26 59 00 85			Mairie			51260 SAINT-MARTIN-d'ABLOIS	03 26 59 95 00	03 26 59 00 85	
44 - Grand Est	51 - Marne	2 - Épernay	215102302 - Fère-Champenoise	255102816	Syndicat du bassin de la Superbe	SIVU	0	1	2003-06-13	2003-06-19	MEMNB		15	5728	1	CBUDG	0	0	0	 	0	 	M.	BERNARD	POIREL	Mairie			51230 Fère-Champenoise	    	    						 	    	    	
44 - Grand Est	51 - Marne	2 - Épernay	215106162 - Bannes	245100227	SIVOM de la vallée Sud des Marais de Saint-Gond	SIVOM	0	0	1966-07-12	1966-07-12	MEMNB		6	911	2	CBUDG	0	0	0	 	0	 	M.	ARMELLE	SAUVAGE	Mairie	30 Rue Courtieux		51230 BANNES	03 26 42 07 61	    			Mairie			51120 REUVES	03 26 81 57 73	    	
44 - Grand Est	51 - Marne	2 - Épernay	215103995 - Pleurs	245100482	SIVOM de la Superbe	SIVOM	0	0	1989-12-29	1989-12-29	POPUL		4	1205	2	CBUDG	0	0	0	 	0	 	Mme	ANNIE	DEBAIRE	Mairie			51230 PLEURS	03 26 80 10 45	    			Mairie			51230 PLEURS	03 26 80 10 45	    	
44 - Grand Est	51 - Marne	2 - Épernay	215102013 - Dormans	255101073	SM scolaire de Dormans	SIVOM	0	1	1961-10-04	1961-10-04	MEMNB		26	10308	3	CBUDG	0	0	0		0		M.	Christian	BRUYEN	Mairie			51700 Dormans	03 26 03 72 22	03 26 03 70 55						 	    	03 26 03 70 55	
44 - Grand Est	51 - Marne	1 - Châlons-en-Champagne	215104787 - Saint-Remy-sur-Bussy	255102527	SIVU scolaire des Trois sources	SIVOM	0	0	1997-12-30	1997-12-30	POPUL		9	2128	2	CBUDG	0	0	0	 	0	 	M.	CHRISTOPHE	TESTI	Mairie de Saint-Rémy-sur-Bussy			51600 Saint-Remy-sur-Bussy	03 26 66 65 59	    			M. Bonnet	11 voie romaine - cidex 415		51600 LA CHEPPE	    	    	
44 - Grand Est	51 - Marne	1 - Châlons-en-Champagne	215101932 - Dampierre-sur-Moivre	200035673	SM du Sud-Est Marnais (SYMSEM)	SMF	0	0	2012-08-31	2013-01-01	POPUL		4	39310	1	CBUDG	0	0	0		0					SYMSEM	4 Grande Rue		51240 DAMPIERRE SUR MOIVRE	    	    						 	    	    	
44 - Grand Est	51 - Marne	2 - Épernay	215102625 - Grauves	200045292	SM scolaire des trois coteaux	SMF	0	0	2013-12-27	2014-01-01	POPUL		5	1860	2	CBUDG	0	0	0		0		M.	JEAN-PIERRE	JOURNE		7 Rue d'Épernay		51190 GRAUVES	    	    						 	    	    	
44 - Grand Est	51 - Marne	3 - Reims	215102328 - Fismes	200076073	Syndicat des eaux de Fismes	SMF	0	1	2017-04-05	2017-04-05	AUTR	26 sièges pour la communauté urbaine du Grand Reims  2 sièges pour chaque collectivité se situant hors du périmètre de la communauté urbaine	4	10474	1	CBUDG	0	0	0		0		M.	Charles	GOSSARD	Mairie de Fismes			51170 Fismes	    	    						 	    	    	
44 - Grand Est	51 - Marne	1 - Châlons-en-Champagne	215101015 - Châlons-en-Champagne	200089548	SM de la Marne Moyenne	SMF	1	1	2019-06-01	2019-06-01	POPUL		190	176515	4	CBUDG	0	0	0		0		M.	BERNARD	COLLARD		26 Rue Joseph-Marie Jacquard		51000 CHALONS-EN-CHAMPAGNE	    	    						 	    	    	
44 - Grand Est	51 - Marne	2 - Épernay	215102120 - Épernay	200090819	SM des transports d'Épernay et sa région	SMF	0	0	2019-11-29	2019-12-01	MEMNB		2	62640	1	CBUDG	0	0	0		0		M.	Pierre	MARTINET	Hôtel de la Communauté	Place du 13ème Régiment de Génie		51200 Epernay	    	    						 	    	    	
44 - Grand Est	51 - Marne	4 - Vitry-le-François	215104373 - Saint-Amand-sur-Fion	245100219	SM à vocation unique de la vallée du Fion	SMF	0	0	1965-08-06	1965-08-06	POPUL		7	25881	1	CBUDG	0	0	0	 	0	 	M.	SYLVAIN	LANFROY	Mairie	Rue Nochet		51300 SAINT-AMAND-SUR-FION	03 26 73 94 51	    			Mairie			51300 SAINT-AMAND-SUR-FION	03 26 73 94 51	    	
44 - Grand Est	51 - Marne	4 - Vitry-le-François	215103912 - Pargny-sur-Saulx	255100018	SM pour l'aménagement hydraulique de la région du Perthois	SMF	0	0	1968-10-03	1968-10-03	MEMNB		17	41381	1	CBUDG	0	0	0		0		M.	ERIC	GIROD		5 Place Charles de Gaulle		51340 PARGNY-sur-SAULX	    	    			5 Place Charles de Gaulle			51340 PARGNY-SUR-SAULX	03 26 73 13 72	    	
44 - Grand Est	51 - Marne	3 - Reims	215104217 - Reims	255100067	SM d'aménagement du bassin de la Vesle (SIABAVE)	SMF	0	1	1973-03-26	1973-03-26	POPUL		260	543421	5	CBUDG	0	0	0	 	0	 	M.	Francis	BLIN	Hôtel de Ville			51100 REIMS	    	    						 	    	    	
44 - Grand Est	51 - Marne	3 - Reims	215102328 - Fismes	255100083	SM scolaire du secteur de Fismes	SMF	0	1	1969-03-31	1969-03-31	POPUL		6	15715	2	CBUDG	0	0	0		0		Mme	Marie-Claire	LESIEUR	Mairie de Fismes			51170 Fismes	03 26 48 05 50	03 26 48 82 25						 	    	03 26 48 82 25	
44 - Grand Est	51 - Marne	4 - Vitry-le-François	215100546 - Bignicourt-sur-Marne	255100166	SM de distribution d'eau potable de Cloyes-sur-Marne	SMF	0	0	1948-12-10	1948-12-10	MEMNB		4	24441	1	CBUDG	0	0	0	Surtaxe perçue sur les abonnés par le délégataire et reversée au syndicat	0	 	M.	JEAN-LOUIS	ROYER	Mairie	2 Rue Jean-Marie Aubry		51300 BIGNICOURT-SUR-MARNE	03 26 74 07 98	03 26 74 07 98			Mairie			51300 BIGNICOURT-SUR-MARNE	03 26 74 07 98	03 26 74 07 98	
44 - Grand Est	51 - Marne	1 - Châlons-en-Champagne	215101015 - Châlons-en-Champagne	255100984	SM intercommunal d'énergies de la Marne (SIEM)	SMF	1	0	1948-12-24	1948-12-24	AUTR	les représentants des EPCI sont désignés proportionnellement à la population ; les représentants des communes sont désignés après un premier tour par arrondissement, chauqe arrondissement a au + 5 délégués	594	573271	2	CFISC	0	0	0	redevance du concessionnaire (EDF: redevance sur l'investissement et le fonctionnement)	0	taxe sur l'électricité	M.	PASCAL	DESAUTELS		2 Place de la Libération		51000 Châlons en Champagne	03 26 64 13 22	03 26 64 95 68			2 place de la Libération			51000 	03 26 64 13 22	03 26 64 95 68	
44 - Grand Est	51 - Marne	1 - Châlons-en-Champagne	215105743 - Vienne-le-Château	255101206	SM Argonne transports	SMF	0	0	1963-01-07	1963-01-07	MEMNB		62	12362	3	CBUDG	0	0	0	 	0	 	M.	THIERRY	BUSSY	Mairie de Vienne-le-Château			51800 Vienne-le-Château	03 26 60 10 19	03 26 60 10 19			MAIRIE DE VIENNE LE CHATEAU			51800 VIENNE LE CHATEAU	03 26 60 10 19	03 26 60 10 19	
44 - Grand Est	51 - Marne	4 - Vitry-le-François	215104944 - Sermaize-les-Bains	255101214	SM à vocation scolaire de Sermaize-les-Bains	SMF	0	0	1961-09-04	1961-09-04	MEMNB		2	12189	2	CBUDG	0	0	0	 	0	 	Mme	CAROLINE	ISSENHUTH	Collège Louis Pasteur	7 Rue du Docteur Fritsch		51250 Sermaize les Bains	03 26 73 28 28	03 26 73 28 28	smvos@orange.fr		Collège Louis Pasteur	7 rue du Docteur Fritsch		51250 SERMAIZE-LES-BAINS	03 26 73 28 28	    	
44 - Grand Est	51 - Marne	4 - Vitry-le-François	215106022 - Vitry-le-François	255101289	SM des transports scolaires du secteur de Vitry-le-François	SMF	0	0	1964-06-12	1964-06-12	MEMNB		28	18447	1	CBUDG	0	0	0		0		M.	PASCAL	TRAMONTANA	Mairie			51300 BRUSSON	    	    			Mairie			51300 BRUSSON	    	    	
44 - Grand Est	51 - Marne	2 - Épernay	200055739 - Val de Livre	255101438	SM intercommunal scolaire du Val-de-Livre	SMF	0	0	1978-03-30	1978-03-30	MEMNB		3	14572	4	CBUDG	0	0	0		0		M.	Phillipe	RICHOMME	Mairie de Tauxière-Mutry			51150 Tauxière Mutry 	    	    						 	    	    	
