Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
76 - Occitanie	66 - Pyrénées-Orientales	1 - Céret	216600999 - Llauro	200012052	SIVOS ASPRESIVOS	SIVU	0	0	2007-12-21	2007-12-21	MEMNB		4	900	2	CBUDG	0	0	0	 	0	 	M.	Alain	BEZIAN	Mairie	7 Rue des Cerisiers		66300 LLAURO	04 68 39 40 22	04 68 39 46 27	contact@village-llauro.com					 	    	04 68 39 46 27	
76 - Occitanie	66 - Pyrénées-Orientales	1 - Céret	216601484 - Port-Vendres	200014884	Pailebot Miguel Caldentey	SIVU	0	0	2008-03-27	2008-03-27	MEMNB		2	15136	1	CBUDG	0	0	0	 	0	 	M.	Antoine	PARRA	Mairie	8 Rue Jules Pams		66660 PORT-VENDRES	04 68 82 01 03	04 68 82 22 33						 	    	04 68 82 22 33	
76 - Occitanie	66 - Pyrénées-Orientales	2 - Perpignan	216601823 - Sainte-Marie-la-Mer	200018208	SIVU crèche intercommunale Les Petits Salanquais	SIVU	0	0	2008-12-31	2008-12-31	MEMNB		3	12094	1	CBUDG	0	0	0		0		M.	Edmond	JORDA	Mairie			66470 SAINTE MARIE LA MER	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601302 - Osséja	200020667	SIVU enfance jeunesse de la vallée de la Vanera	SIVU	0	0	2009-06-16	2009-06-16	MEMNB		6	2985	1	CBUDG	0	0	0	 	0	 	Mme	Rose Marie	ESTEVA		1 Rue du Canigou		66340 osseja	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	2 - Perpignan	216601369 - Perpignan	200032399	Syndicat pour la promotion des langues catalane et occitane	SIVU	0	0	2012-06-11	2012-06-11	POPUL		133	212957	1	CBUDG	0	0	0		0		M.	Pere	MANZANARES	Association des maires et des adjoints - Hôtel du département	24 Quai Sadi Carnot		66000 PERPIGNAN	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601492 - Prades	200096394	SIVU du Conflent	SIVU	0	0	2021-09-22	2022-01-01	POPUL		19	13905	2	CBUDG	0	0	0		0		M.	Yves	DELCOR	Maison de l'eau	27 Rue de l'Agriculture		66500 PRADES	04 68 96 55 70	    	sivomconflent@wanadoo.fr					 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601252 - Olette	246600126	SIVU de production d'eau potable Olette-Serdinya	SIVU	0	0	1977-12-07	1977-12-07	MEMNB		2	581	1	CBUDG	0	0	0	 	0	 	M.	Jean-Louis	JALLAT				66360 OLETTE	04 68 97 92 86	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601245 - Font-Romeu-Odeillo-Via	256600065	SIAEP de la Haute Cerdagne	SIVU	0	0	1964-10-08	1964-10-08	MEMNB		3	3221	1	CBUDG	0	0	0	 	0	 	M.	Xavier	TORRENS	Mairie de Font-Romeu-Odeillo-Via			66120 FONT ROMEU ODEILLO VIA	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601674 - Saillagouse	256600073	SI réémission télévision en Cerdagne-Capcir	SIVU	0	0	1959-12-12	1959-12-12	MEMNB		36	15250	1	CBUDG	0	0	0		0		M.	Laurent	SANNA				66800 SAILLAGOUSE	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	2 - Perpignan	216601641 - Rivesaltes	256600107	SI scolaire et de transports de Rivesaltes	SIVU	0	0	2003-05-30	2003-05-30	MEMNB		2	10461	1	CBUDG	0	0	0		0		Mme	Françoise	ORTEGA	Mairie de Rivesaltes			66600 RIVESALTES	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601245 - Font-Romeu-Odeillo-Via	256600131	SIST Font-Romeu-Odeillo-Via	SIVU	0	0	1975-01-15	1975-01-15	MEMNB		4	3421	1	CBUDG	0	0	0	 	0	 	Mme	Martine	PIERA	Mairie de Font-Romeu-Odeillo-Via			66120 FONT ROMEU ODEILLO VIA	    	    			MAIRIE DE FONT ROMEU			 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601617 - Ria-Sirach	256600206	SI du canal de Bohère	SIVU	0	0	1931-11-30	1931-11-30	MEMNB		5	9366	1	CBUDG	0	0	0		0		M.	Guy	CASSOLY	Mairie de Ria-Sirach			66500 RIA SIRACH	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601880 - Saint-Pierre-dels-Forcats	256600347	SIAEPA du Cambre d'Aze	SIVU	0	0	1957-11-13	1957-11-13	MEMNB		3	1130	2	CBUDG	0	0	0		0		M.	Daniel	FOURNIER	Mairie de Saint-Pierre-dels-Forcats			66210 SAINT PIERRE DELS FORCATS	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216600882 - Ille-sur-Têt	256600438	SI de voirie d'Ille-sur-Têt	SIVU	0	0	1966-03-10	1966-03-10	MEMNB		21	12878	1	CBUDG	0	0	0		0		M.	William	BURGHOFFER	Mairie d'Ille-sur-Tet			66130 ILLE SUR TET	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216600239 - Bouleternère	256600479	SIAEP Bouleternère - Saint-Michel-de-Llotes - Corbère - Corbère-les-Cabanes	SIVU	0	0	1949-07-11	1949-07-11	MEMNB		4	3246	1	CBUDG	0	0	0		0		M.	Jean-Pierre	SAURIE	Mairie de Bouleternère			66130 BOULETERNERE	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216602185 - Ur	256600537	SI abattoir Cerdagne-Capcir	SIVU	0	0	1974-06-26	1974-06-26	AUTR		35	15129	1	CBUDG	0	0	0		0		M.	Joseph	MARTY	Cami d'Ampradells	1 Voie d'Accès à l'Abattoir transfrontalier		66760 BOURG UR	    	    			Communauté de communes Pyrénées Cerdagne	1 place del Roser		66800 SAILLAGOUSE	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	1 - Céret	216600494 - Céret	256600578	SIST Céret	SIVU	0	0	1956-10-29	1956-10-29	MEMNB		11	18377	2	CBUDG	0	0	0		0		Mme	Géraldine	BOURDIN	Mairie de Céret			66400 CERET	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	1 - Céret	216600080 - Argelès-sur-Mer	256600602	SIST Argelès-sur-Mer	SIVU	0	0	1965-11-25	1965-11-25	MEMNB		8	29631	2	CBUDG	0	0	0		0		Mme	Marguerite	PUJADAS-ROCA	Mairie d'Argelès-sur-Mer			66700 ARGELES SUR MER	04 68 81 00 13	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	1 - Céret	216601377 - Le Perthus	256600685	SI électrification Les Cluses	SIVU	0	0	1938-04-20	1938-04-20	MEMNB		3	867	1	CBUDG	0	0	0		0		M.	Marc	DE BESOMBES	Mairie de Le Perthus			66480 LE PERTHUS	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	1 - Céret	216601377 - Le Perthus	256600701	SIAEP Les Cluses - Le Perthus	SIVU	0	0	1976-03-23	1976-03-23	MEMNB		2	800	1	CBUDG	0	0	0		0		M.	THIERRY	THADEE	Mairie de Le Perthus			66480 LE PERTHUS	04 68 83 60 15	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216600627 - Dorres	256600719	SIAEPA de la Solane	SIVU	0	0	1959-02-18	1959-02-18	MEMNB		3	1127	2	CBUDG	0	0	0		0		M.	Christian	PALLARES				66760 DORRES	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	2 - Perpignan	216601807 - Saint-Laurent-de-la-Salanque	256600776	SI scolaire de Saint-Laurent-de-la-Salanque	SIVU	0	0	2004-02-27	2004-02-27	MEMNB		2	13398	1	CBUDG	0	0	0		0		M.	Alain	GOT	Mairie de Saint-Laurent-de-la-Salanque			66250 SAINT LAURENT DE LA SALANQUE	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216602169 - Trilla	256600792	SI maintenance station réémission télévision de Lesquerde	SIVU	0	0	1960-05-12	1960-05-12	MEMNB		11	2121	1	CBUDG	0	0	0	 	0	 	M.	Didier	FOURCADE	Mairie de Trilla			66220 TRILLA	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216600569 - Corbère-les-Cabanes	256600842	SI du secteur d'intervention prioritaire des Aspres	SIVU	0	0	1978-12-29	1978-12-29	MEMNB		31	40228	1	CBUDG	0	0	0	 	0	 	M.	Gérard	SOLER		13 Rue Pomarola		66130 CORBERE-LES-CABANES	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216602029 - Targasonne	256600990	SI d'assainissement Égat Targassonne	SIVU	0	0	1931-03-09	1931-03-09	MEMNB		2	631	1	CBUDG	0	0	0		0		M.	Maurice	DE GERONA	Mairie de Targasonne			66120 TARGASONNE	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	1 - Céret	216601963 - Sorède	256601089	SI sauvegarde et développement du massif des Albères	SIVU	0	0	1985-07-24	1985-07-24	MEMNB		13	38052	1	CBUDG	0	0	0	 	0	 	M.	YVES	PORTEIX	Hôtel de Ville de Sorède			66690 Sorède	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601088 - Millas	256601113	SIVU de Força Real	SIVU	0	0	1987-05-11	1987-05-11	MEMNB		3	6758	1	CBUDG	0	0	0		0		M.	Olivier	SENYARICH				66170 MILLAS	04 68 57 35 03	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	1 - Céret	216600940 - Latour-Bas-Elne	256601170	SI assainissement du bassin d'Elne	SIVU	0	0	1987-11-05	1987-11-05	MEMNB		3	24362	1	CBUDG	0	0	0		0		M.	Pierre	ROGE	Mairie de Latour-Bas-Elne			66200 LAROUR BAS ELNE	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601328 - Palau-de-Cerdagne	256601287	SI touristique Llo, Nahuja, Palau-de-Cerdagne, Valcebollère	SIVU	0	0	1989-12-22	1989-12-22	MEMNB		4	701	1	CBUDG	0	0	0		0		M.	Jean-Luc	VILLERET	Mairie de Palau-de-Cerdagne			66340 PALAU DE CERDAGNE	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601252 - Olette	256601329	SI développement économique canton Olette	SIVU	0	0	1989-12-22	1989-12-22	MEMNB		12	1543	1	CBUDG	0	0	0		0		M.	Jean-Jacques	XIFFRE	Maison du Haut Conflent	Esplanade de la Gare		66360 OLETTE	    	    	adeco66@wanadoo.fr					 	04 68 97 08 09	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601666 - Sahorre	256601352	SI de la vallée de la Rotja	SIVU	0	0	1981-12-16	1981-12-16	MEMNB		5	1177	1	CBUDG	0	0	0		0		M.	Jean-Jacques	XIFFRE	Mairie de Sahorre			66360 SAHORRE	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216600858 - Fuilla	256601543	SIVU d'exploitation des parcs de stationnement de la gare SNCF de Villefranche-de-Conflent, Vernet-les-Bains, Fuilla	SIVU	0	0	1997-06-04	1997-06-04	MEMNB		3	2143	1	CBUDG	0	0	0		0		M.	Jean-François	LABORDE				66500 FUILLA	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216600809 - Fontpédrouse	256601600	SIVU d'aménagement et d'entretien de la route de Llar	SIVU	0	0	1996-07-23	1996-07-23	MEMNB		2	154	1	CBUDG	0	0	0	 	0	 	M.	Michel	SOPENA	Mairie de Fontpédrouse	130 Rue de Saint-Thomas		66360 Fontpédrouse	04 68 97 01 52	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216600825 - Formiguères	256601667	SIVU réalisation et gestion station d'épuration Formiguères - Les Angles	SIVU	0	0	1999-05-17	1999-05-17	MEMNB		2	1058	1	AUCUN	0	0	0		0		M.	Philippe	PETITQUEUX				66210 FORMIGUERES	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601880 - Saint-Pierre-dels-Forcats	256601675	SI d'exploitation du Cambre d'Aze	SIVU	0	0	1999-10-04	1999-10-04	MEMNB		2	424	3	CBUDG	0	0	0	 	0	 	M.	Pierre	BLANQUE	Mairie			66210 SAINT PIERRE DELS FORCATS	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216600957 - Latour-de-Carol	256601733	Syndicat intercommunal scolaire de la vallée du Carol	SIVU	0	0	2001-09-11	2001-09-11	MEMNB		4	1340	1	CBUDG	0	0	0	 	0	 	Mme	Dominique	BOURGES	Mairie			66760 LATOUR-DE-CAROL	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216600205 - Bolquère	256601741	SI exploitation et aménagement station Font-Romeu Pyrénées 2000	SIVU	0	0	2002-03-08	2002-03-08	MEMNB		2	2790	1	CBUDG	0	0	0		0		M.	Jackie	COLL	Mairie			66210 BOLQUERE	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	1 - Céret	216602102 - Thuir	256601824	SIVU des Aspres	SIVU	0	0	1966-05-03	1966-05-03	MEMNB		19	23076	1	CBUDG	0	0	0	 	0	 	M.	Thierry	VOISIN		Allée Hector Capdellayre	BP 11	66300 THUIR	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216602227 - Vernet-les-Bains	200044071	SIVOM de la vallée du Cady	SIVOM	0	0	2013-12-17	2013-12-17	MEMNB		3	2164	2	CBUDG	0	0	0		0		M.	Patrice	ARRO	ZA Al Bosc			66820 VERNET LES BAINS	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601674 - Saillagouse	246600050	SIVOM de la Haute vallée de Sègre	SIVOM	0	0	1971-06-15	1971-06-15	MEMNB		6	2837	5	CBUDG	0	0	1		0		M.	Laurent	LEYGUE				66800 SAILLAGOUSE	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601872 - Saint-Paul-de-Fenouillet	246600076	SIVOM du Fenouillèdes	SIVOM	0	0	1974-07-11	1974-07-11	MEMNB		11	3910	3	CBUDG	0	0	0		0		M.	Jean-François	DIAZ		50 Avenue du Général de Gaulle		66220 ST PAUL DE FENOUILLET	04 68 59 09 08	    	sivom.fenouilledes@wanadoo.fr					 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	2 - Perpignan	216601641 - Rivesaltes	246600084	SI du Rivesaltais et de l'Agly	SIVOM	1	1	1971-12-17	1971-12-17	POPUL		17	20123	7	CBUDG	0	0	0	 	0	 	M.	Théophile	MARTINEZ		22 Avenue Gambetta		66600 RIVESALTES	04 68 64 14 39	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216600270 - La Cabanasse	246600167	SIVOM région de Mont-Louis	SIVOM	0	0	1972-10-03	1972-10-03	MEMNB		6	1516	2	CBUDG	0	0	0	 	0	 	M.	Michel	SANTANACH	Hôtel de Ville			66210 LA CABANASSE	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601054 - Matemale	246600175	SIVOM Capcir et Haut-Conflent	SIVOM	1	0	1971-09-20	1971-09-20	MEMNB		6	795	3	CBUDG	0	0	0		0		M.	Michel	GARCIA	Mairie de Matemale			66210 MATEMALE	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	2 - Perpignan	216601740 - Saint-Féliu-d'Avall	246600183	SIVOM canton de Millas	SIVOM	0	0	1976-10-26	1976-10-26	MEMNB		11	39983	7	CBUDG	0	0	0		0		Mme	Damienne	BEFFARA	Mairie de Saint-Féliu-d'Avall			66170 SAINT FELIU D'AVALL	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601468 - Porta	246600225	SIVOM vallée du Carol	SIVOM	0	0	1971-08-17	1971-08-17	MEMNB		4	1340	4	CBUDG	0	0	0		0		Mme	Carole	ERNST	Mairie			66760 PORTA	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	2 - Perpignan	216601450 - Ponteilla	246600316	SIVOM de Ponteilla	SIVOM	0	0	1966-02-04	1966-02-04	MEMNB		18	17318	4	CBUDG	0	0	0		0		M.	Rolland	TUBERT	Mairie de Ponteilla			66300 PONTEILLA	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216600569 - Corbère-les-Cabanes	246600357	SIVOM des deux Corbère	SIVOM	0	0	1996-06-28	1996-06-28	MEMNB		2	1911	6	CBUDG	0	0	0	 	0	 	M.	Gérard	SOLER		13 Rue Pomarola		66130 CORBERE LES CABANES	04 68 84 80 06	04 68 84 27 21						 	    	04 68 84 27 21	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601328 - Palau-de-Cerdagne	256601691	SIVOM eau potable de la vallée de la Vanera	SIVOM	1	0	1999-12-30	1999-12-30	AUTR	fonction des compétences transférées	5	3263	3	AUCUN	0	0	0	 	0	 	M.	Jean-claude	RIBELAYGUE				66340 PALAU DE CERDAGNE	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	2 - Perpignan	216601369 - Perpignan	200005353	SM de gestion du service public d'assainissement non collectif (SPANC 66)	SMF	0	0	2006-10-13	2006-10-13	AUTR	critères combinés de population et de nature juridique des membres (commune ou EPCI)	84	409858	1	CBUDG	0	0	0	 	0	 	M.	Bernard	REMEDI	Naturopole	3 Boulevard de Clairfont Bâtiment G		66350 TOULOUGES	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	2 - Perpignan	216601369 - Perpignan	200018729	SM pour la production d'eau potable Leucate - Le Barcarès	SMF	0	1	2009-01-20	2009-01-20	MEMNB		2	411573	1	CBUDG	0	0	0		0		M.	Alain	FERRAND	Hôtel de l'Agglomération	11 Boulevard Saint-Assiscle	BP 20641	66006 PERPIGNAN	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	2 - Perpignan	216601898 - Saleilles	200044147	SM des bassins versants du Réart, de ses affluents et de l'étang de Canet-Saint-Nazaire	SMF	0	0	2013-12-19	2014-01-01	MEMNB		4	225334	6	CBUDG	0	0	0		0		M.	François	RALLO	Parc d'Activités Sud Roussillon	3 Rue de Fenouillèdes		66280 SALEILLES	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601872 - Saint-Paul-de-Fenouillet	200049146	SM du bassin versant de l'Agly	SMF	0	1	2014-12-02	2015-01-01	AUTR	1 siège d'office à chaque membre, le reste au prorata des cotisations de chacun des membres	7	405469	5	CBUDG	0	0	0		0		M.	Théophile	MARTINEZ		16 Rue de Lesquerde		66220 Saint Paul de Fenouillet	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601245 - Font-Romeu-Odeillo-Via	200049716	SM ramassage ordures ménagères Font-Romeu-Odeillo-Via	SMF	0	0	2014-12-16	2015-01-01	MEMNB		2	2585	1	CBUDG	0	0	0		0		Mme	Jeannine	GARRABE-POUGET	Mairie de Font-Romeu-Odeillo-Via			66120 FONT ROMEU ODEILLO VIA	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	1 - Céret	216600494 - Céret	200078269	SM de gestion et d'aménagement Tech-Albères	SMF	0	0	2018-01-01	2018-01-01	MEMNB		4	111957	5	CBUDG	0	0	0		0		M.	Alexandre	PUIGNAU		2 Rue Jean Amade	BP 121	66401 CERET cedex	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	2 - Perpignan	216601369 - Perpignan	200087286	SM de la Tet - Bassin versant	SMF	0	0	2018-12-27	2019-01-01	AUTR	chaque membre dispose d'au moins 1 siège, les sièges restant sont répartis au prorata de la clé du budget de fonctionnement	8	390321	6	CBUDG	0	0	0		0		M.	Pierre	PARRAT		3 Rue Edmond Bartissol		66000 PERPIGNAN	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	1 - Céret	216600098 - Arles-sur-Tech	200092724	SIAEP du Vallespir	SMF	0	0	2019-12-16	2020-01-01	POPUL		5	18442	1	CBUDG	0	0	0		0		M.	David	PLANAS	Mairie d'Arles-sru-Tech			66150 ARLES SUR TECH	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	1 - Céret	216602102 - Thuir	200096741	Institut Régional de Sommellerie Sud de France	SMF	0	0	2021-12-09	2022-01-01	MEMNB		2	81223	1	CBUDG	0	0	0		0		M.	ANTOINE	PARRA		Allée Hector Capdellayre	BP 11	66301 THUIR	04 68 53 21 87	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601989 - Sournia	246600043	SM de la Desix	SMF	1	0	1972-03-06	1972-03-06	MEMNB		13	22259	4	CBUDG	0	0	0	 	0	 	M.	Alain	BOYER	Mairie de Sournia			66730 SOURNIA	    	    						 	    	    	
76 - Occitanie	66 - Pyrénées-Orientales	2 - Perpignan	216600718 - Estagel	256600388	Syndicat Agly Verdouble	SMF	1	1	1955-10-12	1955-10-12	MEMNB		15	10865	1	CBUDG	0	0	0	 	0	 	M.	Roger	FERRER		Place Francisco Ferrer		66310 ESTAGEL	    	    						 	    	    	
