Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
75 - Nouvelle Aquitaine	33 - Gironde	1 - Blaye	213303662 - Saint-André-de-Cubzac	243301223	CC du Grand Cubzaguais	CC	0	0	2000-12-05	2000-12-05	RDC		16	37877	29	FPU	0	1	0	 	1	 	Mme	Valérie	GUINAUDIE	Maison France Services	365 Avenue Boucicaut		33240 SAINT ANDRE DE CUBZAC	05 57 43 96 37	05 57 94 83 13	contact@cdc-cubzaguais.fr      dg@cdc-cubzaguais.fr		44, Rue Dantagnan		B.P. 59	33240 SAINT ANDRE DE CUBZAC	05 57 43 96 37	05 57 94 83 13	
75 - Nouvelle Aquitaine	33 - Gironde	2 - Bordeaux	213304330 - Saint-Loubès	243301249	CC Les Rives de la Laurence	CC	0	0	2000-12-18	2000-12-18	RDC		6	29098	27	FPU	0	1	0	 	1	 	M.	Frédéric	DUPIC		30 Bis Chemin de Nice		33450 SAINT LOUBES	05 57 97 32 44	05 57 97 32 40	cdc@rivesdelalaurence.fr		30 bis, Chemin de Nice			33450 SAINT LOUBES	05 56 78 91 11	05 57 97 32 40	
75 - Nouvelle Aquitaine	33 - Gironde	2 - Bordeaux	213302748 - Martillac	243301264	CC de Montesquieu	CC	0	0	2001-12-07	2001-12-07	RDC		13	47795	32	FPU	1	0	0	 	1	 	M.	Bernard	FATH	Centre de Ressources du Site Montesquieu	1 Allée Jean Rostand		33651 MARTILLAC	05 57 96 01 20	05 57 96 01 29	assistante-direction@cc-montesquieu.fr  dgs@cc-montesquieu.fr					 	    	05 57 96 01 29	
75 - Nouvelle Aquitaine	33 - Gironde	2 - Bordeaux	213305352 - Tresses	243301355	CC les Coteaux Bordelais	CC	0	0	2002-12-10	2002-12-10	RDC		8	21880	29	FPU	0	0	0	 	1	 	M.	Christian	SOUBIE		8 Rue Newton		33370 TRESSES	05 57 34 26 37	05 57 34 12 08	contact@cdc-coteaux-bordelais.fr               					 	    	05 57 34 12 08	
75 - Nouvelle Aquitaine	33 - Gironde	5 - Libourne	213303241 - Pineuilh	243301371	CC du Pays Foyen	CC	0	1	2002-10-30	2002-12-30	RDC		20	16875	32	FPU	0	1	0	 	1	 	M.	Pierre	ROBERT		2 Avenue Georges Clemenceau	BP 74	33220 PINEUILH	05 57 46 20 58	05 57 46 39 53	contact@paysfoyen.fr    dgs@paysfoyen.fr		2 avenue Georges Clemenceau		B.P. n°74	33220 PINEUILH	05 57 46 20 58	05 57 46 39 53	
75 - Nouvelle Aquitaine	33 - Gironde	4 - Lesparre-Médoc	213301047 - Castelnau-de-Médoc	243301389	CC Médullienne	CC	0	0	2002-11-04	2002-11-04	ACCOR		10	22569	25	FPU	0	0	0	 	1	 	M.	Christian	LAGARDE		4 Place Carnot	BP 65	33480 CASTELNAU DE MEDOC	05 56 58 65 20	05 57 88 95 79	medullienne@medullienne.fr					 	    	05 57 88 95 79	
75 - Nouvelle Aquitaine	33 - Gironde	5 - Libourne	213304140 - Saint-Germain-de-la-Rivière	243301397	CC du Fronsadais	CC	0	0	2002-12-03	2002-12-03	RDC		18	17880	34	FPU	0	1	0	 	1	 	Mme	Marie-France	REGIS		1 Avenue Charles de Gaulle		33240 SAINT GERMAIN DE LA RIVIERE	    	    	dgs@cdc-fronsadais.com		1 AVENUE CHARLES DE GAULLE			33240 SAINT GERMAIN DE LA RIVIERE	05 57 84 40 18	05 57 51 60 35	
75 - Nouvelle Aquitaine	33 - Gironde	6 - Arcachon	213300429 - Belin-Béliet	243301405	CC du Val de l'Eyre	CC	0	0	2002-12-11	2002-12-11	ACCOR		5	22155	29	FPU	0	0	0	 	1	 	M.	Bruno	BUREAU	Maison de la Communauté de Communes	20 Route de Suzon		33830 BELIN-BELIET	05 56 88 85 88	05 56 88 85 85	cdc@valdeleyre.fr					 	    	05 56 88 85 85	
75 - Nouvelle Aquitaine	33 - Gironde	2 - Bordeaux	213302342 - Latresne	243301439	CC des Portes de l'Entre-Deux-Mers	CC	0	0	2002-12-10	2002-12-10	ACCOR		11	22746	28	FPU	0	0	0	 	1	 	M.	Lionel	FAYE		51 Rue du Port de l'Homme		33360 Latresne	05 56 20 83 60	05 56 21 72 64	secretariat@cdc-portesentredeuxmers.fr   					 	    	05 56 21 72 64	
75 - Nouvelle Aquitaine	33 - Gironde	4 - Lesparre-Médoc	213300122 - Arsac	243301447	CC Médoc Estuaire	CC	0	0	2002-12-11	2002-12-11	RDC		10	30721	29	FPU	0	0	0	 	1	 	M.	Didier	MAU		26 Rue l'Abbé Frémont		33460 ARSAC	05 57 88 08 08	05 57 88 90 64	c.beurienne@medoc-estuaire.fr		MAIRIE D'ARSAC			33460 ARSAC	05 57 88 08 08	05 57 88 90 64	
75 - Nouvelle Aquitaine	33 - Gironde	5 - Libourne	213301088 - Castillon-la-Bataille	243301454	CC Castillon/Pujols	CC	0	1	2002-12-17	2002-12-17	RDC		31	19309	29	FPU	0	1	0	 	1	 	M.	JACQUES	BREILLAT	Mairie			33350 CASTILLON LA BATAILLE	05 57 84 03 45	    	cdc.castillonpujols@wanadoo.fr		7 allée de la République	Maison de Pays	BP116	33350 CASTILLON LA BATAILLE	05 57 56 08 70	    	
75 - Nouvelle Aquitaine	33 - Gironde	5 - Libourne	213302615 - Lussac	200021293	SIRP concentré Lussac, Saint-Cibard	SIVU	0	0	2009-07-08	2009-07-08	MEMNB		2	1392	1	CBUDG	0	0	0		0		Mme	DOROTHEE	BRETON	Mairie			33570 LUSSAC	    	    						 	    	    	
75 - Nouvelle Aquitaine	33 - Gironde	5 - Libourne	213301989 - Guîtres	200026631	SI d'eau potable et d'assainissement du Nord Libournais	SIVU	1	0	2010-11-30	2010-12-01	MEMNB		14	19379	3	CBUDG	0	0	0	 	0	 	M.	JEAN-LUC	DARQUEST	Mairie		BP 21	33230 GUITRES	    	    			7 Lieu Dit			33910 BONZAC	05 57 69 20 55	    	
75 - Nouvelle Aquitaine	33 - Gironde	2 - Bordeaux	213300841 - Cambes	200039840	SIEA des Portes de l'Entre-Deux-Mers	SIVU	1	0	2014-01-01	2014-01-01	MEMNB		9	22309	4	CBUDG	0	0	0		0		M.	Jean-Philippe	GUILLEMOT		Route de Saint-Caprais		33880 CAMBES	05 56 20 76 93	05 56 20 17 75	accueil@siea-portesentredeuxmers.fr    s.joly@saint-medard-en-jalles.fr		33 CHEMIN DE MAUCOULET			33360 LATRESNE	05 56 20 76 93	05 56 20 17 75	
75 - Nouvelle Aquitaine	33 - Gironde	4 - Lesparre-Médoc	213301773 - Gaillan-en-Médoc	200041184	SIAEPA du Médoc	SIVU	0	0	2014-01-01	2014-01-01	MEMNB		12	10059	4	CBUDG	0	0	0		0		M.	Gilles	CUYPERS		1 Bis Place René Cassin	BP 20016	33340 GAILLAN EN MEDOC	05 56 41 65 25	05 56 41 61 65						 	    	05 56 41 61 65	
75 - Nouvelle Aquitaine	33 - Gironde	3 - Langon	213301955 - Grignols	200072163	Syndicat des eaux et d'assainissement de la région de Grignols et de Lerm-et-Musset	SIVU	0	0	2016-12-19	2017-01-01	MEMNB		16	4346	3	CBUDG	0	0	0		0		M.	BERNARD	JAYLES		56 Allées Saint-Michel		33690 GRIGNOLS	05 56 25 50 18	    	aepgrignols@wanadoo.fr		ALLEES ST MICHEL			33690 GRIGNOLS	05 56 25 50 18	    	
75 - Nouvelle Aquitaine	33 - Gironde	5 - Libourne	213302425 - Les Lèves-et-Thoumeyragues	200072171	SIVOS Eynesse, Les Lèves-et-Thoumeyragues	SIVU	0	0	2016-12-19	2017-01-01	MEMNB		6	1955	2	CBUDG	0	0	0		0		Mme	STEPHANIE	FERNANDES	Mairie	1 Rue de la Mairie		33220 LES LEVES ET THOUMEYRAGUES	05 57 41 00 38	    						 	    	    	
75 - Nouvelle Aquitaine	33 - Gironde	3 - Langon	213303118 - Paillet	200081966	SI des écoles de Lestiac et Paillet	SIVU	0	0	2018-08-07	2018-08-07	MEMNB		2	1825	4	CBUDG	0	0	0		0		M.	DANIEL	HOUGAS	Mairie de Paillet	7 Place Gambetta		33550 PAILLET	05 56 72 14 57	    	sielp33@laposte.net					 	    	    	
75 - Nouvelle Aquitaine	33 - Gironde	5 - Libourne	213304132 - Saint-Germain-du-Puch	200086510	Etudes et prévention des risques carrières et falaises 33	SIVU	0	0	2018-12-14	2019-01-01	MEMNB		33	42073	1	CBUDG	0	0	0		0		M.	VICTOR	MALDONADO	Mairie			33750 Saint-Germain-du-Puch	    	    						 	    	    	
75 - Nouvelle Aquitaine	33 - Gironde	4 - Lesparre-Médoc	213302144 - Lacanau	200098994	SI pour la surveillance des plages et des lacs girondins	SIVU	0	0	2003-03-13	2020-06-09	MEMNB		12	69303	1	CBUDG	0	0	0		0		M.	Laurent	PEYRONDET	Mairie	31 Avenue de la Libération		33680 LACANAU	05 56 03 83 01	    	cabinet.maire@mairie-lacanau.fr	www.lacanau.fr				 	    	    	
75 - Nouvelle Aquitaine	33 - Gironde	4 - Lesparre-Médoc	213303837 - Saint-Christoly-Médoc	243300555	Syndicat intercommunal de regroupement pédagogique Coeur des Villages	SIVU	0	0	1965-02-12	1965-02-12	MEMNB		4	1416	2	CBUDG	0	0	0	 	0	 	M.	Franck	VAINCOT	Mairie	1 Place Édouard Lardiley		33340 Saint-Christoly-Médoc	    	    	mairie.yzans@wanadoo.fr					 	05 56 09 05 06	05 56 09 05 94	
75 - Nouvelle Aquitaine	33 - Gironde	1 - Blaye	213300676 - Bourg	253300016	SI du collège de Bourg	SIVU	0	0	1970-04-28	1970-04-28	MEMNB		16	14406	3	CBUDG	0	0	0	 	0	 	Mme	Valérie	GUINAUDIE	Mairie			33710 BOURG	05 57 68 40 04	05 57 68 39 84	si.ces.bourg@wanadoo.fr		MAIRIE			33710 TEUILLAC	05 57 68 91 77	05 57 68 39 84	
75 - Nouvelle Aquitaine	33 - Gironde	1 - Blaye	213304926 - Saint-Yzan-de-Soudiac	253300024	SI du collège de Saint-Yzan-de-Soudiac	SIVU	0	0	1970-06-02	1970-06-02	MEMNB		9	15192	3	CBUDG	0	0	0	 	0	 	M.	DIDIER	BERNARD	Mairie	4 Place de l'Église		33920 SAINT YZAN DE SOUDIAC	05 56 61 62 77	05 56 61 62 77			MAIRIE	4 PLACE DE L'EGLISE		33920 SAINT YZAN DE SOUDIAC	05 56 61 62 77	05 56 61 62 77	
75 - Nouvelle Aquitaine	33 - Gironde	2 - Bordeaux	213300965 - Carbon-Blanc	253300032	SI pour la création et l'exploitation des installations sportives de Bassens et Carbon-Blanc	SIVU	0	0	1970-10-26	1970-10-26	MEMNB		2	16295	1	CBUDG	0	0	0	 	0	 	M.	SERGE	PESSUS	Mairie			33560 CARBON BLANC	05 57 77 68 68	    	secretaire.piscine@carbon-blanc.fr		MAIRIE			33560 CARBON BLANC	05 57 77 68 68	    	
75 - Nouvelle Aquitaine	33 - Gironde	5 - Libourne	213300155 - Arveyres	253300115	SI du collège d'Arveyres	SIVU	0	0	1972-04-10	1972-04-10	MEMNB		7	14514	2	CBUDG	0	0	0		0		M.	NICOLAS	DONIS	Mairie			33500 ARVEYRES	05 57 24 81 39	05 57 24 80 64						 	    	05 57 24 80 64	
75 - Nouvelle Aquitaine	33 - Gironde	6 - Arcachon	213300056 - Andernos-les-Bains	253300156	SI du collège d'Andernos-les-Bains	SIVU	0	0	1972-10-30	1972-10-30	MEMNB		5	38472	2	CBUDG	0	0	0	 	0	 	M.	JEAN-YVES	ROSAZZA	Mairie			33510 ANDERNOS LES BAINS	05 57 76 11 00	05 57 76 11 10			MAIRIE			33510 ANDERNOS LES BAINS	05 57 76 11 00	05 57 76 11 10	
75 - Nouvelle Aquitaine	33 - Gironde	3 - Langon	213300361 - Bazas	253300164	SIVOS du Bazadais (collège)	SIVU	0	1	1972-11-07	1972-11-07	MEMNB		40	20118	1	CBUDG	0	0	0		0		M.	Patrice	DESPUJOLS	Mairie			33430 BAZAS	05 56 25 00 02	    						 	    	    	
75 - Nouvelle Aquitaine	33 - Gironde	3 - Langon	213304843 - Saint-Symphorien	253300198	SI du collège de Saint-Symphorien	SIVU	0	1	1973-01-11	1973-01-11	MEMNB		16	13343	3	CBUDG	0	0	0		0		M.	Vincent	DEDIEU	Mairie			33113 SAINT SYMPHORIEN	05 56 25 71 10	    						 	    	    	
75 - Nouvelle Aquitaine	33 - Gironde	5 - Libourne	213304660 - Saint-Quentin-de-Baron	253300206	SI pour la construction et la gestion des transports scolaires du collège de Branne	SIVU	0	0	1973-01-03	0973-01-03	MEMNB		15	10525	3	CBUDG	0	0	0		0		M.	Oliver	TOURRIER	Mairie			33420 SAINT QUENTIN DE BARON	05 57 24 26 87	    			MAIRIE			33420 SAINT QUENTIN DE BARON	05 57 24 26 87	    	
75 - Nouvelle Aquitaine	33 - Gironde	4 - Lesparre-Médoc	213304249 - Saint-Laurent-Médoc	253300289	SI de l'institut médico-éducatif du Médoc	SIVU	0	0	1974-09-26	1974-09-26	MEMNB		61	272609	1	CBUDG	0	0	0	 	0	 	M.	JEAN-MARIE	FERON	Mairie	4 Rue du Général de Gaulle		33112 SAINT LAURENT MEDOC	05 56 73 32 70	05 56 73 32 71	marches.mairie@saintlaurentmedoc.fr					 	05 56 59 32 72	05 56 73 32 71	
75 - Nouvelle Aquitaine	33 - Gironde	1 - Blaye	213304777 - Saint-Seurin-de-Cursac	253300354	SI d'entente scolaire de Fours, Saint-Genès-de-Blaye et Saint-Seurin-de-Cursac	SIVU	0	0	1976-03-15	1976-03-15	MEMNB		3	1575	2	CBUDG	0	0	0	 	0	 	M.	MICHEL	SARTON	Mairie	28 Le Bourg		33390 SAINT SEURIN DE CURSAC	05 57 42 93 71	    						 	    	    	
75 - Nouvelle Aquitaine	33 - Gironde	5 - Libourne	213303175 - Périssac	253300362	SIRP Périssac et Saint-Ciers-d'Abzac	SIVU	0	0	1976-03-25	1976-03-25	MEMNB		2	2744	2	CBUDG	0	0	0		0		Mme	Valérie	VIGIER		9  Avenue des Écoles		33240 PERISSAC	05 57 74 31 03	    			9,  AVENUE DES ECOLES	Mairie		33240 PERISSAC	05 57 74 31 03	    	
75 - Nouvelle Aquitaine	33 - Gironde	3 - Langon	213300932 - Capian	253300388	SIRP des écoles primaires de Capian - Cardan - Villenave-de-Rions	SIVU	0	0	1977-05-18	1977-05-18	MEMNB		3	1695	2	CBUDG	0	0	0	 	0	 	M.	Michel	DEYRICH		20 Route de Langoiran		33550 CAPIAN	05 56 72 30 56	    	sirpep.capian@orange.fr					 	    	    	
75 - Nouvelle Aquitaine	33 - Gironde	3 - Langon	213302946 - Morizès	253300412	SI d'organisation et de gestion du ramassage scolaire de Bagas, Camiran, Loubens et Morizès (BACALOMO)	SIVU	0	0	1977-06-30	1977-06-30	MEMNB		4	1575	2	CBUDG	0	0	0	 	0	 	M.	CEDRIC	BECARY	Mairie			33190 MORIZES	05 56 71 40 30	    	morizes2@wanadoo.fr		MAIRIE			33190 CAMIRAN	05 56 71 40 30	    	
75 - Nouvelle Aquitaine	33 - Gironde	3 - Langon	213301757 - Frontenac	253300495	Entente pédagogique de Baigneaux, Cessac, Frontenac, Lugasson et Montignac	SIVU	0	0	1978-01-19	1978-01-19	MEMNB		5	1889	2	CBUDG	0	0	0	 	0	 	M.	MICHEL	BRUN	Bureau de l'Entente pédagogique	11 Place du 19 Mars 1962		33760 FRONTENAC	05 56 23 96 38	05 56 23 99 38	mairie.frontenac@wanadoo.fr					 	    	05 56 23 99 38	
75 - Nouvelle Aquitaine	33 - Gironde	3 - Langon	213303795 - Saint-Brice	253300529	SIRPI de Saint-Brice, Coirac et Castelviel	SIVU	0	0	1978-06-26	1978-06-26	MEMNB		5	935	2	CBUDG	0	0	0	 	0	 	M.	NICOLAS	HURPEAU	Mairie			33540 SAINT BRICE	05 56 71 54 44	    	saintbrice.mairie@wanadoo.fr		MAIRIE			33540 SAINT BRICE	05 56 71 54 44	    	
75 - Nouvelle Aquitaine	33 - Gironde	3 - Langon	213302995 - Mourens	253300677	SIRPI du Haut Benauge	SIVU	0	0	1979-05-31	1979-05-31	MEMNB		3	1136	3	CBUDG	0	0	0	 	0	 	M.	REMI	FLORY	Mairie			33410 MOURENS	05 56 61 98 24	    	mairie.mourens@wanadoo.fr					 	    	    	
75 - Nouvelle Aquitaine	33 - Gironde	2 - Bordeaux	213300965 - Carbon-Blanc	253300685	SI à vocation socio-culturelle du Canton de Carbon-Blanc et de la rive droite	SIVU	0	0	1979-06-27	1979-06-27	MEMNB		9	78425	1	CBUDG	0	0	0	 	0	 	M.	Nicolas	M. PERRE	Mairie			33560 CARBON BLANC	    	05 57 90 61 25	nicolas.perre@ville-bassens.fr                  maryse.doumax@ville-bassens.fr		Mairie de Bassens 42 avenue Jean Jaurès BP 52 BASSENS			33563 CARBON BLANC	05 57 80 81 78	05 57 90 61 25	
75 - Nouvelle Aquitaine	33 - Gironde	3 - Langon	213303670 - Saint-André-du-Bois	253300750	SIRPI de Saint-André, Saint-Laurent-du-Bois et Sainte-Foy-la-Longue	SIVU	0	0	1985-03-29	1985-03-29	MEMNB		3	829	2	CBUDG	0	0	0	 	0	 	M.	COLIN	SHERIFFS	Mairie			33490 SAINT ANDRE DU BOIS	05 56 76 40 48	    	rpidescoteaux@orange.fr		MAIRIE			33490 SAINT ANDRE DU BOIS	05 56 76 40 48	    	
75 - Nouvelle Aquitaine	33 - Gironde	6 - Arcachon	213300429 - Belin-Béliet	253301527	SI d'électrification de Belin-Béliet	SIVU	0	0	1927-06-18	1927-06-18	MEMNB		9	30016	1	CBUDG	0	0	0		0		M.	Bruno	CLEMENT	Mairie	29 Avenue d'Aliénor		33830 BELIN BELIET	05 56 88 00 06	05 56 88 01 25			MAIRIE			33830 BELIN BELIET	05 56 88 00 06	05 56 88 01 25	
75 - Nouvelle Aquitaine	33 - Gironde	6 - Arcachon	213300114 - Arès	253301535	SI d'électrification rurale d'Arès	SIVU	0	0	1925-12-11	1925-12-11	MEMNB		4	31055	1	CBUDG	0	0	0		0		M.	Xavier	DANEY	Mairie	7 Rue Pierre Pauilhac		33740 ARES	05 56 03 93 03	    			MAIRIE			33740 ARES	05 56 03 93 03	    	
75 - Nouvelle Aquitaine	33 - Gironde	3 - Langon	213303340 - Portets	253301972	SIAEP de Arbanats, Portets, Castres-Gironde, Beautiran (ARPOCABE)	SIVU	0	0	1937-07-27	1937-07-27	MEMNB		4	9172	1	CBUDG	0	0	0	 	0	 	M.	DIDIER	CAZIMAJOU	Mairie 	11 Grand Rue		33640 PORTETS	06 86 41 80 44	    	arpocabe@gmail.com		MAIRIE	12 place de VERDUN		33640 BEAUTIRAN	05 56 67 06 15	    	
